,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-185086000.0,-13682000.0,-19957000.0,-41526000.0
Change To Liabilities,-12885000.0,-981000.0,14252000.0,17183000.0
Total Cashflows From Investing Activities,-243225000.0,-124634000.0,-81398000.0,-74663000.0
Net Borrowings,-1967000.0,-1920000.0,24983000.0,49951000.0
Total Cash From Financing Activities,-274869000.0,-169571000.0,-131491000.0,-95814000.0
Change To Operating Activities,59036000.0,31661000.0,-48802000.0,-12777000.0
Net Income,293304000.0,316821000.0,288224000.0,196999000.0
Change In Cash,-175499000.0,70322000.0,50696000.0,26649000.0
Total Cash From Operating Activities,342595000.0,364527000.0,263585000.0,197126000.0
Depreciation,34303000.0,30772000.0,13368000.0,14831000.0
Dividends Paid,-179802000.0,-167651000.0,-156474000.0,-145765000.0
Change To Account Receivables,-26548000.0,-19505000.0,-30804000.0,-39788000.0
Change To Netincome,-2413000.0,-1941000.0,5609000.0,45318000.0
Capital Expenditures,-55528000.0,-102039000.0,-56297000.0,-28927000.0
Other Cashflows From Investing Activities,,,25000000.0,25000000.0
