Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2018-04-03,98.8000030517578,99.48999786376952,97.6999969482422,99.41999816894533,96.68643188476562,8484700,DIS,0.9933615742083648,1.062384458028654,1.185170084410147,1.0073860021346626,-0.0140244279262977,-0.0262963933475983,0.0815548358354241,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-04,98.43000030517578,101.1500015258789,97.76000213623048,100.9499969482422,98.17436981201172,8759200,DIS,1.001981207361475,1.0586649223793978,1.1269659076753016,1.0086288213636454,-0.0066476140021705,-0.0256556271311843,0.0696652781469573,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-05,101.36000061035156,102.37999725341795,100.9800033569336,102.11000061035156,99.30248260498048,6612800,DIS,1.0036236028972534,1.04673690195167,1.097281875262902,1.0070075641703935,-0.0033839612731401,-0.030764167746704,0.0671278326715065,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-06,101.62999725341795,102.19000244140624,99.4499969482422,100.3499984741211,97.59087371826172,7162400,DIS,1.0143497627435116,1.0852860794073782,1.131192749270977,1.0294048035181318,-0.0150550407746201,-0.0072853314829284,0.0682660205946528,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-09,100.6999969482422,101.51000213623048,99.58000183105467,99.6999969482422,96.95874786376952,7094300,DIS,1.0027080923379543,1.0944849293512564,1.1469594904291804,1.0371214117684873,-0.0344133194305329,-0.0046908310839475,0.0850274336705383,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-10,100.91999816894533,101.52999877929688,100.31999969482422,101.37000274658205,98.58282470703124,8116800,DIS,1.003058171189483,1.0938563541795008,1.1554106784317053,1.029383087600204,-0.0263249164107208,0.0116302989978707,0.0854897870600706,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-11,100.77999877929688,101.6500015258789,100.41000366210938,100.8000030517578,98.02850341796876,6305000,DIS,1.0125992389012133,1.102041810623131,1.171344356730189,1.0343834471238158,-0.0217842082226025,0.0200695762212577,0.1011189083279859,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-12,101.41999816894533,101.51000213623048,99.68000030517578,100.38999938964844,97.62977600097656,7337800,DIS,1.0204203795872788,1.107546811518435,1.166589223797389,1.0271557935683588,-0.00673541398108,0.0266468776627331,0.1181269067865817,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-13,101.0,101.5199966430664,100.16000366210938,100.3499984741211,97.59087371826172,6324600,DIS,1.0256102698752,1.111905853223146,1.1943772358229503,1.0272560919411189,-0.0016458220659185,0.0235562346952968,0.1495131679067627,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-16,100.69000244140624,101.0,99.7300033569336,100.23999786376952,97.48389434814452,10328000,DIS,1.0478851385284764,1.127607169810405,1.189352473572694,1.0235757079403338,0.0243094305881426,0.0485267429514986,0.1585979153488279,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-17,101.1999969482422,102.58999633789062,100.75,102.16999816894533,99.36083221435548,9577400,DIS,1.0212391166285544,1.0998933997613376,1.1627416233044106,1.014767811419326,0.0064713052092284,0.0360200029878041,0.1493177146816184,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-18,102.66999816894533,102.70999908447266,101.1999969482422,101.20999908447266,98.4272232055664,5822100,DIS,1.0268747830118985,1.1064417764968488,1.1116209661335397,1.0120135674144035,0.0148612155974947,0.0446609548265393,0.1315895239402627,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-19,101.0,101.58000183105467,100.22000122070312,100.88999938964844,98.11602020263672,6803400,DIS,1.031420352756394,1.10605444072178,1.140625117853344,1.024856428629928,0.0065639241264661,0.0444266519499545,0.1390466263479648,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-20,101.18000030517578,101.4000015258789,99.91000366210938,100.23999786376952,97.48389434814452,6396900,DIS,1.0382082940289383,1.1180536680010793,1.1382667644120965,1.0270315688040224,0.0111767252249159,0.0410181302026761,0.1460547378139581,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-23,100.5500030517578,100.72000122070312,99.52999877929688,100.1500015258789,97.39637756347656,5889800,DIS,1.027358820009936,1.142510405424184,1.137779769884516,1.0289721591416667,-0.0016133391317307,0.0619775169278713,0.1488283075589834,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-24,100.58000183105467,100.8499984741211,98.86000061035156,99.45999908447266,96.725341796875,6567700,DIS,1.0266439048984446,1.1414164113158685,1.163105506364419,1.0406249194487622,-0.0139810145503176,0.0610491454355321,0.1423284911536222,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-25,99.5,101.48999786376952,99.0500030517578,101.1500015258789,98.3688735961914,8977700,DIS,1.010380655846923,1.1224454672757118,1.14437016443678,1.03953065299256,-0.0291499971456368,0.0523674900158226,0.1131131623539181,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-26,101.2300033569336,101.37999725341795,99.73999786376952,99.83999633789062,97.09489440917967,8038400,DIS,0.9984976138619326,1.1465627966760807,1.1722080251621392,1.0247521280151235,-0.0262545141531909,0.074961852622287,0.1311828619198738,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-27,99.77999877929688,99.98999786376952,98.94000244140624,99.2300033569336,96.50167083740234,8038000,DIS,1.0075581877521165,1.147617452495192,1.1700680395807717,1.0380132315445008,-0.0304550437923842,0.0786624655623107,0.1322960526867627,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-04-30,100.41000366210938,101.37000274658205,100.12000274658205,100.33000183105467,97.57142639160156,8558900,DIS,0.9914282577632666,1.1328247457439988,1.1599522929369432,1.0376551498532594,-0.0462268920899927,0.0463352909139287,0.1116243584811702,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-01,100.18000030517578,100.6999969482422,98.93000030517578,100.05999755859376,97.30884552001952,6716200,DIS,0.9930041754005364,1.1493812558974448,1.1757760125571717,1.0446815749675655,-0.0516773995670291,0.0628015850720413,0.1239417426534863,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-02,100.16999816894533,100.72000122070312,99.25,99.62000274658205,96.88095092773438,9286400,DIS,1.0062235497756404,1.1731776021823257,1.1844095073544814,1.0548014599130375,-0.048577910137397,0.0762453073716666,0.1079582645569507,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-03,99.11000061035156,99.25,97.68000030517578,98.76000213623048,96.04458618164062,10450800,DIS,1.0119482020304469,1.1897220027141682,1.1840061083080806,1.0605317444062077,-0.0485835423757607,0.0868762374447442,0.1083225445580433,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-04,98.70999908447266,101.3499984741211,98.58000183105467,101.1500015258789,98.3688735961914,9980100,DIS,1.007513686260534,1.135899244613816,1.1759617416811152,1.056267554793551,-0.0487538685330168,0.0482482211260137,0.1249650057571312,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-07,102.3499984741211,102.68000030517578,101.72000122070312,102.4800033569336,99.66231536865234,10181100,DIS,0.9999023190723008,1.122927926096876,1.147912273034422,1.0491433491707594,-0.0492410300984585,0.0394074692995896,0.1225730942412475,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-08,101.1999969482422,102.63999938964844,100.83999633789062,101.79000091552734,98.99127960205078,14229500,DIS,1.0215149381675586,1.1158832168206745,1.157179218318942,1.0533582377542972,-0.0318432995867385,0.0384733248854525,0.132294563656494,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-09,102.25,102.2699966430664,99.3000030517578,99.97000122070312,97.22132110595705,18345700,DIS,1.043813097911927,1.1305517471444892,1.180968709627322,1.0460669201720088,-0.0022538222600818,0.0677985309714488,0.1713573047025858,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-10,100.41999816894533,102.06999969482422,100.3000030517578,101.68000030517578,98.88430786132812,8927300,DIS,1.0260621817945024,1.1177842944398273,1.1610087027477276,1.042896340423364,-0.0168341586288616,0.0542768846974184,0.1479137004884099,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-11,101.88999938964844,102.20999908447266,101.26000213623048,102.06999969482422,99.26358795166016,7036000,DIS,1.041540036694478,1.11450088262125,1.147486714180976,1.0355751904583157,0.0059648462361623,0.0623549329199486,0.1344777451946597,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-14,102.44000244140624,103.48999786376952,101.9800033569336,102.44000244140624,99.6234130859375,9891900,DIS,1.0615969409948354,1.106834744490666,1.1357651035699623,1.041087727357805,0.0205092136370304,0.0451286984044898,0.1430837126100266,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
2018-05-15,102.44000244140624,103.31999969482422,102.0999984741211,102.91999816894533,100.09020233154295,5762400,DIS,1.057617628995696,1.1016728151174064,1.0956982086242246,1.0466187864615744,0.0109988425341216,0.0305415813477289,0.1155036487340482,6995000000.0,49637000000.0,41315000000.0,4837000000.0,5299000000.0,95789000000.0,36248000000.0,143000000.0,72606000000.0,10923000000.0,31426000000.0,-67539000000.0,9871000000.0,4017000000.0,19595000000.0,3400000000.0,-3528000000.0,28406000000.0,15889000000.0,3202000000.0,2894000000.0,8633000000.0,19119000000.0,2651000000.0,6305000000.0,-368000000.0,-4111000000.0,3703000000.0,-8959000000.0,-52000000.0,276000000.0,8980000000.0,-696000000.0,31000000.0,12343000000.0,2782000000.0,-71000000.0,-2445000000.0,-5000000.0,107000000.0,-1125000000.0,691000000.0,-3623000000.0,-9368000000.0
