,2021-06-27,2021-03-28,2020-12-31,2020-09-27
Change To Liabilities,37063000.0,-4438000.0,4889000.0,22206000.0
Total Cashflows From Investing Activities,-10879000.0,-20877000.0,-518957000.0,-24265000.0
Net Borrowings,-75000000.0,-100000000.0,350000000.0,-285000000.0
Total Cash From Financing Activities,-109221000.0,-131496000.0,338945000.0,-296218000.0
Change To Operating Activities,-19893000.0,3342000.0,-13716000.0,-2426000.0
Issuance Of Stock,8849000.0,8849000.0,7817000.0,8509000.0
Net Income,83248000.0,74866000.0,76131000.0,116587000.0
Change In Cash,37150000.0,-51249000.0,28400000.0,-206055000.0
Effect Of Exchange Rate,3097000.0,-9427000.0,12954000.0,7172000.0
Total Cash From Operating Activities,154153000.0,110551000.0,195458000.0,107256000.0
Depreciation,60414000.0,59435000.0,57274000.0,56879000.0
Other Cashflows From Investing Activities,8038000.0,8038000.0,9355000.0,9355000.0
Dividends Paid,-15900000.0,-15893000.0,-15837000.0,-15826000.0
Change To Inventory,-3574000.0,-10074000.0,32599000.0,-3221000.0
Change To Account Receivables,-10861000.0,-12298000.0,9202000.0,-10297000.0
Other Cashflows From Financing Activities,-27170000.0,-13093000.0,-3035000.0,-3901000.0
Change To Netincome,24906000.0,-3157000.0,-6866000.0,-18422000.0
Capital Expenditures,-17383000.0,-19276000.0,-28325000.0,-23317000.0
Repurchase Of Stock,,-2510000.0,-2510000.0,-2510000.0
