,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Change To Liabilities,3000000.0,-97000000.0,65000000.0,49900000.0
Total Cashflows From Investing Activities,-649000000.0,-2055000000.0,-749000000.0,-768700000.0
Net Borrowings,-326000000.0,2045000000.0,32000000.0,317000000.0
Total Cash From Financing Activities,-635000000.0,1042000000.0,-438000000.0,-146600000.0
Change To Operating Activities,26000000.0,-17000000.0,-11000000.0,-42200000.0
Issuance Of Stock,2000000.0,17000000.0,35000000.0,11000000.0
Net Income,532000000.0,256000000.0,719000000.0,436600000.0
Change In Cash,-154000000.0,49000000.0,-107000000.0,50300000.0
Repurchase Of Stock,-38000000.0,-17000000.0,-60000000.0,-43300000.0
Effect Of Exchange Rate,28000000.0,-16000000.0,-5000000.0,1200000.0
Total Cash From Operating Activities,1102000000.0,1078000000.0,1085000000.0,964400000.0
Depreciation,484000000.0,448000000.0,455000000.0,416300000.0
Other Cashflows From Investing Activities,22000000.0,12000000.0,12000000.0,-29000000.0
Dividends Paid,-273000000.0,-200000000.0,-177000000.0,-168900000.0
Change To Inventory,-5000000.0,84000000.0,-37000000.0,-64700000.0
Change To Account Receivables,-18000000.0,83000000.0,-148000000.0,-103600000.0
Change To Netincome,160000000.0,321000000.0,42000000.0,272100000.0
Capital Expenditures,-655000000.0,-705000000.0,-574000000.0,-638900000.0
Other Cashflows From Financing Activities,,-803000000.0,-268000000.0,-262400000.0
