Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Operating Activities
2017-10-13,35.0,35.150001525878906,34.7599983215332,34.810001373291016,31.79737091064453,359800,WTRG,1.0654986089600011,1.0319033434147242,1.0032483993142576,1.0098252549340063,0.0556733540259946,-0.0763461549725508,-0.0736422045293594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,34.810001373291016,34.959999084472656,34.59000015258789,34.900001525878906,31.87958526611328,375400,WTRG,1.0521491934586424,1.0283773852039997,1.008488051154942,1.0047827275420922,0.0473664659165502,-0.0866843799377079,-0.0771059462052645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,34.849998474121094,35.2599983215332,34.849998474121094,35.2599983215332,32.20842742919922,264200,WTRG,1.0441162083871536,1.0235818072812282,1.0045035996819234,1.016827126331923,0.0272890820552305,-0.0974139628880881,-0.0824346866328769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,35.04999923706055,35.43000030517578,35.02000045776367,35.29999923706055,32.244964599609375,456300,WTRG,1.0360959840167026,1.0286892285938996,1.0073780076338985,1.016900814218988,0.0191951697977146,-0.0878944955034068,-0.0686173367907567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,35.70000076293945,36.060001373291016,35.70000076293945,36.02999877929688,32.91179275512695,552700,WTRG,1.011196123523624,1.016778421974334,0.9965139901124632,1.0195478153138224,-0.0083516917901984,-0.0997724803648674,-0.0813195512053609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,36.15999984741211,36.27000045776367,35.83000183105469,36.02000045776367,32.90266036987305,580700,WTRG,1.0176187663292653,1.0243191055084295,0.9894879385894992,1.0187296628598663,-0.001110896530601,-0.092606420269115,-0.0759860706349648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,36.0,36.04999923706055,35.689998626708984,35.880001068115234,32.77477264404297,399000,WTRG,1.0241123129155896,1.018506676784947,0.9919393229054518,1.0231439317955078,0.0009683811200817,-0.0957314761797349,-0.0765178289601367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,35.869998931884766,35.869998931884766,35.11000061035156,35.209999084472656,32.16275405883789,557000,WTRG,1.0444562760570082,1.037887635710527,1.0191469307185286,1.023176662025299,0.0212796140317088,-0.0629052481358676,-0.0602338895793246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,35.130001068115234,35.41999816894531,34.34000015258789,35.349998474121094,32.29064178466797,793700,WTRG,1.0423113463546323,1.0300788040069,1.0119624827432387,1.028738706809164,0.0135726395454682,-0.0781350175476656,-0.0818587795420657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,35.5099983215332,35.75,35.34000015258789,35.470001220703125,32.40026092529297,424000,WTRG,1.0430374447197126,1.0073150940468365,0.9877179510907944,1.0357335667629224,0.0073038779567902,-0.0970534366406048,-0.1033040832300667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,35.5,35.70000076293945,35.27000045776367,35.619998931884766,32.53728103637695,389600,WTRG,1.0569959175576675,0.996862166893938,0.9707775516202504,1.0327543330408862,0.0242415845167813,-0.0815567867021026,-0.1253512471148192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,35.560001373291016,35.599998474121094,35.310001373291016,35.41999816894531,32.35458755493164,493500,WTRG,1.0785794030131954,0.9735318769740616,0.9888268209118584,1.0448229351223306,0.0337564678908648,-0.0725790565984171,-0.1215626714830085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,35.290000915527344,35.529998779296875,35.2400016784668,35.47999954223633,32.409393310546875,1705200,WTRG,1.0699529233298588,0.964516413039282,0.9897206049768784,1.0378093145840102,0.0321436087458486,-0.0891399553752092,-0.117859346151545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,35.72999954223633,35.84000015258789,35.20000076293945,35.43000030517578,32.36371612548828,492600,WTRG,1.0691922657760755,0.9667294282830858,0.9779827306937308,1.0388512590749122,0.0303410067011633,-0.0878545900687639,-0.1314598755653377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,35.650001525878906,36.08000183105469,35.5099983215332,35.93000030517578,32.82044982910156,546900,WTRG,1.0467567149142158,0.9272473861197134,0.947478777695694,1.0310647944789963,0.0156919204352194,-0.090798956000286,-0.1570232335898881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,35.869998931884766,36.20000076293945,35.83000183105469,36.02999877929688,32.91179275512695,597900,WTRG,1.050270821798202,0.940582806701586,0.9369871490765308,1.0262436118253355,0.0240272099728662,-0.0850535988661664,-0.1708231696128354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,36.0099983215332,36.2599983215332,35.93000030517578,36.08000183105469,32.95746612548828,588300,WTRG,1.0543900054655295,0.9440172707029792,0.9358296828951148,1.0311845275729687,0.0232054778925607,-0.0920936584994651,-0.1698986014409919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,36.06999969482422,36.33000183105469,36.02000045776367,36.27999877929688,33.14015579223633,389300,WTRG,1.058278377893369,0.9449112649644724,0.9354404659664184,1.0414917955670933,0.0167865823262758,-0.1009985450631936,-0.1763858931286517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,36.25,36.59999847412109,36.16999816894531,36.560001373291016,33.39591598510742,514000,WTRG,1.048798800256644,0.9409754756932376,0.9371862413314967,1.0390384642435906,0.0097603360130533,-0.120029287404501,-0.1774670640698549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,36.5,36.619998931884766,36.119998931884766,36.16999816894531,33.039676666259766,568200,WTRG,1.0361966818967403,0.9624494567871044,0.9501053728065998,1.0401272810196784,-0.0039305991229381,-0.1131253959469879,-0.1625736200197236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,36.09999847412109,36.16999816894531,35.95000076293945,35.97999954223633,32.86612701416016,390900,WTRG,1.0506123850319962,0.980465566298012,0.962478315643448,1.0393664161720684,0.0112459688599277,-0.0954276823424058,-0.15085964471148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,35.939998626708984,36.52000045776367,35.779998779296875,36.43999862670898,33.28630828857422,668600,WTRG,1.036246279140288,0.9580946447812384,0.9648544787725054,1.0305050740272153,0.0057412051130727,-0.1085725699850823,-0.1467780820581014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,36.470001220703125,37.119998931884766,36.43999862670898,37.09000015258789,33.88005447387695,651300,WTRG,1.034082598872054,0.929847627409614,0.9556301204318708,1.043144349882203,-0.0090617510101491,-0.1350931550332083,-0.1580221004063801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,37.220001220703125,37.29999923706055,36.70000076293945,36.720001220703125,33.54207992553711,544900,WTRG,1.0414897095425777,0.9381147533992088,0.9749617160751542,1.0570826794517585,-0.0155929699091807,-0.1298349648743882,-0.1356663833554936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,36.54999923706055,36.709999084472656,36.310001373291016,36.61000061035156,33.62934112548828,406400,WTRG,1.0267688552167549,0.9617862616028394,0.9868096005662604,1.0412088647392546,-0.0144400095224996,-0.1086929507347786,-0.1254051101968877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,36.43000030517578,36.58000183105469,36.09000015258789,36.369998931884766,33.408878326416016,398700,WTRG,1.038218361241923,0.9681330203676962,0.96576785149288,1.0392013474275237,-0.0009829861856007,-0.1071880273112692,-0.1341715204247957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,36.45000076293945,36.47999954223633,36.08000183105469,36.22999954223633,33.280277252197266,468800,WTRG,1.0579632001696426,0.9582682702475004,0.9697792067490236,1.0381241126825425,0.0198390874871001,-0.0994412903813583,-0.1373887450401081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,36.290000915527344,36.470001220703125,36.27000045776367,36.45000076293945,33.482364654541016,323500,WTRG,1.056790086042236,0.9436520252868767,0.9558722649737657,1.03199537924298,0.0247947067992557,-0.0989495145165699,-0.1496972002456389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,36.43999862670898,36.59000015258789,36.2400016784668,36.540000915527344,33.56504821777344,327500,WTRG,1.0618497180776272,0.9267354716670628,0.9418826904709192,1.0328322263084138,0.0290174917692134,-0.1077681746513168,-0.1677413482250911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,36.56999969482422,36.79999923706055,36.4900016784668,36.56999969482422,33.59259033203125,153800,WTRG,1.0686358631566133,0.8940645207592559,0.9328064331799244,1.032019884081241,0.0366159790753726,-0.1486465012354527,-0.1842186383093118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,36.59999847412109,36.77999877929688,36.52999877929688,36.63999938964844,33.65690231323242,369200,WTRG,1.073417012780865,0.9217352349637962,0.932405299585003,1.0369551897736955,0.0364618230071693,-0.1352960018265721,-0.1846621959007965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,36.66999816894531,36.81999969482422,36.59999847412109,36.790000915527344,33.79468536376953,318700,WTRG,1.0663223944172946,0.9078594444520952,0.9280536543661336,1.020376345675996,0.0459460487412985,-0.1455537353012891,-0.183345595665001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,36.72999954223633,37.540000915527344,36.72999954223633,37.43999862670898,34.39177322387695,487600,WTRG,1.0323183256749386,0.8982780618965113,0.8957196622697309,1.026253639124301,0.0060646865506377,-0.1557752927586985,-0.2165646011724863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,37.41999816894531,38.040000915527344,37.33000183105469,37.9900016784668,34.89699172973633,531800,WTRG,1.007107098495557,0.8876563901086102,0.8939427114254129,1.0246409570196735,-0.0175338585241164,-0.1617687923652381,-0.2168589905085222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,38.06999969482422,38.20000076293945,37.34999847412109,37.75,34.6765251159668,575800,WTRG,1.0034438023273966,0.8956985528329661,0.8886323500922912,1.029880242563007,-0.0264364402356103,-0.1725417228583755,-0.2205315805760994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,37.84000015258789,38.18000030517578,37.43999862670898,37.66999816894531,34.60303497314453,1080000,WTRG,1.0010620685002212,0.9101529074373236,0.8942814104498986,1.036157586789428,-0.0350955182892067,-0.1604583905162351,-0.2231293120052113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,37.650001525878906,37.650001525878906,37.290000915527344,37.400001525878906,34.35502624511719,685700,WTRG,1.0082887295574354,0.9040806181326064,0.906962486192483,1.0465343935592823,-0.0382456640018469,-0.1673290368925999,-0.2180627228623808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,37.43999862670898,37.70000076293945,37.43000030517578,37.630001068115234,34.5662956237793,475400,WTRG,0.9933563961296262,0.9012284818140172,0.9108338969912532,1.048372731047773,-0.0550163349181468,-0.1679108627723061,-0.2171484580897927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,37.61000061035156,37.93000030517578,37.52000045776367,37.83000183105469,34.750022888183594,790300,WTRG,0.9709223657474442,0.8900809703266147,0.91538364851677,1.0387885930282448,-0.0678662272808006,-0.1669378425821593,-0.1992273542662367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,37.90999984741211,38.18999862670898,37.59999847412109,38.18000030517578,35.071510314941406,674300,WTRG,0.952593088418634,0.8935157942549457,0.9083181836079284,1.0447156071702373,-0.0921225187516032,-0.1634662430363389,-0.2055076840963405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,37.75,38.18000030517578,37.59999847412109,38.130001068115234,35.025596618652344,767200,WTRG,0.9210591662809378,0.8904656519726633,0.903137637160672,1.0484619827112251,-0.1274028164302874,-0.1541578678619877,-0.2013135542802472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,38.040000915527344,38.040000915527344,37.27000045776367,37.27000045776367,34.23560333251953,636200,WTRG,0.9492890982586746,0.9134427740867674,0.933483649181952,1.0415757419863072,-0.0922866437276326,-0.1353444327618256,-0.1740128227474828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,37.34999847412109,37.810001373291016,37.220001220703125,37.59000015258789,34.52956008911133,557100,WTRG,0.9465282664051472,0.8997785723968171,0.9449253660935268,1.0495576207370112,-0.103029354331864,-0.1490972197585721,-0.1455688454445736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,37.59999847412109,37.900001525878906,37.2599983215332,37.54999923706055,34.49281311035156,583300,WTRG,0.9424767564645496,0.8910919761417833,0.9472798527419122,1.0539026313731312,-0.1114258749085815,-0.1396345165930919,-0.1531723115697529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,37.790000915527344,38.41999816894531,37.65999984741211,38.13999938964844,35.03477478027344,1536000,WTRG,0.936549858255892,0.8596347884334717,0.9347493661910796,1.0520989179928428,-0.1155490597369508,-0.1410884091792995,-0.1390851953805197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,38.25,38.43999862670898,37.84999847412109,38.02999877929688,34.93373107910156,453600,WTRG,0.9384695972817536,0.8734962328837429,0.9387838694305144,1.049480051520865,-0.1110104542391114,-0.1423972555232419,-0.1326085064828861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,38.11000061035156,38.11000061035156,37.540000915527344,37.59000015258789,34.52956008911133,513900,WTRG,0.9547749890987534,0.8922847455350184,0.9473487737188424,1.0585213557872055,-0.1037463666884523,-0.1123222227573655,-0.1302259397483116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,37.59999847412109,38.06999969482422,37.52999877929688,37.7599983215332,34.68571090698242,465700,WTRG,0.9563029527912156,0.8949284427610825,0.9500539501626092,1.0561912314345747,-0.0998882786433591,-0.1071989374823748,-0.1304021057678569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,37.68999862670898,38.5099983215332,37.68999862670898,38.33000183105469,35.20930862426758,801800,WTRG,0.9504304972020852,0.8939559967492637,0.948337735507468,1.054691754118366,-0.1042612569162808,-0.1200403916591378,-0.1300527061694398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,38.34999847412109,38.560001373291016,38.209999084472656,38.52000045776367,35.38383102416992,460800,WTRG,0.9524922164559952,0.872048282499389,0.951543712419786,1.0628648969920689,-0.1103726805360734,-0.1190896177058862,-0.1365991019391385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,38.709999084472656,39.369998931884766,38.709999084472656,38.79999923706055,35.64103698730469,604500,WTRG,0.9365980226657492,0.8719778715464829,0.9577213476834844,1.054562443450246,-0.1179644207844968,-0.129433492445209,-0.1392348899395207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,38.83000183105469,39.52000045776367,38.83000183105469,39.08000183105469,35.89824676513672,615200,WTRG,0.929887328104428,0.8665025062403632,0.9179639573200602,1.0427572783556516,-0.1128699502512236,-0.1454452161688063,-0.1863169157716153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,39.2400016784668,39.36000061035156,38.900001525878906,39.33000183105469,36.127891540527344,425400,WTRG,0.9206711006883328,0.8689241883660255,0.9231960433800632,1.039387058829826,-0.1187159581414931,-0.1468197775920063,-0.1787173551979917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,39.43999862670898,39.54999923706055,39.18000030517578,39.22999954223633,36.03602981567383,497700,WTRG,0.9056844510353907,0.8639586671605289,0.9327741144486568,1.0452598484191695,-0.1395753973837787,-0.1360860714801236,-0.1690068788561127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,39.150001525878906,39.380001068115234,38.5,38.650001525878906,35.503257751464844,836500,WTRG,0.9135833310232356,0.8800471603742831,0.9480811469602446,1.0173995405954512,-0.1038162095722156,-0.1134614583543699,-0.1525146629960825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,38.68000030517578,38.84999847412109,38.09000015258789,38.2599983215332,35.1450080871582,661200,WTRG,0.8962360251265243,0.8855995401307254,0.9622430262802136,0.9765980219270426,-0.0803619968005182,-0.11834925219313,-0.1332054346053005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,38.20000076293945,38.5,37.83000183105469,37.880001068115234,34.79594421386719,592000,WTRG,0.8983630848623502,0.8926245303976913,0.9708271008385856,0.9849127815791188,-0.0865496967167687,-0.1057324059213008,-0.1187677589446118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,37.93999862670898,38.11000061035156,37.34999847412109,37.709999084472656,34.63978576660156,986700,WTRG,0.9032087264602868,0.8889118376602809,0.9773511961528584,0.9789917900086822,-0.0757830635483953,-0.1107149814213742,-0.1125381747355401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,37.70000076293945,37.83000183105469,37.54999923706055,37.709999084472656,34.63978576660156,783900,WTRG,0.8785468974998601,0.8913129974059018,0.9746665753365522,0.942840182406444,-0.0642932849065838,-0.100411487068415,-0.1126834303165023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,37.79999923706055,37.81999969482422,37.20000076293945,37.380001068115234,34.33665084838867,608900,WTRG,0.9015517133538646,0.9134460308225164,0.9935617094132558,0.9530778204901076,-0.051526107136243,-0.0877782162248986,-0.0957361089376223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,37.209999084472656,37.25,36.59999847412109,36.72999954223633,33.73957443237305,788000,WTRG,0.9221342516761872,0.9460445307642708,1.003979252036293,0.966664672858564,-0.0445304211823767,-0.0672300472319374,-0.0818057874233562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,36.65999984741211,36.720001220703125,36.27999877929688,36.369998931884766,33.408878326416016,632800,WTRG,0.9373109215103969,0.951259811528674,1.015865265986727,0.9609362737659176,-0.0236253522555207,-0.0536139583194766,-0.0592163402199938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,36.290000915527344,36.290000915527344,35.060001373291016,35.119998931884766,32.26064682006836,1311600,WTRG,0.974088898637627,0.9813936136437136,1.054328193370293,0.9729510699723092,0.0011378286653177,-0.0133316103606413,-0.0089368382750865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,35.0,36.0,34.689998626708984,35.380001068115234,32.49948501586914,1195100,WTRG,0.9784468536758713,0.9719065396098032,1.0471519312357649,0.9917823196316324,-0.0133354659557612,-0.024406467459191,-0.0350563588830263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,35.65999984741211,35.790000915527344,35.40999984741211,35.58000183105469,32.683204650878906,764100,WTRG,0.9859530660832666,0.9732291817669748,1.0546373790137056,0.9854883712686996,0.0004646948145671,-0.0146906155932812,-0.021190996274677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,35.5099983215332,35.68000030517578,35.189998626708984,35.38999938964844,32.50867462158203,640600,WTRG,0.9810130399671247,0.983571080059808,1.0531487262193624,0.981540936006692,-0.0005278960395672,0.0037646768056824,-0.0123691771093736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,35.43000030517578,35.869998931884766,35.36000061035156,35.720001220703125,32.81181335449219,580600,WTRG,0.960120305716963,0.972230980466016,1.035484257250547,0.9694690060853024,-0.0093487003683394,0.000518947789848,-0.0103311060981889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,35.900001525878906,36.130001068115234,35.65999984741211,35.689998626708984,32.78424453735352,647200,WTRG,0.9598000649973766,0.980659498803436,1.0476996502173035,0.962138874344328,-0.0023388093469512,0.0074228988416962,-0.0017445703713292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,35.75,36.34000015258789,35.709999084472656,35.88999938964844,32.967960357666016,1131200,WTRG,0.9810809625573036,0.9813613260185045,1.0232466783062435,0.9712482450100663,0.0098327175472371,0.0124301411799087,-0.0190080268305306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,35.9900016784668,36.2599983215332,35.869998931884766,36.11000061035156,33.170047760009766,785700,WTRG,0.9751037597312304,0.9792831300575284,1.028786144837073,0.9795485186833895,-0.0044447589521591,0.01637168124644,-0.0247429632745219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,36.16999816894531,36.45000076293945,35.97999954223633,36.43000030517578,33.4640007019043,1043400,WTRG,0.9530072031705852,0.9800699627136832,1.0261399776366456,0.966216685842239,-0.0132094826716537,0.0157437117424373,-0.0297528143306193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
