,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-633000000.0,27800000.0,469700000.0,-70900000.0
Total Cashflows From Investing Activities,-502000000.0,-239900000.0,-267800000.0,-272800000.0
Net Borrowings,838700000.0,1020000000.0,737000000.0,-20200000.0
Total Cash From Financing Activities,769500000.0,884400000.0,-153500000.0,-578700000.0
Change To Operating Activities,-25500000.0,111200000.0,-180900000.0,-248400000.0
Issuance Of Stock,2600000.0,2600000.0,2100000.0,2100000.0
Net Income,-870300000.0,530100000.0,617000000.0,354900000.0
Change In Cash,-474100000.0,1573100000.0,348600000.0,-272200000.0
Repurchase Of Stock,-14500000.0,-88700000.0,-821400000.0,-510500000.0
Effect Of Exchange Rate,3300000.0,5900000.0,5900000.0,5600000.0
Total Cash From Operating Activities,-744900000.0,922700000.0,769900000.0,573700000.0
Depreciation,263500000.0,238300000.0,218400000.0,197900000.0
Other Cashflows From Investing Activities,5400000.0,200000.0,3400000.0,-100000.0
Dividends Paid,-15400000.0,-50400000.0,-48000000.0,-47100000.0
Change To Inventory,-39500000.0,-95400000.0,-61300000.0,319600000.0
Change To Account Receivables,336500000.0,7600000.0,-56400000.0,-48500000.0
Other Cashflows From Financing Activities,-41900000.0,900000.0,-23200000.0,-900000.0
Change To Netincome,433200000.0,141500000.0,-242800000.0,21000000.0
Capital Expenditures,-118900000.0,-232200000.0,-271200000.0,-273100000.0
Investments,,-7900000.0,-7900000.0,-7900000.0
