,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,803000000.0,805000000.0,832000000.0,
Capital Surplus,627000000.0,658000000.0,657000000.0,610000000.0
Total Liab,17069000000.0,16480000000.0,16654000000.0,15954000000.0
Total Stockholder Equity,524000000.0,518000000.0,626000000.0,335000000.0
Minority Interest,234000000.0,228000000.0,243000000.0,242000000.0
Other Current Liab,434000000.0,435000000.0,1172000000.0,440000000.0
Total Assets,17827000000.0,17226000000.0,17523000000.0,16531000000.0
Common Stock,473000000.0,473000000.0,473000000.0,473000000.0
Other Current Assets,816000000.0,668000000.0,733000000.0,645000000.0
Retained Earnings,7798000000.0,7764000000.0,7567000000.0,7395000000.0
Other Liab,2206000000.0,2210000000.0,1882000000.0,1972000000.0
Good Will,1834000000.0,1820000000.0,1895000000.0,1418000000.0
Treasury Stock,-8374000000.0,-8377000000.0,-8071000000.0,-8143000000.0
Other Assets,1250000000.0,1222000000.0,740000000.0,1208000000.0
Cash,306000000.0,320000000.0,303000000.0,1518000000.0
Total Current Liabilities,7244000000.0,6694000000.0,6443000000.0,6102000000.0
Short Long Term Debt,313000000.0,311000000.0,263000000.0,257000000.0
Other Stockholder Equity,-3215000000.0,-3327000000.0,-3172000000.0,-3482000000.0
Property Plant Equipment,8018000000.0,7887000000.0,8582000000.0,7497000000.0
Total Current Assets,5572000000.0,5143000000.0,5174000000.0,6075000000.0
Long Term Investments,350000000.0,349000000.0,300000000.0,333000000.0
Net Tangible Assets,-2113000000.0,-2107000000.0,-2101000000.0,-1083000000.0
Net Receivables,2340000000.0,2199000000.0,2235000000.0,2125000000.0
Long Term Debt,7619000000.0,7576000000.0,7906000000.0,7880000000.0
Inventory,2110000000.0,1956000000.0,1903000000.0,1787000000.0
Accounts Payable,3337000000.0,3152000000.0,3336000000.0,2995000000.0
