,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Change To Liabilities,-24363000.0,28175000.0,-5714000.0,32503000.0
Total Cashflows From Investing Activities,-885271000.0,-758801000.0,-489419000.0,-584487000.0
Net Borrowings,-20552000.0,360309000.0,377160000.0,177503000.0
Total Cash From Financing Activities,149691000.0,365185000.0,354617000.0,165776000.0
Change To Operating Activities,163330000.0,27553000.0,67596000.0,106689000.0
Issuance Of Stock,193850000.0,38410000.0,26330000.0,26165000.0
Net Income,3691000.0,-212000.0,-67623000.0,-67305000.0
Change In Cash,-8360000.0,42608000.0,190255000.0,-58652000.0
Repurchase Of Stock,-13676000.0,-28802000.0,-28826000.0,-24206000.0
Effect Of Exchange Rate,5000.0,-712000.0,-2494000.0,1426000.0
Total Cash From Operating Activities,727215000.0,436936000.0,327551000.0,358633000.0
Depreciation,337502000.0,289178000.0,272713000.0,223152000.0
Change To Inventory,-42460000.0,-58997000.0,-36593000.0,-37562000.0
Change To Account Receivables,84411000.0,-44807000.0,-46108000.0,-12439000.0
Other Cashflows From Financing Activities,-9931000.0,-4732000.0,-20047000.0,-13686000.0
Change To Netincome,145504000.0,143046000.0,97380000.0,81095000.0
Capital Expenditures,-827241000.0,-693966000.0,-636855000.0,-511634000.0
Other Cashflows From Investing Activities,,2277000.0,185706000.0,185706000.0
