,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1747000000.0,281000000.0,-2251000000.0,664000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-2066000000.0,-2148000000.0,-1962000000.0,-1442000000.0
Net Borrowings,-1087000000.0,-530000000.0,-959000000.0,1391000000.0
Total Cash From Financing Activities,-1778000000.0,-1191000000.0,-1467000000.0,-979000000.0
Change To Operating Activities,974000000.0,309000000.0,257000000.0,-464000000.0
Net Income,1737000000.0,2085000000.0,1807000000.0,-3131000000.0
Change In Cash,-23000000.0,141000000.0,-59000000.0,-148000000.0
Repurchase Of Stock,-171000000.0,-206000000.0,-16000000.0,-1038000000.0
Effect Of Exchange Rate,8000000.0,-9000000.0,-10000000.0,70000000.0
Total Cash From Operating Activities,3871000000.0,3489000000.0,2843000000.0,2186000000.0
Depreciation,562000000.0,451000000.0,467000000.0,399000000.0
Other Cashflows From Investing Activities,111000000.0,81000000.0,-204000000.0,-293000000.0
Dividends Paid,-478000000.0,-454000000.0,-379000000.0,-341000000.0
Other Cashflows From Financing Activities,-42000000.0,-1000000.0,-447000000.0,-991000000.0
Change To Netincome,-1567000000.0,-1864000000.0,-1027000000.0,2918000000.0
Capital Expenditures,-114000000.0,-105000000.0,-122000000.0,-250000000.0
