,2021-01-03,2019-12-29,2018-12-30,2017-12-31
Investments,-8952000000.0,-533000000.0,-1337000000.0,21964000000.0
Change To Liabilities,5141000000.0,4060000000.0,3951000000.0,2725000000.0
Total Cashflows From Investing Activities,-20825000000.0,-6194000000.0,-3167000000.0,-14868000000.0
Net Borrowings,7095000000.0,-2881000000.0,-3949000000.0,6754000000.0
Total Cash From Financing Activities,-6120000000.0,-18015000000.0,-18510000000.0,-7673000000.0
Change To Operating Activities,-2960000000.0,371000000.0,-2119000000.0,8568000000.0
Issuance Of Stock,1114000000.0,954000000.0,949000000.0,1062000000.0
Net Income,14714000000.0,15119000000.0,15297000000.0,1300000000.0
Change In Cash,-3320000000.0,-802000000.0,283000000.0,-1148000000.0
Repurchase Of Stock,-3221000000.0,-6746000000.0,-5868000000.0,-6358000000.0
Effect Of Exchange Rate,89000000.0,-9000000.0,-241000000.0,337000000.0
Total Cash From Operating Activities,23536000000.0,23416000000.0,22201000000.0,21056000000.0
Depreciation,7231000000.0,7009000000.0,6929000000.0,5642000000.0
Other Cashflows From Investing Activities,-1508000000.0,382000000.0,-464000000.0,-234000000.0
Dividends Paid,-10481000000.0,-9917000000.0,-9494000000.0,-8943000000.0
Change To Inventory,-265000000.0,-277000000.0,-644000000.0,581000000.0
Change To Account Receivables,774000000.0,-289000000.0,-1185000000.0,-633000000.0
Other Cashflows From Financing Activities,-627000000.0,575000000.0,-148000000.0,-188000000.0
Change To Netincome,-1099000000.0,-2577000000.0,-28000000.0,2873000000.0
Capital Expenditures,-3347000000.0,-3498000000.0,-3670000000.0,-3279000000.0
