,Unnamed: 0,2021-01-03,2019-12-29,2018-12-30,2017-12-31
0,Intangible Assets,53402000000.0,47643000000.0,47611000000.0,53228000000.0
1,Total Liab,111616000000.0,98257000000.0,93202000000.0,97143000000.0
2,Total Stockholder Equity,63278000000.0,59471000000.0,59752000000.0,60160000000.0
3,Other Current Liab,1392000000.0,2266000000.0,818000000.0,1854000000.0
4,Total Assets,174894000000.0,157728000000.0,152954000000.0,157303000000.0
5,Common Stock,3120000000.0,3120000000.0,3120000000.0,3120000000.0
6,Other Current Assets,898000000.0,326000000.0,1483000000.0,456000000.0
7,Retained Earnings,113890000000.0,110659000000.0,106216000000.0,101793000000.0
8,Other Liab,35388000000.0,34799000000.0,34285000000.0,35922000000.0
9,Good Will,36393000000.0,33639000000.0,30453000000.0,31906000000.0
10,Treasury Stock,-53732000000.0,-54308000000.0,-49584000000.0,-44753000000.0
11,Other Assets,11903000000.0,10627000000.0,11305000000.0,11318000000.0
12,Cash,13985000000.0,17305000000.0,18107000000.0,17824000000.0
13,Total Current Liabilities,42493000000.0,35964000000.0,31230000000.0,30537000000.0
14,Deferred Long Term Asset Charges,8534000000.0,7819000000.0,7640000000.0,7105000000.0
15,Short Long Term Debt,1799000000.0,1100000000.0,2636000000.0,1499000000.0
16,Other Stockholder Equity,-15242000000.0,-15891000000.0,-15222000000.0,-13199000000.0
17,Property Plant Equipment,19766000000.0,18658000000.0,17035000000.0,17005000000.0
18,Total Current Assets,51237000000.0,45274000000.0,46033000000.0,43088000000.0
19,Long Term Investments,2193000000.0,1887000000.0,517000000.0,758000000.0
20,Net Tangible Assets,-26517000000.0,-21811000000.0,-18312000000.0,-24974000000.0
21,Short Term Investments,11200000000.0,1982000000.0,1580000000.0,472000000.0
22,Net Receivables,13576000000.0,14481000000.0,14098000000.0,13490000000.0
23,Long Term Debt,32635000000.0,26494000000.0,27687000000.0,30684000000.0
24,Inventory,9344000000.0,9020000000.0,8599000000.0,8765000000.0
25,Accounts Payable,9505000000.0,8544000000.0,7537000000.0,7310000000.0
0,Investments,-8952000000.0,-533000000.0,-1337000000.0,21964000000.0
1,Change To Liabilities,5141000000.0,4060000000.0,3951000000.0,2725000000.0
2,Total Cashflows From Investing Activities,-20825000000.0,-6194000000.0,-3167000000.0,-14868000000.0
3,Net Borrowings,7095000000.0,-2881000000.0,-3949000000.0,6754000000.0
4,Total Cash From Financing Activities,-6120000000.0,-18015000000.0,-18510000000.0,-7673000000.0
5,Change To Operating Activities,-2960000000.0,371000000.0,-2119000000.0,8568000000.0
6,Issuance Of Stock,1114000000.0,954000000.0,949000000.0,1062000000.0
7,Net Income,14714000000.0,15119000000.0,15297000000.0,1300000000.0
8,Change In Cash,-3320000000.0,-802000000.0,283000000.0,-1148000000.0
9,Repurchase Of Stock,-3221000000.0,-6746000000.0,-5868000000.0,-6358000000.0
10,Effect Of Exchange Rate,89000000.0,-9000000.0,-241000000.0,337000000.0
11,Total Cash From Operating Activities,23536000000.0,23416000000.0,22201000000.0,21056000000.0
12,Depreciation,7231000000.0,7009000000.0,6929000000.0,5642000000.0
13,Other Cashflows From Investing Activities,-1508000000.0,382000000.0,-464000000.0,-234000000.0
14,Dividends Paid,-10481000000.0,-9917000000.0,-9494000000.0,-8943000000.0
15,Change To Inventory,-265000000.0,-277000000.0,-644000000.0,581000000.0
16,Change To Account Receivables,774000000.0,-289000000.0,-1185000000.0,-633000000.0
17,Other Cashflows From Financing Activities,-627000000.0,575000000.0,-148000000.0,-188000000.0
18,Change To Netincome,-1099000000.0,-2577000000.0,-28000000.0,2873000000.0
19,Capital Expenditures,-3347000000.0,-3498000000.0,-3670000000.0,-3279000000.0
