,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,3302000.0,-3784000.0,1121000.0,56501000.0
Change To Liabilities,-29355000.0,35450000.0,3843000.0,-16974000.0
Total Cashflows From Investing Activities,-46011000.0,-21979000.0,-15703000.0,42180000.0
Total Cash From Financing Activities,912000.0,-43735000.0,-6833000.0,-233486000.0
Change To Operating Activities,1387000.0,-15372000.0,-11603000.0,-24404000.0
Issuance Of Stock,8368000.0,8368000.0,7636000.0,7636000.0
Net Income,-3634000.0,14895000.0,-23945000.0,16662000.0
Change In Cash,43405000.0,-1787000.0,60678000.0,-157352000.0
Repurchase Of Stock,-5227000.0,-43729000.0,-14087000.0,-3480000.0
Effect Of Exchange Rate,72000.0,2739000.0,2363000.0,1672000.0
Total Cash From Operating Activities,88432000.0,61188000.0,80851000.0,32282000.0
Depreciation,23299000.0,22786000.0,27396000.0,27120000.0
Other Cashflows From Investing Activities,1046000.0,-545000.0,-227000.0,42000.0
Change To Account Receivables,30939000.0,-40023000.0,15811000.0,6330000.0
Other Cashflows From Financing Activities,-2229000.0,-6000.0,-382000.0,-6000.0
Change To Netincome,65796000.0,43452000.0,64149000.0,30044000.0
Capital Expenditures,-15319000.0,-17400000.0,-15747000.0,-14363000.0
Net Borrowings,,,,-230000000.0
