,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Intangible Assets,213484000.0,291371000.0,450001000.0,664474000.0
Capital Surplus,1550568000.0,2597889000.0,2597693000.0,2629245000.0
Total Liab,2449399000.0,3192643000.0,3584883000.0,4000541000.0
Total Stockholder Equity,1143933000.0,2155006000.0,1717496000.0,1931382000.0
Deferred Long Term Liab,86900000.0,68600000.0,,
Other Current Liab,269921000.0,383472000.0,427418000.0,415014000.0
Total Assets,3593332000.0,5365793000.0,5302379000.0,5931923000.0
Common Stock,287000.0,290000.0,291000.0,294000.0
Other Current Assets,41109000.0,129555000.0,34545000.0,220000.0
Retained Earnings,-272216000.0,-293612000.0,-740837000.0,-580027000.0
Other Liab,251172000.0,554031000.0,635358000.0,647730000.0
Good Will,2133712000.0,2127896000.0,3247105000.0,3590608000.0
Treasury Stock,-134706000.0,-149561000.0,-139651000.0,-118130000.0
Other Assets,256447000.0,1552823000.0,501258000.0,142508000.0
Cash,301233000.0,560961000.0,315963000.0,592299000.0
Total Current Liabilities,986142000.0,1845076000.0,764164000.0,1111528000.0
Deferred Long Term Asset Charges,47818000.0,130361000.0,21369000.0,20705000.0
Short Long Term Debt,432209000.0,1142870000.0,,376121000.0
Other Stockholder Equity,-117918000.0,-132773000.0,-122863000.0,-101342000.0
Property Plant Equipment,253704000.0,121203000.0,153452000.0,176548000.0
Total Current Assets,735985000.0,1255213000.0,928631000.0,1327941000.0
Net Tangible Assets,-1203263000.0,-264261000.0,-1979610000.0,-2323700000.0
Short Term Investments,71114000.0,186555000.0,135579000.0,251981000.0
Net Receivables,249876000.0,299373000.0,347873000.0,395392000.0
Long Term Debt,1104464000.0,793536000.0,2185361000.0,2241283000.0
Accounts Payable,75122000.0,90826000.0,80912000.0,94604000.0
Minority Interest,,18144000.0,,
Long Term Investments,,17287000.0,21932000.0,29844000.0
Inventory,,,,6088000.0
