,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,21000000.0,-112000000.0,98000000.0,12000000.0
Total Cashflows From Investing Activities,-139000000.0,-63000000.0,-177000000.0,-174000000.0
Total Cash From Financing Activities,-290000000.0,-339000000.0,-597000000.0,-93000000.0
Change To Operating Activities,-38000000.0,20000000.0,126000000.0,-23000000.0
Net Income,512000000.0,559000000.0,359000000.0,479000000.0
Change In Cash,56000000.0,-2000000.0,-50000000.0,301000000.0
Repurchase Of Stock,-166000000.0,-220000000.0,-3000000.0,-3000000.0
Effect Of Exchange Rate,4000000.0,4000000.0,6000000.0,6000000.0
Total Cash From Operating Activities,481000000.0,400000000.0,718000000.0,562000000.0
Depreciation,112000000.0,109000000.0,63000000.0,111000000.0
Other Cashflows From Investing Activities,-15000000.0,17000000.0,-20000000.0,-25000000.0
Dividends Paid,-119000000.0,-119000000.0,-95000000.0,-95000000.0
Change To Inventory,-122000000.0,-84000000.0,-52000000.0,-61000000.0
Change To Account Receivables,-41000000.0,-108000000.0,5000000.0,-2000000.0
Other Cashflows From Financing Activities,-5000000.0,-5000000.0,-2000000.0,-2000000.0
Change To Netincome,37000000.0,16000000.0,73000000.0,46000000.0
Capital Expenditures,-113000000.0,-77000000.0,-152000000.0,-117000000.0
Net Borrowings,,,-497000000.0,-497000000.0
Issuance Of Stock,,,,2000000.0
