Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,96.7300033569336,97.4499969482422,96.0500030517578,96.73999786376952,88.9131851196289,2010900,EOG,1.034152823886057,1.148886020448379,1.1344831045126111,1.0206479989635429,0.013504824922514,0.058625631725933,0.0451899055214082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,95.5199966430664,97.18000030517578,94.87000274658205,97.18000030517578,89.31758117675781,2115200,EOG,1.0544162594898077,1.1562603303279038,1.135334107682612,1.012478214064533,0.0419380454252746,0.0675527745665041,0.0462032292056782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,96.9800033569336,97.70999908447266,96.4800033569336,96.5,88.69261169433594,2134500,EOG,1.0686976252628146,1.1700134140573883,1.156090458608678,1.0113391723313174,0.0573584529314972,0.0800500390524863,0.0742898163881058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,96.6500015258789,96.9800033569336,95.9800033569336,96.33000183105467,88.53634643554688,1508000,EOG,1.0867024178957445,1.1616794357013869,1.1581309400829116,1.0126829906128405,0.074019427282904,0.0731957486798204,0.0681715734862475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,96.5,97.06999969482422,96.1500015258789,96.5500030517578,88.73857116699219,2097600,EOG,1.1097491544682372,1.1621447833755274,1.1568447878978694,1.0121464877707815,0.0976026666974556,0.0793443076924147,0.0589230391266102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,95.79000091552734,96.33999633789062,95.45999908447266,96.19000244140624,88.4076919555664,1587300,EOG,1.1048421469768177,1.1990907139792952,1.1789342956580182,1.0081446760609294,0.0966974709158883,0.104147491152259,0.0783612292222546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,96.52999877929688,97.0199966430664,96.11000061035156,96.5,88.69261169433594,1880200,EOG,1.083022899208421,1.2010517226577828,1.1875389135835008,1.0143616235707735,0.0686612756376474,0.0973362977051301,0.0890567674068039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,97.0999984741211,97.83000183105467,96.6999969482422,96.77999877929688,88.94994354248047,2200900,EOG,1.0845473827729275,1.1753738598679613,1.1833766237776342,1.008797349947511,0.0757500328254165,0.0825231837240156,0.0940793110836786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,96.7699966430664,97.12000274658205,96.04000091552734,96.93000030517578,89.0877914428711,2156500,EOG,1.0808024208448892,1.175003928691782,1.1905649737109505,1.0091988628593096,0.0716035579855796,0.0737717209490755,0.1024679235179568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,96.08000183105467,96.88999938964844,95.72000122070312,96.6500015258789,88.83048248291016,2173700,EOG,1.082689459047689,1.1857772814647258,1.191414139201897,1.0112728774332036,0.0714165816144853,0.0870923556413731,0.1153790382367676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,97.5,97.62999725341795,96.3000030517578,96.62000274658205,88.80288696289062,1953600,EOG,1.0623937890499755,1.1874954680464196,1.2002088221113285,1.0098252549340063,0.0525685341159689,0.0792459696591445,0.1233182182677115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,97.12999725341795,97.4800033569336,96.73999786376952,97.20999908447266,89.50077819824219,2074900,EOG,1.0426909927725114,1.203475802584015,1.2137591140636563,1.0047827275420922,0.0379082652304192,0.0884140374423074,0.1281651167034498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,97.25,97.7699966430664,96.55999755859376,97.4499969482422,89.72172546386719,1695300,EOG,1.0408416458290923,1.2109941100370187,1.2022259172316747,1.016827126331923,0.0240145194971692,0.0899983398677024,0.1152876309168744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,97.54000091552734,98.45999908447266,96.56999969482422,96.66000366210938,88.99440002441406,2040400,EOG,1.0515207711762882,1.2274185287990045,1.2263733217062045,1.016900814218988,0.0346199569573002,0.110834804701698,0.1503779772815492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,95.69000244140624,96.69000244140624,95.36000061035156,95.76000213623048,88.165771484375,1875100,EOG,1.0593149189897182,1.2282870707535023,1.2315090155263937,1.0195478153138224,0.0397671036758957,0.1117361684143007,0.1536754742085695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,95.77999877929688,97.04000091552734,95.41999816894533,96.83999633789062,89.16011810302734,2194500,EOG,1.0497730052766483,1.21779479471642,1.2083483400997486,1.0187296628598663,0.0310433424167819,0.1008692689388754,0.1428743308752844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,97.06999969482422,97.48999786376952,96.66999816894533,96.97000122070312,89.27981567382812,2395800,EOG,1.047643479571673,1.2039757191966831,1.2001077756748286,1.0231439317955078,0.0244995477761651,0.089737566232001,0.13165062380924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,97.6999969482422,97.97000122070312,96.2300033569336,96.4800033569336,88.82867431640625,2190400,EOG,1.0536899920226417,1.1954545548242403,1.1921662135169844,1.023176662025299,0.0305133299973423,0.0946616709778458,0.1127853932191311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,96.31999969482422,96.87000274658205,95.66999816894533,96.1500015258789,88.52484893798828,1959000,EOG,1.0381694455004336,1.1977868211238538,1.1882244866880305,1.028738706809164,0.0094307386912695,0.0895729995692882,0.0944032244027259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,96.4499969482422,97.19000244140624,95.73999786376952,96.91999816894533,89.23375701904297,1980200,EOG,1.030128127905095,1.2039769505030204,1.1932748731259373,1.0357335667629224,-0.0056054388578274,0.0996084198155791,0.102252838805076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,96.20999908447266,98.55999755859376,95.83999633789062,98.47000122070312,90.66085815429688,2911200,EOG,1.0206154118033173,1.1474971177554676,1.1999596906531125,1.0327543330408862,-0.0121389212375688,0.0690781641594269,0.1038308919180428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,98.66000366210938,99.69000244140624,98.27999877929688,99.52999877929688,91.63678741455078,3505400,EOG,1.0280318477611012,1.1023743451532872,1.1988715859781065,1.0448229351223306,-0.0167910873612293,0.0562634115808085,0.0884820935832395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,99.25,100.41000366210938,99.05999755859376,99.87000274658205,91.94982147216795,3272500,EOG,1.030439559354523,1.0856857760345608,1.1793216538236204,1.0378093145840102,-0.0073697552294871,0.0320294076200695,0.0717417026951969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,100.79000091552734,102.47000122070312,96.70999908447266,102.29000091552734,94.17790985107422,3953400,EOG,0.987877515769291,1.0356223996152976,1.1638755462433148,1.0388512590749122,-0.0509737433056212,-0.0189616187365522,0.0544329399842462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,101.37000274658205,102.98999786376952,101.37000274658205,102.9499969482422,94.78558349609376,2970900,EOG,0.9800873102905596,0.9828741531532864,1.1715173277989808,1.0310647944789963,-0.0509774841884367,-0.035172188966713,0.0670153165133986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,103.8000030517578,105.06999969482422,103.30999755859376,104.5,96.21266174316406,4080200,EOG,0.946028661496595,0.9590001765155638,1.166331900327228,1.0262436118253355,-0.0802149503287407,-0.0666362290521886,0.0585215816378619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,105.1500015258789,107.19000244140624,105.05999755859376,106.95999908447266,98.47755432128906,4709600,EOG,0.9323110713414138,0.965687867272509,1.1831179959171498,1.0311845275729687,-0.0988734562315549,-0.0704230619299354,0.0773897115810431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,107.3499984741211,107.9499969482422,105.5500030517578,106.08999633789062,97.67654418945312,4021300,EOG,0.9462721809373992,0.9672825803387732,1.189416418150603,1.0414917955670933,-0.095219614629694,-0.0786272296888928,0.0775900590555329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,105.51000213623048,105.79000091552734,103.8000030517578,104.33000183105467,96.0561294555664,3426200,EOG,0.9700948407059452,1.0247794546724935,1.2254421251841403,1.0390384642435906,-0.0689436235376453,-0.036225308425245,0.1107888197827886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,103.83000183105467,105.44000244140624,103.55999755859376,104.77999877929688,96.47042846679688,3053100,EOG,0.9570528761274008,1.0292671037026797,1.1848522037756597,1.0401272810196784,-0.0830744048922776,-0.0463077490314125,0.0721732109493362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,104.52999877929688,105.12000274658205,103.20999908447266,104.58000183105467,96.28630065917967,3383200,EOG,0.955632126238408,1.0307566187480977,1.179636237664652,1.0393664161720684,-0.0837342899336603,-0.0451366298923201,0.066298277309724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,104.1999969482422,105.0,103.73999786376952,104.45999908447266,96.1758270263672,1822900,EOG,0.9538579297186296,1.0350084460062454,1.1521818492493785,1.0305050740272153,-0.0766471443085856,-0.0316587687600753,0.0405492884187717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,103.8499984741211,104.05999755859376,102.36000061035156,102.47000122070312,94.34363555908205,2428400,EOG,0.9617447592793968,1.0340964347743036,1.1528247767695583,1.043144349882203,-0.0813995906028062,-0.0308443476685187,0.0391725559313074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,101.18000030517578,102.33000183105467,100.08000183105467,101.36000061035156,93.3216552734375,3357700,EOG,0.9856948119729336,1.058067475614494,1.1501093538053424,1.0570826794517585,-0.0713878674788248,-0.0098822426591029,0.0394812543746945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,101.29000091552734,102.16000366210938,100.80999755859376,101.43000030517578,93.3861083984375,2027500,EOG,1.0,1.0745167767075066,1.1844251580679697,1.0412088647392546,-0.0412088647392545,0.0040375643698884,0.0722104473048215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,101.76000213623048,102.20999908447266,101.11000061035156,101.63999938964844,93.57946014404295,2596800,EOG,1.0186933473627606,1.0787998382800357,1.1627321412396756,1.0392013474275237,-0.020508000064763,0.0034787906010702,0.0627927693219998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,101.37999725341795,102.0,100.6999969482422,101.44000244140624,93.39531707763672,1659100,EOG,1.0484030933762996,1.055752349526133,1.1703648348639313,1.0381241126825425,0.0102789806937571,-0.0019572111027257,0.0631968830747995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,102.3000030517578,102.62000274658205,101.33999633789062,101.66000366210938,93.59788513183594,4058400,EOG,1.0536100159911157,0.9990897502800362,1.1709894358212405,1.03199537924298,0.0216146367481355,-0.0435117895234105,0.0654199706018359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,102.41000366210938,102.81999969482422,101.54000091552734,101.58999633789062,93.53341674804688,2654800,EOG,1.076976334976996,0.9974123161483414,1.1511591068298084,1.0328322263084138,0.0441441086685823,-0.0370913301700382,0.041535068133798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,102.08999633789062,102.5500030517578,101.37999725341795,101.66000366210938,93.59788513183594,913500,EOG,1.0659057640889,0.9993851514607603,1.1460242864765438,1.032019884081241,0.0338858800076593,-0.0433258705339483,0.0289992149873075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,101.56999969482422,101.79000091552734,99.22000122070312,99.81999969482422,91.90379333496094,2947600,EOG,1.0864554864372564,1.021418952360507,1.185138004986546,1.0369551897736955,0.0495002966635607,-0.0356122844298611,0.0680705095007465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,99.75,100.18000030517578,99.11000061035156,99.83999633789062,91.92220306396484,2037200,EOG,1.0808293065974504,1.0131898545760372,1.182288443130377,1.020376345675996,0.0604529609214543,-0.0402233251773471,0.0708891930992423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,99.55999755859376,100.52999877929688,99.25,100.5,92.52986907958984,2721600,EOG,1.08756204096693,1.0051408817969878,1.177917765185324,1.026253639124301,0.061308401842629,-0.0489124728582219,0.0656335017431068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,101.0,102.7300033569336,101.0,102.31999969482422,94.20553588867188,4183700,EOG,1.0841478434702214,0.9845217428206108,1.161475392842137,1.0246409570196735,0.0595068864505479,-0.0649034396532375,0.0506736909082019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,103.31999969482422,104.41999816894533,101.66000366210938,102.91000366210938,94.7487335205078,3445800,EOG,1.078126446886707,1.0003838502360838,1.1526720630625598,1.029880242563007,0.0482462043236999,-0.0678564254552578,0.043508132394169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,102.69000244140624,103.02999877929688,100.98999786376952,101.0500030517578,93.03623962402344,2423500,EOG,1.1100446055523965,0.9974899228714448,1.1667415641514178,1.036157586789428,0.0738870187629685,-0.0731213750821139,0.0493308416963078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,100.69000244140624,101.7699966430664,100.5199966430664,100.9000015258789,92.8981475830078,2046000,EOG,1.117046443982456,0.9930176918428568,1.135170436188328,1.0465343935592823,0.0705120504231735,-0.0783919631823495,0.0101452271334641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,100.43000030517578,100.4499969482422,98.48999786376952,98.86000061035156,91.01993560791016,2768400,EOG,1.1299816054513916,1.0118879328156818,1.183353708854823,1.048372731047773,0.0816088744036185,-0.0572514117706415,0.055371353773777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,98.88999938964844,99.83000183105467,98.51000213623048,99.72000122070312,91.81171417236328,1687600,EOG,1.1232452034640343,0.9907085332366068,1.177776032714127,1.0387885930282448,0.0844566104357895,-0.0663102796721673,0.0631650299311201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,100.27999877929688,100.73999786376952,99.75,100.38999938964844,92.42859649658205,1512400,EOG,1.1469268872018614,1.0020525306193635,1.1933977289432982,1.0447156071702373,0.1022112800316241,-0.054929506671921,0.0795718612390292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,100.48999786376952,102.33999633789062,100.4000015258789,101.20999908447266,93.18355560302734,1946800,EOG,1.1431675189161727,0.974342370548615,1.1556793958942193,1.0484619827112251,0.0947055362049476,-0.0702811492860359,0.0512282044533001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,101.37000274658205,101.41999816894533,99.44000244140624,100.27999877929688,92.32730102539062,2127600,EOG,1.132378368212136,1.0119402316600783,1.18550357789647,1.0415757419863072,0.0908026262258288,-0.0368469751885147,0.078007105967035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,100.45999908447266,100.72000122070312,99.70999908447266,99.94000244140624,92.0142822265625,1426900,EOG,1.1376332283514707,1.049953501083206,1.1726738270134165,1.0495576207370112,0.0880756076144595,0.0010777089278166,0.082179615475316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,99.76000213623048,100.83000183105467,99.5500030517578,99.63999938964844,91.73807525634766,2425000,EOG,1.1481946589292191,1.0481900266402358,1.2048971195229523,1.0539026313731312,0.0942920275560879,0.0174635339053605,0.1044449552112871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,100.54000091552734,100.63999938964844,98.47000122070312,98.5500030517578,90.7344970703125,4633000,EOG,1.1622153560420667,1.075737726642244,1.2614850624985705,1.0520989179928428,0.1101164380492238,0.0750145290294728,0.1876505009269711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,98.6999969482422,100.16999816894533,98.68000030517578,99.91000366210938,91.9866714477539,2670300,EOG,1.1709524779924354,1.078234438320968,1.2399953984767365,1.049480051520865,0.1214724264715703,0.0623409499139833,0.1686030225633359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,100.33999633789062,101.8000030517578,99.68000030517578,101.43000030517578,93.3861083984375,2374400,EOG,1.1634758417764788,1.0498335662251528,1.2306112658639852,1.0585213557872055,0.104954485989273,0.0452265979327688,0.1530365523968311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,102.0500030517578,103.81999969482422,101.20999908447266,103.54000091552734,95.32877349853516,2651800,EOG,1.1458594455848623,1.0041624072734123,1.1858655824725113,1.0561912314345747,0.0896682141502875,0.0020350270299549,0.1054095265420451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,103.7300033569336,106.75,103.23999786376952,106.3499984741211,97.91593933105467,3330300,EOG,1.1059780249988354,0.9912840370271616,1.154815187550481,1.054691754118366,0.0512862708804693,-0.0227123513812399,0.0764247458735731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,106.6999969482422,107.87999725341795,105.87999725341795,107.11000061035156,98.61566925048828,2028700,EOG,1.1010291624789672,0.962371863364556,1.154020272552013,1.0628648969920689,0.0381642654868985,-0.0287660368407192,0.0658774581930885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,107.23999786376952,109.66000366210938,107.0,109.41000366210938,100.7332763671875,2071500,EOG,1.06708263805324,0.9617289207435226,1.140120902997672,1.054562443450246,0.012520194602994,-0.0396824432481693,0.0431646653746669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
