,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,26000000.0,409000000.0,28000000.0,-121000000.0
Change To Liabilities,119000000.0,26000000.0,88000000.0,75000000.0
Total Cashflows From Investing Activities,-241000000.0,130000000.0,-135000000.0,-535000000.0
Net Borrowings,-5000000.0,-1158000000.0,-5000000.0,282000000.0
Total Cash From Financing Activities,-651000000.0,-1789000000.0,-625000000.0,-364000000.0
Change To Operating Activities,165000000.0,-43000000.0,190000000.0,-169000000.0
Net Income,-757000000.0,1409000000.0,607000000.0,455000000.0
Change In Cash,546000000.0,214000000.0,510000000.0,153000000.0
Total Cash From Operating Activities,1438000000.0,1873000000.0,1268000000.0,1050000000.0
Depreciation,528000000.0,541000000.0,528000000.0,539000000.0
Other Cashflows From Investing Activities,11000000.0,-12000000.0,47000000.0,-26000000.0
Dividends Paid,-637000000.0,-620000000.0,-617000000.0,-620000000.0
Change To Inventory,-4000000.0,-47000000.0,-25000000.0,13000000.0
Change To Account Receivables,-8000000.0,-122000000.0,-150000000.0,-97000000.0
Other Cashflows From Financing Activities,-9000000.0,-14000000.0,-6000000.0,-28000000.0
Change To Netincome,1383000000.0,172000000.0,98000000.0,236000000.0
Capital Expenditures,-278000000.0,-267000000.0,-372000000.0,-388000000.0
Issuance Of Stock,,3000000.0,3000000.0,2000000.0
Effect Of Exchange Rate,,,2000000.0,2000000.0
