,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,7033000.0,3613000.0,1118000.0,946000.0
Total Cashflows From Investing Activities,136517000.0,45433000.0,-137237000.0,-393421000.0
Net Borrowings,-82182000.0,-115964000.0,87842000.0,397010000.0
Total Cash From Financing Activities,79052000.0,-119190000.0,135766000.0,412715000.0
Change To Operating Activities,-39085000.0,-3580000.0,12815000.0,20117000.0
Issuance Of Stock,161850000.0,278000.0,323000.0,142000.0
Net Income,5983000.0,-466000.0,-12319000.0,-7717000.0
Change In Cash,231266000.0,-42175000.0,48867000.0,29651000.0
Total Cash From Operating Activities,15697000.0,31582000.0,50338000.0,10357000.0
Depreciation,2278000.0,774000.0,314000.0,93000.0
Other Cashflows From Investing Activities,14661000.0,8275000.0,1229000.0,1229000.0
Other Cashflows From Financing Activities,-622000.0,-6386000.0,-2324000.0,14451000.0
Change To Netincome,39488000.0,31241000.0,48410000.0,-3082000.0
Capital Expenditures,-1355000.0,-4004000.0,-148000.0,-148000.0
