,2021-06-25,2021-03-26,2020-12-25,2020-09-25
Change To Liabilities,-2993000.0,12688000.0,-382000.0,-2040000.0
Total Cashflows From Investing Activities,-15346000.0,-17844000.0,-7757000.0,-18335000.0
Change To Operating Activities,1143000.0,13040000.0,-9533000.0,-19316000.0
Net Income,27669000.0,8644000.0,-5095000.0,9584000.0
Change In Cash,25757000.0,39702000.0,-44179000.0,-11612000.0
Effect Of Exchange Rate,2608000.0,510000.0,870000.0,3749000.0
Total Cash From Operating Activities,38495000.0,57036000.0,34894000.0,2974000.0
Depreciation,12139000.0,12006000.0,12145000.0,12487000.0
Change To Inventory,5142000.0,6523000.0,9890000.0,6218000.0
Change To Account Receivables,-9956000.0,-3328000.0,-12171000.0,-7156000.0
Change To Netincome,5293000.0,7387000.0,39760000.0,3197000.0
Capital Expenditures,-15346000.0,-14793000.0,-7789000.0,-10117000.0
Net Borrowings,,,-17281000.0,-17281000.0
Total Cash From Financing Activities,,,-72186000.0,-72186000.0
Issuance Of Stock,,,321425000.0,321425000.0
Repurchase Of Stock,,,-27707000.0,-27707000.0
Dividends Paid,,,-400000000.0,-400000000.0
Other Cashflows From Financing Activities,,,51377000.0,51377000.0
