,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,51249000.0,34667000.0,25915000.0,21153000.0
Capital Surplus,1030577000.0,916095000.0,818113000.0,782845000.0
Total Liab,1641623000.0,990169000.0,350304000.0,55868000.0
Total Stockholder Equity,609635000.0,498829000.0,410634000.0,391062000.0
Other Current Liab,63709000.0,37811000.0,37448000.0,28974000.0
Total Assets,2251258000.0,1488998000.0,760938000.0,446930000.0
Common Stock,129000.0,122000.0,116000.0,110000.0
Other Current Assets,11846000.0,16606000.0,5725000.0,3626000.0
Retained Earnings,-422601000.0,-416292000.0,-406576000.0,-391611000.0
Other Liab,5705000.0,3964000.0,6964000.0,4305000.0
Good Will,285214000.0,214513000.0,149524000.0,125272000.0
Treasury Stock,1530000.0,-1096000.0,-1019000.0,-282000.0
Other Assets,24030000.0,18778000.0,14618000.0,3765000.0
Cash,479853000.0,387520000.0,374664000.0,126457000.0
Total Current Liabilities,109732000.0,71389000.0,59672000.0,51563000.0
Other Stockholder Equity,1530000.0,-1096000.0,-1019000.0,-282000.0
Property Plant Equipment,184182000.0,103290000.0,59904000.0,47493000.0
Total Current Assets,1182955000.0,807267000.0,494925000.0,228942000.0
Long Term Investments,523628000.0,310483000.0,16052000.0,20305000.0
Net Tangible Assets,273172000.0,249649000.0,235195000.0,244637000.0
Short Term Investments,665567000.0,381074000.0,93345000.0,81742000.0
Net Receivables,12913000.0,11529000.0,16518000.0,15074000.0
Long Term Debt,1506922000.0,900303000.0,283668000.0,
Accounts Payable,8547000.0,7362000.0,8177000.0,7049000.0
