,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,215599000.0,-737588000.0,50385000.0,-550738000.0
Change To Liabilities,-23662000.0,22585000.0,-16568000.0,23062000.0
Total Cashflows From Investing Activities,190168000.0,-764952000.0,18156000.0,-572460000.0
Net Borrowings,-110902000.0,-189849000.0,-144290000.0,824419000.0
Total Cash From Financing Activities,-77256000.0,867600000.0,-133818000.0,768510000.0
Change To Operating Activities,10253000.0,-15828000.0,-3674000.0,9453000.0
Issuance Of Stock,4920000.0,1091813000.0,6247000.0,1197000.0
Net Income,32764000.0,-65179000.0,26043000.0,-37140000.0
Change In Cash,183840000.0,176221000.0,-47875000.0,242500000.0
Repurchase Of Stock,-15466000.0,-59176000.0,-15456000.0,-11120000.0
Total Cash From Operating Activities,70928000.0,73573000.0,67787000.0,46450000.0
Depreciation,18162000.0,18606000.0,18628000.0,16891000.0
Change To Account Receivables,1222000.0,2240000.0,-506000.0,-3855000.0
Other Cashflows From Financing Activities,44192000.0,24812000.0,19681000.0,-45986000.0
Change To Netincome,30718000.0,109523000.0,22201000.0,21021000.0
Capital Expenditures,-28102000.0,-23511000.0,-32786000.0,-25319000.0
