Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-17,16.049999237060547,16.229999542236328,15.550000190734863,15.609999656677246,15.609999656677246,949200,CHGG,0.9436258722744754,1.0775144179858704,1.4477899345630336,1.016827126331923,-0.0732012540574477,-0.0434813521834458,0.3608516482482333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,15.720000267028809,15.859999656677246,15.59000015258789,15.8100004196167,15.8100004196167,702600,CHGG,0.9177735511555172,1.0594560123614525,1.4680580941461712,1.016900814218988,-0.0991272630634707,-0.0571277117358539,0.3920627497215159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,15.699999809265137,15.81999969482422,15.510000228881836,15.6899995803833,15.6899995803833,731500,CHGG,0.913320605924196,1.0828553362334192,1.4066284439177186,1.0195478153138224,-0.1062272093896264,-0.0336955661057822,0.3287949025998944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,15.890000343322754,15.920000076293944,15.5600004196167,15.859999656677246,15.859999656677246,714900,CHGG,0.9243379675131378,1.0933165528340694,1.435056792028341,1.0187296628598663,-0.0943916953467285,-0.0236089729434751,0.3695827828038769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,15.989999771118164,16.15999984741211,15.920000076293944,15.9399995803833,15.9399995803833,764900,CHGG,0.9234630272603084,1.0821832154392816,1.4843162151979912,1.0231439317955078,-0.0996809045351994,-0.0320549375254004,0.4158590633324026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,15.989999771118164,16.100000381469727,15.6899995803833,15.989999771118164,15.989999771118164,612200,CHGG,0.932457789920873,1.0725453323337346,1.493433364764626,1.023176662025299,-0.0907188721044263,-0.0282475515126598,0.4140525444667728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,15.899999618530272,15.979999542236328,15.119999885559082,15.609999656677246,15.609999656677246,743000,CHGG,0.9647662236286288,1.109545168209886,1.5701473906437646,1.028738706809164,-0.0639724831805351,0.0013313466553204,0.4763261283584601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,15.699999809265137,16.0,15.600000381469728,15.800000190734863,15.800000190734863,495100,CHGG,0.9822784981271466,1.09620249909748,1.5784810274041934,1.0357335667629224,-0.0534550686357757,-0.0081660315899614,0.4874589930833322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,15.859999656677246,16.489999771118164,15.800000190734863,16.479999542236328,16.479999542236328,1965000,CHGG,0.903519463405409,1.0351941711053805,1.4987864956935353,1.0327543330408862,-0.1292348696354771,-0.0432247824906601,0.4026576969584656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,16.5,16.5,16.110000610351562,16.299999237060547,16.299999237060547,1810300,CHGG,0.9331288803722584,1.017177957039954,1.5539877981168495,1.0448229351223306,-0.1116940547500722,-0.0289329765325248,0.4435983057219825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,15.229999542236328,16.18000030517578,14.25,15.510000228881836,15.510000228881836,4117600,CHGG,0.9954867409757876,1.0483558987061388,1.6299162033260668,1.0378093145840102,-0.0423225736082225,-0.0053004697083525,0.5223362521976433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,15.640000343322754,15.65999984741211,14.470000267028809,14.609999656677246,14.609999656677246,3110300,CHGG,0.9582477980142556,1.12457225812916,1.6858316043498256,1.0388512590749122,-0.0806034610606565,0.0699882397773101,0.576388998090757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,14.600000381469728,15.119999885559082,14.520000457763672,14.739999771118164,14.739999771118164,1315300,CHGG,0.9823609068575914,1.093622869032823,1.6696065802234856,1.0310647944789963,-0.0487038876214049,0.0755765269128234,0.5651045689379035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,14.75,14.970000267028809,14.619999885559082,14.739999771118164,14.739999771118164,1067200,CHGG,0.9911804534287956,1.0807327376211582,1.715739573149862,1.0262436118253355,-0.0350631583965401,0.0550963320534056,0.6079292544604957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,14.739999771118164,14.880000114440918,14.529999732971191,14.609999656677246,14.609999656677246,1042300,CHGG,1.014373719581232,1.119781040027233,1.754962354015534,1.0311845275729687,-0.0168108079917368,0.0836701108247885,0.6492340696794272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,14.609999656677246,14.609999656677246,13.75,13.989999771118164,13.989999771118164,1955000,CHGG,1.07219444213051,1.3688348771859695,1.8799142006675311,1.0414917955670933,0.0307026465634168,0.3229250671583035,0.768087841572461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,13.9399995803833,14.43000030517578,13.850000381469728,14.140000343322754,14.140000343322754,960100,CHGG,1.062941963793425,1.342998536777667,1.8592645174822864,1.0390384642435906,0.0239034995498343,0.2819937736799283,0.7446112120809347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,13.989999771118164,14.050000190734863,13.789999961853027,13.989999771118164,13.989999771118164,738000,CHGG,1.0943531572619198,1.3716941278065395,1.839885646335566,1.0401272810196784,0.0542258762422414,0.2961192750724473,0.7272066535092425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,13.920000076293944,14.149999618530272,13.859999656677246,14.09000015258789,14.09000015258789,620900,CHGG,1.120652930507804,1.3889282812555417,1.856635881058336,1.0393664161720684,0.0812865143357355,0.3130350326151239,0.743297920703408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,14.050000190734863,14.149999618530272,13.800000190734863,14.039999961853027,14.039999961853027,622300,CHGG,1.1011396068484411,1.387464358629907,1.895299193921046,1.0305050740272153,0.0706345328212258,0.3207971438635861,0.7836666330904392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,13.989999771118164,14.350000381469728,13.859999656677246,14.3100004196167,14.3100004196167,993300,CHGG,1.0964359972257476,1.4304681141234228,1.8756114161809936,1.043144349882203,0.0532916473435445,0.3655273316806005,0.7619591953427427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,14.15999984741211,14.460000038146973,14.020000457763672,14.25,14.25,892800,CHGG,1.1529824775561952,1.3978947421960664,1.9150877835457785,1.0570826794517585,0.0958997981044367,0.3299450239224692,0.8044596841151306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,14.25,14.90999984741211,14.229999542236328,14.729999542236328,14.729999542236328,703100,CHGG,1.1126951730481918,1.3815343526059718,1.8771215531438108,1.0412088647392546,0.0714863083089372,0.3110551402683537,0.7649068423806626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,14.630000114440918,14.9399995803833,14.350000381469728,14.510000228881836,14.510000228881836,1074900,CHGG,1.1288765611569442,1.3914541843955224,1.9276360352965964,1.0392013474275237,0.0896752137294205,0.3161331367165569,0.8276966633789207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,14.710000038146973,14.739999771118164,14.1899995803833,14.329999923706056,14.329999923706056,1410200,CHGG,1.144452177658412,1.399162550161073,1.9609211815126404,1.0381241126825425,0.1063280649758695,0.3414529895322142,0.8537532297235086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,14.399999618530272,14.739999771118164,14.34000015258789,14.65999984741211,14.65999984741211,663200,CHGG,1.1111869771542306,1.3581173297847455,1.909959092185309,1.03199537924298,0.0791915979112505,0.3155157899812988,0.8043896269659043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,14.699999809265137,14.869999885559082,14.56999969482422,14.720000267028809,14.720000267028809,510100,CHGG,1.1093749746923218,1.3383152449436635,1.9232336244825807,1.0328322263084138,0.076542748383908,0.3038115986252838,0.8136095857865708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,14.779999732971191,15.0,14.68000030517578,14.90999984741211,14.90999984741211,194900,CHGG,1.1032864474371298,1.413145533900276,1.9114688324391007,1.032019884081241,0.0712665633558891,0.3704345119055674,0.7944437609498645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,14.880000114440918,15.079999923706056,14.880000114440918,15.0600004196167,15.0600004196167,442700,CHGG,1.0949534735496282,1.434926959377971,1.8698538554309565,1.0369551897736955,0.0579982837759325,0.3778957225876027,0.752786359945157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,15.06999969482422,15.520000457763672,14.979999542236328,15.520000457763672,15.520000457763672,1468000,CHGG,1.0515463410737438,1.418170076011282,1.834407118146234,1.020376345675996,0.0311699953977477,0.3647568962578977,0.7230078681150993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,15.130000114440918,15.220000267028809,14.800000190734863,14.890000343322754,14.890000343322754,925800,CHGG,1.1114841407295333,1.5110812277509356,1.9415714694980823,1.026253639124301,0.0852305016052323,0.4570278730957258,0.8292872060558651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,14.890000343322754,15.229999542236328,14.720000267028809,15.210000038146973,15.210000038146973,948600,CHGG,1.1025641298950817,1.5003287072709546,1.9092702723665,1.0246409570196735,0.0779231728754081,0.4509035247971062,0.7984685704325649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,15.15999984741211,15.4399995803833,15.010000228881836,15.4399995803833,15.4399995803833,818100,CHGG,1.079015563483488,1.439766848859232,1.84585497244505,1.029880242563007,0.049135320920481,0.3715265731678903,0.7366910417766592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,15.489999771118164,15.5,14.0,14.0,14.0,1384900,CHGG,1.1992857796805243,1.5907143184116908,2.056428636823381,1.036157586789428,0.1631281928910963,0.5201030204581321,0.9390179143682712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,14.0,14.510000228881836,13.829999923706056,14.479999542236328,14.479999542236328,892500,CHGG,1.163674096281592,1.493094027811989,2.00552498850717,1.0465343935592823,0.1171397027223095,0.4216843727867827,0.8804997794523064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,14.40999984741211,14.6899995803833,14.149999618530272,14.609999656677246,14.609999656677246,454000,CHGG,1.1430527827087942,1.4969200104832374,2.0225872643025857,1.048372731047773,0.0946800516610211,0.4277806658969141,0.8946049092215398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,14.619999885559082,14.920000076293944,14.56999969482422,14.81999969482422,14.81999969482422,426400,CHGG,1.1261808959339237,1.466936586963001,1.982456124545492,1.0387885930282448,0.0873923029056789,0.409917774054227,0.8678451217624852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,14.899999618530272,15.149999618530272,14.8100004196167,15.0,15.0,596300,CHGG,1.1286666870117188,1.418666712443034,1.9613333384195963,1.0447156071702373,0.0839510798414815,0.3616846751517495,0.8475074707153274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,14.93000030517578,15.1899995803833,14.890000343322754,15.029999732971191,15.029999732971191,441000,CHGG,1.1137724596492014,1.4351297457115906,1.8649368718986945,1.0484619827112251,0.0653104769379762,0.3905062258769396,0.7604856804577753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,15.050000190734863,15.510000228881836,15.050000190734863,15.3100004196167,15.3100004196167,491900,CHGG,1.0587850189541987,1.450032668483444,1.82299144888664,1.0415757419863072,0.0172092769678915,0.4012454616348508,0.7154949769572052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,15.350000381469728,16.0,15.350000381469728,15.789999961853027,15.789999961853027,1229600,CHGG,1.0291323647408666,1.3666877755440818,1.7099430060309784,1.0495576207370112,-0.0204252559961446,0.3178119833886925,0.6194487944928779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,15.890000343322754,15.9399995803833,15.390000343322754,15.460000038146973,15.460000038146973,532400,CHGG,1.040750330717103,1.383570461634503,1.7677878302891523,1.0539026313731312,-0.0131523006560281,0.3528439688996279,0.6673356659774872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,15.609999656677246,15.789999961853027,15.420000076293944,15.6899995803833,15.6899995803833,831600,CHGG,1.04971317742713,1.358827295411781,1.7227534359172478,1.0520989179928428,-0.0023857405657128,0.3581040977990097,0.6489188743456484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,15.829999923706056,16.43000030517578,15.8100004196167,16.43000030517578,16.43000030517578,1827200,CHGG,1.0139987545930764,1.3487522480709426,1.679853917761351,1.049480051520865,-0.0354812969277886,0.3328587596639578,0.6084615418479504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,16.5,16.600000381469727,16.229999542236328,16.389999389648438,16.389999389648438,2000400,CHGG,1.0262355290536105,1.3062843590423925,1.6955461836733745,1.0585213557872055,-0.0322858267335952,0.3016773907500085,0.6179714702062205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,16.56999969482422,16.670000076293945,16.34000015258789,16.3799991607666,16.3799991607666,600000,CHGG,1.022588574981104,1.2417583146955398,1.734432313980808,1.0561912314345747,-0.0336026564534708,0.2396309344520824,0.6539762580503419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,16.350000381469727,16.450000762939453,16.079999923706055,16.399999618530273,16.399999618530273,435100,CHGG,1.035975619897043,1.2597561175592031,1.7402439987425455,1.054691754118366,-0.0187161342213231,0.2457597291508015,0.6618535570656376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,16.299999237060547,16.360000610351562,16.139999389648438,16.290000915527344,16.290000915527344,441800,CHGG,1.06445667145787,1.2326579984759944,1.741559192436362,1.0628648969920689,0.0015917744658013,0.2415200982707191,0.6534163780774376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,16.190000534057617,16.459999084472656,16.079999923706055,16.329999923706055,16.329999923706055,402800,CHGG,1.0563380331042374,1.2345376571708424,1.76117577239736,1.054562443450246,0.0017755896539912,0.2331262931791504,0.6642195347743549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,16.309999465942383,16.530000686645508,16.25,16.450000762939453,16.450000762939453,563100,CHGG,1.0425531199468308,1.2528875169893157,1.7598783842102614,1.0427572783556516,-0.0002041584088208,0.2409397945801461,0.6555975111185859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,16.5,16.5,16.260000228881836,16.489999771118164,16.489999771118164,471100,CHGG,1.050333531547998,1.2765312025006277,1.759854509433742,1.039387058829826,0.010946472718172,0.2607872365425958,0.6579411108556872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,16.5,16.610000610351562,16.31999969482422,16.31999969482422,16.31999969482422,656700,CHGG,1.061274510949724,1.2745097810055186,1.7677696642739102,1.0452598484191695,0.0160146625305543,0.274465042364866,0.6659886709691407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,16.350000381469727,16.549999237060547,16.280000686645508,16.549999237060547,16.549999237060547,650800,CHGG,1.0308157252200827,1.271299207580161,1.760725119817227,1.0173995405954512,0.0134161846246314,0.277790588851508,0.6601293098608998,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
2018-01-03,16.56999969482422,17.040000915527344,16.399999618530273,16.770000457763672,16.770000457763672,1124700,CHGG,0.9886702129474508,1.2540250514369944,1.7245080075657022,0.9765980219270426,0.0120721910204082,0.2500762591131389,0.629059546680188,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
2018-01-04,16.799999237060547,17.0,16.520000457763672,16.65999984741211,16.65999984741211,633500,CHGG,0.9759904188359037,1.2635053679385453,1.748499365400146,0.9849127815791188,-0.0089223627432152,0.2651484316195531,0.6589045056169485,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
2018-01-05,16.770000457763672,16.850000381469727,16.610000610351562,16.790000915527344,16.790000915527344,505100,CHGG,0.9785586306896128,1.2870756064323197,1.742703909076162,0.9789917900086822,-0.0004331593190693,0.2874487873506645,0.6528145381877635,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
2018-01-08,16.790000915527344,16.899999618530273,16.530000686645508,16.850000381469727,16.850000381469727,587300,CHGG,0.9566765860112904,1.2908011577209757,1.738278946731546,0.942840182406444,0.0138364036048463,0.2990766732466589,0.6509289410784915,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
2018-01-09,16.850000381469727,16.920000076293945,16.600000381469727,16.700000762939453,16.700000762939453,494500,CHGG,0.9538921902642992,1.3167663932039002,1.7443112473031577,0.9530778204901076,0.0008143697741914,0.3155421461564851,0.6550134289522795,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
2018-01-10,16.59000015258789,16.75,16.530000686645508,16.690000534057617,16.690000534057617,251900,CHGG,0.9802276864501798,1.3523067089643213,1.7411622849647337,0.966664672858564,0.0135630135916158,0.339032130968113,0.6553772455050846,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
2018-01-11,16.719999313354492,16.989999771118164,16.719999313354492,16.93000030517578,16.93000030517578,342200,CHGG,1.1311281319159696,1.3644418171928605,1.7282929534228404,0.9609362737659176,0.170191858150052,0.3595680473447098,0.6532113472161194,21153000.0,782845000.0,55868000.0,391062000.0,28974000.0,446930000.0,110000.0,3626000.0,-391611000.0,4305000.0,125272000.0,-282000.0,3765000.0,126457000.0,51563000.0,-282000.0,47493000.0,228942000.0,20305000.0,244637000.0,81742000.0,15074000.0,,7049000.0,-102104000.0,1253000.0,-136234000.0,335618000.0,134214000.0,16701000.0,171268000.0,-20283000.0,49530000.0,-20115000.0,51550000.0,19337000.0,-175000.0,-16939000.0,34717000.0,-26142000.0
