,2021-04-03,2020-12-31,2020-09-26,2020-06-27
Intangible Assets,223848000.0,233819000.0,241293000.0,249528000.0
Capital Surplus,1166554000.0,1165850000.0,1157149000.0,1151895000.0
Total Liab,10959114000.0,11904959000.0,10658861000.0,10854513000.0
Total Stockholder Equity,5155759000.0,5089319000.0,4781064000.0,4694821000.0
Minority Interest,58687000.0,59633000.0,56708000.0,55127000.0
Total Assets,16173560000.0,17053911000.0,15496633000.0,15604461000.0
Common Stock,125424000.0,125424000.0,125424000.0,125424000.0
Other Current Assets,360968000.0,286633000.0,238403000.0,213190000.0
Retained Earnings,6886072000.0,6679751000.0,6443680000.0,6277620000.0
Other Liab,662252000.0,415566000.0,645920000.0,620683000.0
Good Will,2101938000.0,2115469000.0,2074282000.0,2052128000.0
Treasury Stock,-3022291000.0,-2881706000.0,-2945189000.0,-2860118000.0
Other Assets,536842000.0,342607000.0,606265000.0,591430000.0
Cash,227701000.0,373615000.0,227019000.0,205828000.0
Total Current Liabilities,8393014000.0,9130883000.0,7914706000.0,8132432000.0
Other Stockholder Equity,-123461000.0,-104885000.0,-255313000.0,-317489000.0
Property Plant Equipment,747538000.0,1105714000.0,793855000.0,798190000.0
Total Current Assets,12367068000.0,13152899000.0,11659899000.0,11793968000.0
Long Term Investments,196326000.0,103403000.0,121039000.0,119217000.0
Net Tangible Assets,2829973000.0,2740031000.0,2465489000.0,2393165000.0
Net Receivables,8503010000.0,9205343000.0,7958675000.0,7954038000.0
Long Term Debt,1903848000.0,2097940000.0,2098235000.0,2101398000.0
Inventory,3275389000.0,3287308000.0,3235802000.0,3420912000.0
Accounts Payable,7045759000.0,7937889000.0,6849252000.0,6967180000.0
Short Long Term Debt,,130836000.0,130800000.0,130764000.0
Other Current Liab,,,,2595000.0
