,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,39541988000.0,-20006230000.0,264493000.0,-13916818000.0
Change To Liabilities,-285219000.0,-94593000.0,295640000.0,89777000.0
Total Cashflows From Investing Activities,40351774000.0,-20641671000.0,-908420000.0,-14665948000.0
Net Borrowings,-39350083000.0,22283137000.0,-261365000.0,11395136000.0
Total Cash From Financing Activities,-41486767000.0,21956208000.0,-684438000.0,12200552000.0
Change To Operating Activities,217908000.0,-8042000.0,-87179000.0,-10085000.0
Issuance Of Stock,1175000.0,1829025000.0,1532356000.0,2347058000.0
Net Income,-891163000.0,-2162865000.0,54408000.0,1569604000.0
Change In Cash,-607026000.0,114980000.0,1029160000.0,-833157000.0
Repurchase Of Stock,-209418000.0,-223574000.0,-223574000.0,-223574000.0
Total Cash From Operating Activities,527967000.0,-1199557000.0,2622018000.0,1632239000.0
Depreciation,33184000.0,31559000.0,72364000.0,27956000.0
Other Cashflows From Investing Activities,6264000.0,6264000.0,6264000.0,6264000.0
Dividends Paid,-1475650000.0,-1689016000.0,-1540886000.0,-1353172000.0
Other Cashflows From Financing Activities,7209000.0,-13364000.0,-2043000.0,-3158000.0
Change To Netincome,1293937000.0,1120335000.0,2306348000.0,7189000.0
Capital Expenditures,,,-258334000.0,-258334000.0
