,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,17903000.0,33687000.0,53402000.0,12197000.0
Change To Liabilities,23242000.0,-82208000.0,35624000.0,42380000.0
Total Cashflows From Investing Activities,-208230000.0,-205833000.0,-114626000.0,-143252000.0
Net Borrowings,73882000.0,-5391000.0,-135347000.0,18672000.0
Total Cash From Financing Activities,3260000.0,-17806000.0,247201000.0,-9940000.0
Change To Operating Activities,4429000.0,-5502000.0,8307000.0,2559000.0
Issuance Of Stock,1121000.0,1412000.0,415358000.0,2892000.0
Net Income,43996000.0,40863000.0,36334000.0,29151000.0
Change In Cash,-52973000.0,-176950000.0,280782000.0,-484000.0
Repurchase Of Stock,-2642000.0,-13000.0,-12000.0,-14000.0
Total Cash From Operating Activities,151997000.0,46689000.0,148207000.0,152708000.0
Depreciation,89071000.0,87500000.0,85996000.0,83736000.0
Other Cashflows From Investing Activities,-5341000.0,-2978000.0,-740000.0,1382000.0
Dividends Paid,-61343000.0,-13814000.0,-29596000.0,-28889000.0
Change To Account Receivables,-8170000.0,5364000.0,-14577000.0,-2674000.0
Other Cashflows From Financing Activities,-7758000.0,-7758000.0,-3202000.0,-2601000.0
Change To Netincome,-3400000.0,-2195000.0,-6344000.0,-5392000.0
Capital Expenditures,-8258000.0,-6002000.0,-5133000.0,-5148000.0
