,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-19890000000.0,5882000000.0,-16860000000.0,-309000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-14841000000.0,-22998000000.0,-15618000000.0,-15541000000.0
Net Borrowings,-16480000000.0,-4186000000.0,-1191000000.0,-2778000000.0
Total Cash From Financing Activities,25164000000.0,6619000000.0,1777000000.0,3218000000.0
Change To Operating Activities,2104000000.0,837000000.0,-1032000000.0,528000000.0
Issuance Of Stock,303000000.0,216000000.0,213000000.0,288000000.0
Net Income,2714000000.0,5546000000.0,6015000000.0,1982000000.0
Change In Cash,27022000000.0,260000000.0,-863000000.0,1859000000.0
Repurchase Of Stock,-393000000.0,-1481000000.0,-2284000000.0,-240000000.0
Total Cash From Operating Activities,16699000000.0,16639000000.0,12978000000.0,14182000000.0
Depreciation,3501000000.0,3339000000.0,2396000000.0,2440000000.0
Other Cashflows From Investing Activities,-822000000.0,-877000000.0,-802000000.0,-663000000.0
Dividends Paid,-740000000.0,-1035000000.0,-1038000000.0,-1045000000.0
Other Cashflows From Financing Activities,42519000000.0,12643000000.0,6077000000.0,6993000000.0
Change To Netincome,8093000000.0,6980000000.0,5673000000.0,9389000000.0
Capital Expenditures,-710000000.0,-887000000.0,-874000000.0,-1018000000.0
