Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Retained Earnings,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Inventory,Accounts Payable,Other Current Assets,Other Liab,Short Long Term Debt,Long Term Debt,Other Current Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-09-05,162.0500030517578,167.14999389648438,160.52000427246094,160.97000122070312,160.97000122070312,2281600,BYND,0.901161685149673,0.4600236223532679,0.3823693779604961,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-06,155.83999633789062,157.625,151.67999267578125,154.99000549316406,154.99000549316406,3560600,BYND,0.9208980622549514,0.4816439698053394,0.3891863833599558,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-09,153.13999938964844,153.92599487304688,147.25399780273438,149.52999877929688,149.52999877929688,3097900,BYND,0.9319200644761142,0.5075904644251733,0.3612653039441005,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-10,147.0,147.5,142.97999572753906,146.89999389648438,146.89999389648438,1885600,BYND,0.9257999023188168,0.5121171305830395,0.390265515405353,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-11,147.22999572753906,152.8000030517578,147.00999450683594,151.80999755859375,151.80999755859375,1869500,BYND,0.865489766831306,0.4941703303440942,0.3819906634020235,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-12,151.60000610351562,154.41000366210938,149.13999938964844,152.9600067138672,152.9600067138672,1520100,BYND,0.8257713913080172,0.4811715170214398,0.3762421333094981,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-13,155.2899932861328,156.92999267578125,153.57699584960938,155.97999572753906,155.97999572753906,1810300,BYND,0.7824721528070234,0.4893576350930636,0.432299026491579,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-16,155.83999633789062,159.85000610351562,154.5500030517578,158.97000122070312,158.97000122070312,1766800,BYND,0.7795181305742285,0.4862552837528116,0.459206135997016,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-17,160.0,161.49000549316406,158.89999389648438,160.30999755859375,160.30999755859375,1558800,BYND,0.7320192144050738,0.4825650414103229,0.4435156855899386,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-18,160.00999450683594,160.49000549316406,149.0,153.99000549316406,153.99000549316406,3033300,BYND,0.714267120853192,0.498993399550867,0.4293785335926703,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-19,156.83999633789062,157.10000610351562,152.5,154.9199981689453,154.9199981689453,1570900,BYND,0.7108830270790321,0.5018073765982848,0.4266072625808924,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-20,154.97000122070312,156.55999755859375,153.44000244140625,155.25999450683594,155.25999450683594,1293800,BYND,0.6853021080146581,0.500644120230928,0.4289578824581805,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-23,152.66000366210938,154.27000427246094,146.2899932861328,148.22000122070312,148.22000122070312,2396600,BYND,0.6605046600971448,0.5154500127962992,0.4330049910714157,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-24,146.74000549316406,147.0,139.07000732421875,142.99000549316406,142.99000549316406,2316900,BYND,0.7112384994845264,0.5289880165314391,0.4052730857871732,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-25,139.3000030517578,142.89999389648438,133.0800018310547,138.32000732421875,138.32000732421875,2531600,BYND,0.7288171791539714,0.5360757489845492,0.4331260604041504,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-26,160.50999450683594,160.60000610351562,148.60000610351562,154.33999633789062,154.33999633789062,8074700,BYND,0.6829726977013743,0.4898276549690523,0.4271089784441175,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-27,151.0,153.80999755859375,148.89999389648438,151.66000366210938,151.66000366210938,1989400,BYND,0.5406171428456443,0.4987471816113788,0.4446129412960211,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-09-30,150.69000244140625,151.0,145.67999267578125,148.6199951171875,148.6199951171875,1667100,BYND,0.5981025589427472,0.5074014677678348,0.4674337471611793,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-01,148.64999389648438,149.39999389648438,143.6999969482422,146.4199981689453,146.4199981689453,1491200,BYND,0.576765455568442,0.509424923307441,0.4937850290664199,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-02,144.9600067138672,145.25,141.10000610351562,143.3000030517578,143.3000030517578,1542300,BYND,0.5722260869065218,0.5854151961137686,0.5350313784798264,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-03,142.05999755859375,146.9250030517578,141.32000732421875,145.44000244140625,145.44000244140625,1160600,BYND,0.5486111081968149,0.5602310367793044,0.5366474267160577,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-04,146.05999755859375,147.1699981689453,144.27000427246094,145.72000122070312,145.72000122070312,1373500,BYND,0.5589486430547065,0.6193384521271728,0.5126269305687406,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-07,144.5,145.1699981689453,142.02999877929688,145.05999755859375,145.05999755859375,1319900,BYND,0.5565283656117842,0.6622776872446787,0.5157865776511016,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-08,143.0,143.94000244140625,140.17999267578125,142.72999572753906,142.72999572753906,1123400,BYND,0.5534225476651422,0.8010929710679539,0.5388496179102034,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-09,143.25999450683594,143.70199584960938,137.55999755859375,139.35000610351562,139.35000610351562,1477600,BYND,0.5737351521093701,0.8399712804088982,0.5677789686482542,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-10,138.5,138.9499969482422,134.91000366210938,136.0,136.0,1735600,BYND,0.5646323596729952,0.7873529546401079,0.6247058756211225,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-11,136.00999450683594,136.85000610351562,130.63999938964844,131.38999938964844,131.38999938964844,2441000,BYND,0.5957074130958014,0.8402466096257305,0.6732628015480604,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-14,128.4499969482422,128.4600067138672,124.62999725341795,126.30999755859376,126.30999755859376,2126900,BYND,0.6255640956132097,0.8639063008133028,0.7899612121598694,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-15,124.2699966430664,125.4000015258789,120.52999877929688,122.0500030517578,122.0500030517578,2635900,BYND,0.6589922023276623,1.0584185943936424,0.8912740357176926,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-16,122.0,126.48999786376952,121.7770004272461,123.91999816894533,123.91999816894533,1961900,BYND,0.6521142572034426,0.987734048857924,0.803986432581997,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-17,123.98999786376952,124.58000183105467,116.86000061035156,117.3499984741211,117.3499984741211,2838700,BYND,0.679335340922766,1.010992764655313,0.8480613373421841,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-18,115.0,115.38999938964844,107.91000366210938,109.98999786376952,109.98999786376952,3818800,BYND,0.7032457493991826,1.0863714899946304,0.9100827385968504,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-21,113.5999984741211,113.60900115966795,106.01000213623048,110.12999725341795,110.12999725341795,3585700,BYND,0.7093435457627556,1.13275223019338,0.8988468204170168,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-22,110.0,112.87999725341795,105.5500030517578,106.4000015258789,106.4000015258789,2318200,BYND,0.7389097896531501,1.1289473780445964,0.8602443370927462,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-23,102.6999969482422,105.66999816894533,97.25,97.9000015258789,97.9000015258789,4719000,BYND,0.7899897357759137,1.17344224170467,0.9720122796622712,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-24,96.5,103.7699966430664,96.1500015258789,101.6999969482422,101.6999969482422,4696000,BYND,0.759882016698847,1.1532940455762186,0.9848574893574816,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-25,101.7699966430664,102.0,97.73899841308594,100.80999755859376,100.80999755859376,3302200,BYND,0.7879178874000935,1.0953278528229895,1.2519591522766942,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-28,101.0,108.16999816894533,97.8499984741211,105.41000366210938,105.41000366210938,8359600,BYND,0.7746893162424093,1.0055971569812467,1.16364670715025,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-29,82.95999908447266,88.87999725341797,80.0999984741211,81.98999786376953,81.98999786376953,32782100,BYND,1.0118307262590107,1.3468716085181602,1.6283692887597028,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-30,84.3499984741211,90.0,83.0,88.88999938964844,88.88999938964844,14613800,BYND,0.8917763211538247,1.2393969954484556,1.4717066961691667,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-10-31,90.44000244140624,90.44000244140624,83.62999725341797,84.44999694824219,84.44999694824219,7036300,BYND,0.9018354815191576,1.324926032362366,1.6214327723386783,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-11-01,84.37000274658203,85.29000091552734,81.83000183105469,82.0,82.0,5197900,BYND,0.901097553532298,1.420000029773247,1.640365786668731,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
2019-11-04,83.4000015258789,83.44000244140625,79.62999725341797,79.79000091552734,79.79000091552734,4697200,BYND,0.9231733652953868,1.500564005302998,1.697079860989928,7921000.0,55959000.0,-121750000.0,133749000.0,1000.0,-129672000.0,,396000.0,54271000.0,25167000.0,,30527000.0,102826000.0,-121750000.0,12626000.0,30257000.0,17247000.0,1000000.0,328000.0,,30388000.0,1918000.0,10455000.0,-23242000.0,25897000.0,76199000.0,4401000.0,2322000.0,-29886000.0,15236000.0,-514000.0,-204000.0,-37721000.0,4921000.0,-59000.0,-22113000.0,-9045000.0,-2852000.0,3437000.0,-23250000.0
