Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-17,97.68000030517578,97.68000030517578,95.6500015258789,95.83999633789062,85.4773941040039,317600,CFR,0.9891485780626084,1.071308005315747,1.2253680103515867,1.016827126331923,-0.0276785482693147,-0.0496877648535691,0.1384297240367864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,96.55999755859376,97.62000274658205,96.55999755859376,97.2300033569336,86.71710968017578,297000,CFR,0.9809728594070922,1.0579580571669387,1.1902742212976474,1.016900814218988,-0.0359279548118957,-0.0586256669303677,0.1142788768729921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,96.05999755859376,98.23999786376952,95.62999725341795,98.0,87.40384674072266,241300,CFR,0.977653055372564,1.095010063112567,1.1965027312292202,1.0195478153138224,-0.0418947599412584,-0.0215408392266345,0.118669189911396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,99.01000213623048,99.52999877929688,98.75,99.16999816894533,88.44734954833984,326900,CFR,0.97287494292878,1.0776285906347909,1.1742291083105445,1.0187296628598663,-0.0458547199310863,-0.0392969351427536,0.1087550990860803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,99.04000091552734,99.33000183105467,97.61000061035156,97.9000015258789,87.31465148925781,265200,CFR,0.9752810649931068,1.1024984389889787,1.1753114551209114,1.0231439317955078,-0.0478628668024009,-0.0117397139757033,0.1068543032553228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,99.0500030517578,99.5999984741211,98.01000213623048,98.9000015258789,88.20653533935547,353400,CFR,0.9604651925150632,1.0842319624246424,1.1785597548810454,1.023176662025299,-0.0627114695102361,-0.0165609214217521,0.0991789345831921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,99.0,100.1999969482422,98.44000244140624,99.5199966430664,88.7594985961914,698300,CFR,0.9570940403828988,1.07545596333469,1.1786345661831796,1.028738706809164,-0.0716446664262652,-0.0327578582198755,0.0848133038978751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,98.94000244140624,103.37000274658205,98.0,100.47000122070312,89.60678100585938,734800,CFR,0.9803922369973792,1.0701922700328823,1.1770512237610409,1.0357335667629224,-0.0553413297655431,-0.034176260654559,0.0860291894401796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,101.62000274658205,102.75,99.72000122070312,101.4000015258789,90.43624114990234,748800,CFR,1.0001665308576873,1.04579531096685,1.1792195135696075,1.0327543330408862,-0.0325878021831989,-0.0326236426291906,0.0830907148345379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,101.4800033569336,101.4800033569336,98.47000122070312,98.98999786376952,88.28681182861328,499300,CFR,0.9999270648826136,1.0381319311585822,1.21507943921882,1.0448229351223306,-0.0448958702397169,-0.0079790024138965,0.104689946823953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,99.2699966430664,100.18000030517578,98.41000366210938,98.5,87.84979248046875,705500,CFR,0.9990807361197668,1.056264681299854,1.220199957480246,1.0378093145840102,-0.0387285784642433,0.0026083128853626,0.1126200063518225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,99.62999725341795,100.37000274658205,98.19000244140624,98.73999786376952,88.06383514404297,378600,CFR,0.983715599370442,1.0547160400817728,1.2144692625288895,1.0388512590749122,-0.0551356597044702,0.0001320217299229,0.105026656269821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,98.62000274658205,99.23999786376952,97.86000061035156,98.98999786376952,88.28681182861328,548400,CFR,0.9586741328952156,1.023805279137126,1.212627644016827,1.0310647944789963,-0.0723906615837807,0.0057589370171264,0.1081256327312449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,98.41999816894533,98.47000122070312,97.13999938964844,97.86000061035156,87.27898406982422,552000,CFR,0.961624433088216,1.0492972317510634,1.2281801190944166,1.0262436118253355,-0.0646191787371197,0.0236608261833108,0.1203698004050504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,97.51000213623048,98.23999786376952,97.27999877929688,97.8000030517578,87.22547912597656,356300,CFR,0.9749671515806514,1.0687613500013735,1.2358610099452296,1.0311845275729687,-0.0562173759923173,0.0326504207989291,0.1301327256091229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,97.87000274658205,97.87000274658205,94.6500015258789,95.16000366210938,84.87093353271484,419800,CFR,0.9991614680170796,1.1086644139809387,1.2636648216505937,1.0414917955670933,-0.0423303275500136,0.0627546039532727,0.1518384625555235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,94.81999969482422,94.81999969482422,93.13999938964844,93.95999908447266,83.80067443847656,742800,CFR,1.013527863726636,1.155152048603404,1.299713162566158,1.0390384642435906,-0.0255106005169545,0.0941472855056653,0.1850598571648063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,93.33999633789062,94.26000213623048,92.02999877929688,93.08000183105467,83.01581573486328,441800,CFR,1.026567934764378,1.1662893899292246,1.2995081632294827,1.0401272810196784,-0.0135593462553005,0.0907145371951323,0.1868291704031592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,93.22000122070312,94.13999938964844,92.95999908447266,93.3499984741211,83.25663757324219,218100,CFR,1.0132548443480178,1.1755222900764195,1.2802592486089952,1.0393664161720684,-0.0261115718240505,0.0996290414360017,0.1669212882540671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,92.80999755859376,95.44000244140624,92.1999969482422,95.1999969482422,84.90660095214844,310100,CFR,0.9858518531697446,1.1195035114950491,1.248794802135489,1.0305050740272153,-0.0446532208574707,0.0528362967287283,0.1371622413048823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,94.62000274658205,95.93000030517578,94.55999755859376,94.95999908447266,84.69254302978516,208100,CFR,1.002537019559184,1.1308066313293403,1.242580346084312,1.043144349882203,-0.040607330323019,0.065865848886518,0.128928125246061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,93.66000366210938,95.68000030517578,93.3499984741211,94.75,84.5052490234375,279800,CFR,1.0165421181422776,1.1110202963596416,1.2159859382290357,1.0570826794517585,-0.0405405613094809,0.0430705780860445,0.1053578387983877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,95.45999908447266,95.7699966430664,94.5199966430664,94.8000030517578,84.54984283447266,190600,CFR,1.0186586191068006,1.1303810454266094,1.240129931853273,1.0412088647392546,-0.022550245632454,0.0599018330889913,0.1279152210901248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,94.20999908447266,95.72000122070312,94.05999755859376,95.37999725341795,85.06713104248047,207300,CFR,1.0119368580166368,1.1325762994332067,1.2181919886592896,1.0392013474275237,-0.0272644894108868,0.0572552517542412,0.1182526167416138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,95.56999969482422,96.04000091552734,95.16999816894533,95.80999755859376,85.45063781738281,230600,CFR,1.0182081797570148,1.1131397282152278,1.2297112744377638,1.0381241126825425,-0.0199159329255276,0.055430167586369,0.1225433226486321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,96.37999725341795,96.83000183105467,95.37000274658205,96.4800033569336,86.04821014404297,320300,CFR,1.0055075532576951,1.0898978597440745,1.2369853609221997,1.03199537924298,-0.0264878259852849,0.0472963199406277,0.1314158957027951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,96.6500015258789,96.83000183105467,95.26000213623048,95.4800033569336,85.15632629394531,242200,CFR,1.0079274405753291,1.1093615526792282,1.233641562462763,1.0328322263084138,-0.0249047857330846,0.0748579063608485,0.1240175237667526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,96.02999877929688,96.02999877929688,94.83999633789062,94.98999786376952,84.71930694580078,79500,CFR,1.0087854025218452,1.1296680780981905,1.2662402203681105,1.032019884081241,-0.0232344815593954,0.0869570561034818,0.1492151488788742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,95.06999969482422,96.25,95.06999969482422,95.25,84.95118713378906,206400,CFR,1.0086716129958162,1.14622412665534,1.256696844339715,1.0369551897736955,-0.0282835767778795,0.0891928898649716,0.1396293488539155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,95.6500015258789,98.70999908447266,95.29000091552734,98.5,87.84979248046875,227200,CFR,0.9665066617755054,1.1192864949063142,1.2131667420489105,1.020376345675996,-0.0538696839004906,0.0658733151529298,0.1017674920177758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,98.93000030517578,101.5199966430664,98.88999938964844,100.83000183105467,90.45130157470705,519500,CFR,0.9443617223981208,1.0885898711608226,1.1576134315223825,1.026253639124301,-0.0818919167261801,0.0345365165056128,0.0453291680801652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,101.51000213623048,101.9800033569336,98.36000061035156,98.41000366210938,88.2803726196289,653100,CFR,0.9666701955780292,1.107595614412996,1.173543708303932,1.0246409570196735,-0.0579707614416442,0.0581704319391476,0.0627420063699968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,98.7699966430664,98.7699966430664,94.11000061035156,97.83999633789062,87.76903533935547,449400,CFR,0.9685203392923004,1.130386194860025,1.179347070682767,1.029880242563007,-0.0613599032707065,0.0621459191686832,0.0701831400143762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,99.91000366210938,99.9499969482422,95.6500015258789,96.56999969482422,86.62976837158203,773300,CFR,0.9911980347937606,1.1521226779625102,1.1894112562888952,1.036157586789428,-0.0449595519956673,0.0815113800089515,0.0720005338337852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,96.80999755859376,96.97000122070312,94.25,94.3499984741211,84.6382827758789,439600,CFR,1.0133544155520935,1.1702810124188403,1.2170759121228076,1.0465343935592823,-0.0331799780071888,0.0988713573936339,0.0920507030679438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,93.9499969482422,94.62999725341795,93.11000061035156,93.55999755859376,83.92960357666016,292900,CFR,1.0390122700842055,1.171136499721248,1.2271361382936783,1.048372731047773,-0.0093604609635675,0.1019971551349245,0.0991537832126323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,93.37999725341795,94.91000366210938,92.9000015258789,94.8000030517578,85.04197692871094,291900,CFR,1.0469409476700655,1.1579387010701536,1.2159919839391702,1.0387885930282448,0.0081523546418207,0.1009198881613795,0.1013809811561634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,95.63999938964844,95.63999938964844,93.91999816894533,94.52999877929688,84.79976654052734,319200,CFR,1.06981904879722,1.1656063608452638,1.220428119974359,1.0447156071702373,0.0251034416269826,0.1086243235539792,0.10660225227009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,94.55999755859376,95.0199966430664,93.95999908447266,94.68000030517578,84.93431854248047,381400,CFR,1.0656949721406068,1.1537785141195909,1.2133677658167146,1.0484619827112251,0.0172329894293816,0.1091549942849399,0.1089165743757953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,95.16999816894533,95.4800033569336,94.5,95.0,85.22137451171875,272900,CFR,1.058947447014074,1.1479874551214058,1.203000124617999,1.0415757419863072,0.0173717050277668,0.0992002482728127,0.0955036526885642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,94.94000244140624,96.16000366210938,93.8499984741211,94.04000091552734,84.36019134521484,364500,CFR,1.0767758989818363,1.159599680173902,1.206677803242196,1.0495576207370112,0.0272182782448251,0.1107238880185126,0.1161835917040956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,94.29000091552734,95.0199966430664,93.16000366210938,93.30999755859376,83.70532989501953,440200,CFR,1.0733041514661952,1.1380731308831806,1.201703698471256,1.0539026313731312,0.0194015200930639,0.1073466381483054,0.1012515341595907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,93.61000061035156,96.1999969482422,93.61000061035156,94.6500015258789,84.90740966796875,1018300,CFR,1.0724774157281562,1.0760755878524042,1.1621464277421911,1.0520989179928428,0.0203784977353134,0.0753523902396329,0.0883118661705917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,95.41999816894533,96.30999755859376,95.18000030517578,95.76000213623048,85.90314483642578,361700,CFR,1.0652673916072806,1.1102155806782488,1.1500485323633904,1.049480051520865,0.0157873400864154,0.0943220922712639,0.0786561564499899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,96.11000061035156,96.5,95.48999786376952,96.01000213623048,86.12742614746094,393800,CFR,1.0632224910606831,1.081251449433399,1.140101767276759,1.0585213557872055,0.0047011352734773,0.0766444811410149,0.062527053809605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,96.77999877929688,97.0,94.5199966430664,95.95999908447266,86.08256530761719,365000,CFR,1.065756632048848,1.0967964765442992,1.1541853976251382,1.0561912314345747,0.0095654006142733,0.0946690963008418,0.073729341694672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,96.80999755859376,97.87000274658205,96.23999786376952,96.98999786376952,87.00653839111328,335600,CFR,1.1000103383680335,1.099452995982768,1.1302507225239016,1.054691754118366,0.0453185842496675,0.0854566075743663,0.0518602808469936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,97.02999877929688,97.02999877929688,96.08000183105467,96.4499969482422,86.52212524414062,232100,CFR,1.1016071596740498,1.0742341605773509,1.137312501565169,1.0628648969920689,0.0387422626819811,0.0830962603720756,0.0491696872062445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,96.4000015258789,96.73999786376952,95.12000274658205,95.68000030517578,85.8313980102539,187400,CFR,1.1215507285139776,1.1035784326405125,1.1523838069605292,1.054562443450246,0.0669882850637315,0.1021670686488205,0.0554275693375241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,95.5500030517578,95.83000183105467,94.87999725341795,95.2699966430664,85.4636001586914,197500,CFR,1.1190301453728544,1.1221514057678683,1.1894001768452362,1.0427572783556516,0.0762728670172028,0.1102036833586987,0.0851193037535607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,95.5,96.0199966430664,95.06999969482422,95.5199966430664,85.68785095214844,210500,CFR,1.114007773647843,1.133633768125052,1.1771825076362636,1.039387058829826,0.0746207148180171,0.11788980216702,0.0752691090582087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,95.93000030517578,95.93000030517578,94.36000061035156,94.6500015258789,84.90740966796875,303300,CFR,1.1294242133873138,1.1117642005775192,1.193986171603805,1.0452598484191695,0.0841643649681442,0.1117194619368666,0.0922051782990354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,95.30999755859376,95.58999633789062,94.4000015258789,95.22000122070312,85.41874694824219,309800,CFR,1.1072252908760498,1.1031028386372783,1.182378162355397,1.0173995405954512,0.0898257502805985,0.1095942199086252,0.0817823523990699,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
2018-01-03,95.20999908447266,95.61000061035156,94.5199966430664,95.12999725341795,85.33800506591797,296100,CFR,1.0740039960938446,1.118413224068504,1.1805201287425608,0.9765980219270426,0.0974059741668019,0.1144644317446486,0.0850716678570466,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
2018-01-04,95.88999938964844,96.62000274658205,94.52999877929688,94.76000213623048,85.00609588623047,429900,CFR,1.0915997504559134,1.114504960949725,1.193026892405159,0.9849127815791188,0.1066869688767945,0.1161480246307329,0.1034320326219615,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
2018-01-05,95.4000015258789,95.81999969482422,94.77999877929688,95.72000122070312,85.86725616455078,312600,CFR,1.0816968379605028,1.123808229969223,1.191310137823059,0.9789917900086822,0.1027050479518205,0.1241814108875677,0.1014207669346605,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
2018-01-08,95.8000030517578,95.83000183105467,95.01000213623048,95.61000061035156,85.7685775756836,239400,CFR,1.0538650235695006,1.104071221672501,1.2080173750622565,0.942840182406444,0.1110248411630566,0.1123467371981842,0.1206673694092019,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
2018-01-09,95.9000015258789,98.47000122070312,95.87999725341795,97.20999908447266,87.20388793945312,457300,CFR,1.050200840105869,1.0903460266100018,1.19271192585679,0.9530778204901076,0.0971230196157612,0.0891217795625867,0.1034141075059118,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
2018-01-10,97.37000274658205,101.33999633789062,97.37000274658205,99.25,89.03392791748047,524400,CFR,1.0470527697216463,1.0536522518917328,1.177876160415018,0.966664672858564,0.0803880968630823,0.0403776738955246,0.0920911209553689,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
2018-01-11,99.5999984741211,101.37000274658205,99.1500015258789,101.12999725341795,90.72040557861328,434900,CFR,1.0371799286934005,1.0321762725377086,1.159479619087025,0.9609362737659176,0.0762436549274828,0.0273025026895579,0.0843980128803039,5073000.0,953361000.0,28450017000.0,3153377000.0,31747880000.0,642000.0,366708000.0,2187069000.0,157390000.0,654952000.0,12305000.0,13365943000.0,4844205000.0,28057891000.0,79512000.0,520958000.0,5279847000.0,11921107000.0,2493352000.0,234736000.0,2116000.0,26872389000.0,9642000.0,545486000.0,0.0,-670595000.0,169266000.0,1044118000.0,71172000.0,67746000.0,364149000.0,911602000.0,-101473000.0,538079000.0,47812000.0,1114000.0,-152235000.0,1060814000.0,113967000.0,-34089000.0
