,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-426767000.0,-360406000.0,-86020000.0,32741000.0
Change To Liabilities,26879000.0,13282000.0,9289000.0,4543000.0
Total Cashflows From Investing Activities,-515273000.0,-417641000.0,-120795000.0,9544000.0
Net Borrowings,507467000.0,-192000.0,-226000.0,-2893000.0
Total Cash From Financing Activities,504912000.0,570768000.0,168621000.0,-149000.0
Change To Operating Activities,-53468000.0,-14465000.0,-8279000.0,-4626000.0
Issuance Of Stock,18621000.0,576511000.0,18937000.0,2760000.0
Net Income,-119370000.0,-105828000.0,-87164000.0,-10748000.0
Change In Cash,-27490000.0,114210000.0,4545000.0,12562000.0
Repurchase Of Stock,-8634000.0,-283000.0,-65000.0,-16000.0
Total Cash From Operating Activities,-17129000.0,-38917000.0,-43281000.0,3167000.0
Depreciation,33687000.0,22679000.0,15105000.0,10712000.0
Other Cashflows From Investing Activities,397000.0,44000.0,64000.0,28000.0
Change To Account Receivables,-34475000.0,-11711000.0,-12600000.0,-5148000.0
Other Cashflows From Financing Activities,-12542000.0,-5268000.0,-25000.0,-25000.0
Change To Netincome,74965000.0,39505000.0,29508000.0,3017000.0
Capital Expenditures,-56375000.0,-43289000.0,-25466000.0,-19031000.0
