,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,344309000.0,291084000.0,254904000.0,95460000.0
Capital Surplus,849161000.0,770596000.0,678769000.0,609471000.0
Total Liab,2139268000.0,1989867000.0,1954864000.0,1825775000.0
Total Stockholder Equity,1850389000.0,1571916000.0,1422556000.0,1311738000.0
Minority Interest,396000.0,336000.0,315000.0,310000.0
Other Current Liab,87188000.0,86820000.0,67775000.0,45196000.0
Total Assets,3990053000.0,3562119000.0,3377735000.0,3137823000.0
Common Stock,695000.0,686000.0,673000.0,667000.0
Other Current Assets,5155000.0,7761000.0,5259000.0,663000.0
Retained Earnings,1643825000.0,1523820000.0,1371826000.0,1301147000.0
Other Liab,251729000.0,165863000.0,139701000.0,106881000.0
Good Will,898521000.0,763461000.0,712095000.0,443887000.0
Treasury Stock,-643292000.0,-723186000.0,-628712000.0,-599547000.0
Other Assets,59548000.0,47882000.0,62867000.0,51053000.0
Cash,300137000.0,241970000.0,261823000.0,712640000.0
Total Current Liabilities,780329000.0,683275000.0,689170000.0,527748000.0
Short Long Term Debt,61408000.0,61670000.0,60850000.0,61833000.0
Other Stockholder Equity,-281709000.0,-341948000.0,-310504000.0,-253302000.0
Property Plant Equipment,1268593000.0,1160055000.0,991613000.0,867906000.0
Total Current Assets,1368995000.0,1291241000.0,1330808000.0,1670073000.0
Long Term Investments,50087000.0,8396000.0,25448000.0,9444000.0
Net Tangible Assets,607559000.0,517371000.0,455557000.0,772391000.0
Short Term Investments,243000.0,,,
Net Receivables,582732000.0,574673000.0,569630000.0,510426000.0
Long Term Debt,1029231000.0,1059819000.0,1119468000.0,1191146000.0
Inventory,379379000.0,375795000.0,381110000.0,337216000.0
Accounts Payable,243742000.0,192739000.0,164528000.0,153862000.0
