,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,322015000.0,331032000.0,344309000.0,347695000.0
Capital Surplus,898382000.0,874623000.0,849161000.0,827273000.0
Total Liab,2123439000.0,2091844000.0,2139268000.0,2101794000.0
Total Stockholder Equity,1986282000.0,1900412000.0,1850389000.0,1759572000.0
Minority Interest,381000.0,383000.0,396000.0,383000.0
Other Current Liab,106881000.0,106350000.0,87188000.0,481000.0
Total Assets,4110102000.0,3992639000.0,3990053000.0,3861749000.0
Common Stock,702000.0,700000.0,695000.0,693000.0
Other Current Assets,30000.0,4999000.0,5155000.0,4906000.0
Retained Earnings,1734638000.0,1704336000.0,1643825000.0,1613891000.0
Other Liab,246176000.0,250402000.0,251729000.0,219839000.0
Good Will,887741000.0,883543000.0,898521000.0,878015000.0
Treasury Stock,-647440000.0,-679247000.0,-643292000.0,-682285000.0
Other Assets,56654000.0,57833000.0,59548000.0,49680000.0
Cash,291495000.0,254852000.0,300137000.0,226546000.0
Total Current Liabilities,782566000.0,755929000.0,780329000.0,787121000.0
Short Long Term Debt,63069000.0,60808000.0,61408000.0,65250000.0
Other Stockholder Equity,-303058000.0,-326965000.0,-281709000.0,-317424000.0
Property Plant Equipment,1286038000.0,1247151000.0,1268593000.0,1212168000.0
Total Current Assets,1492454000.0,1406978000.0,1368995000.0,1327196000.0
Long Term Investments,65200000.0,66102000.0,50087000.0,46995000.0
Net Tangible Assets,776526000.0,685837000.0,607559000.0,533862000.0
Net Receivables,656711000.0,636583000.0,582732000.0,593418000.0
Long Term Debt,1021081000.0,1013562000.0,1029231000.0,1013853000.0
Inventory,429440000.0,394179000.0,379379000.0,375177000.0
Accounts Payable,605477000.0,583767000.0,243742000.0,622157000.0
Short Term Investments,,,243000.0,
