,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,553000000.0,579000000.0,612000000.0,632000000.0
1,Capital Surplus,571000000.0,564000000.0,569000000.0,563000000.0
2,Total Liab,7380000000.0,7225000000.0,7257000000.0,7206000000.0
3,Total Stockholder Equity,6771000000.0,6261000000.0,6043000000.0,5949000000.0
4,Minority Interest,568000000.0,564000000.0,535000000.0,539000000.0
5,Total Assets,14719000000.0,14050000000.0,13835000000.0,13694000000.0
6,Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
7,Retained Earnings,6633000000.0,6145000000.0,5938000000.0,5863000000.0
8,Other Liab,1971000000.0,1969000000.0,1944000000.0,1934000000.0
9,Good Will,1085000000.0,1082000000.0,1083000000.0,1075000000.0
10,Treasury Stock,-434000000.0,-449000000.0,-465000000.0,-478000000.0
11,Other Assets,256000000.0,238000000.0,223000000.0,247000000.0
12,Cash,1844000000.0,1393000000.0,1313000000.0,1217000000.0
13,Total Current Liabilities,1485000000.0,1326000000.0,1357000000.0,1218000000.0
14,Other Stockholder Equity,-56000000.0,-70000000.0,-64000000.0,-69000000.0
15,Property Plant Equipment,7371000000.0,7388000000.0,7381000000.0,7313000000.0
16,Total Current Assets,4445000000.0,3734000000.0,3477000000.0,3381000000.0
17,Long Term Investments,1009000000.0,1029000000.0,1059000000.0,1046000000.0
18,Net Tangible Assets,5133000000.0,4600000000.0,4348000000.0,4242000000.0
19,Net Receivables,1549000000.0,1327000000.0,1214000000.0,1293000000.0
20,Long Term Debt,3555000000.0,3547000000.0,3566000000.0,3681000000.0
21,Inventory,965000000.0,955000000.0,918000000.0,829000000.0
22,Accounts Payable,667000000.0,603000000.0,536000000.0,447000000.0
23,Deferred Long Term Liab,,,102000000.0,
24,Other Current Liab,,,12000000.0,
0,Investments,-2000000.0,-7000000.0,-18000000.0,5000000.0
1,Change To Liabilities,57000000.0,75000000.0,50000000.0,9000000.0
2,Total Cashflows From Investing Activities,-129000000.0,-135000000.0,-143000000.0,-106000000.0
3,Net Borrowings,5000000.0,4000000.0,-154000000.0,-103000000.0
4,Total Cash From Financing Activities,-38000000.0,-34000000.0,-202000000.0,-145000000.0
5,Change To Operating Activities,16000000.0,-121000000.0,46000000.0,83000000.0
6,Net Income,522000000.0,242000000.0,113000000.0,57000000.0
7,Change In Cash,449000000.0,93000000.0,97000000.0,110000000.0
8,Effect Of Exchange Rate,-1000000.0,-3000000.0,11000000.0,4000000.0
9,Total Cash From Operating Activities,617000000.0,265000000.0,431000000.0,357000000.0
10,Depreciation,202000000.0,195000000.0,148000000.0,196000000.0
11,Other Cashflows From Investing Activities,2000000.0,13000000.0,-3000000.0,1000000.0
12,Dividends Paid,-34000000.0,-35000000.0,-35000000.0,-34000000.0
13,Change To Inventory,-13000000.0,-42000000.0,-79000000.0,21000000.0
14,Change To Account Receivables,-225000000.0,-120000000.0,90000000.0,-123000000.0
15,Other Cashflows From Financing Activities,-9000000.0,-3000000.0,-13000000.0,-8000000.0
16,Change To Netincome,58000000.0,36000000.0,15000000.0,114000000.0
17,Capital Expenditures,-129000000.0,-141000000.0,-122000000.0,-112000000.0
