Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Deferred Long Term Liab,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Investments,Effect Of Exchange Rate,Other Cashflows From Financing Activities
2017-10-13,23.75,24.200000762939453,22.950000762939453,23.020000457763672,23.020000457763672,2956900,ROKU,1.605125978634713,1.7471763866598282,1.384882646690601,1.0098252549340063,0.5953007237007064,0.6389268882725532,0.307992042846984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,22.96999931335449,23.200000762939453,22.01000022888184,22.190000534057617,22.190000534057617,2589600,ROKU,1.7719692991658638,1.9657502425444289,1.48310045314786,1.0047827275420922,0.7671865716237716,0.8506884774027212,0.3975064557876535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,22.290000915527344,22.5,21.5,22.09000015258789,22.09000015258789,1830800,ROKU,1.8012675708771264,1.9293797481885369,1.4803078559104754,1.016827126331923,0.7844404445452033,0.8083839780192206,0.3933695695956751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,22.15999984741211,22.5,22.0,22.049999237060547,22.049999237060547,998500,ROKU,1.7501134461595684,1.9160998395405064,1.4757370540328965,1.016900814218988,0.7332126319405805,0.7995161154432,0.3997417096082412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,21.549999237060547,22.93000030517578,21.350000381469727,22.030000686645508,22.030000686645508,2025100,ROKU,1.77122102776045,2.001815574198067,1.4965955602847256,1.0195478153138224,0.7516732124466277,0.8852646718588655,0.4187620189669014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,22.06999969482422,22.43000030517578,21.799999237060547,21.8700008392334,21.8700008392334,1753200,ROKU,1.7037035615787963,1.9620483859531583,1.52537719845469,1.0187296628598663,0.68497389871893,0.8451228601756138,0.4599031892302259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,21.75,22.0,20.350000381469727,20.3700008392334,20.3700008392334,2728600,ROKU,1.993126990742384,2.079528662991736,1.5228276475088782,1.0231439317955078,0.969983058946876,0.965290510027054,0.4543704956432897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,20.39999961853028,20.700000762939453,19.280000686645508,19.770000457763672,19.770000457763672,2361900,ROKU,1.9964592972583,2.1001517195948662,1.595852225925006,1.023176662025299,0.9732826352330006,0.9993588357484716,0.5164714056271529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,19.65999984741211,19.7549991607666,18.350000381469727,18.920000076293945,18.920000076293945,2418900,ROKU,2.458773798634996,2.1469343957762512,1.7531711435089308,1.028738706809164,1.4300350918258318,1.0387205742216856,0.6593498812236263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,19.059999465942383,19.5,18.520000457763672,18.56999969482422,18.56999969482422,1707900,ROKU,2.5002693090036305,2.1497037600960063,1.783521781161681,1.0357335667629224,1.464535742240708,1.045335229408565,0.6924997468408198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,18.5,19.299999237060547,18.5,18.790000915527344,18.790000915527344,1588400,ROKU,2.3879721525083,2.1532728639218983,1.920170307242484,1.0327543330408862,1.355217819467414,1.0748539103258576,0.8240415085074144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,18.71999931335449,20.14999961853028,18.700000762939453,19.5,19.5,2116000,ROKU,2.251282129532252,2.05999990609976,1.8184614915114183,1.0448229351223306,1.2064591944099212,1.0138889725272813,0.7080719991165514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,19.88999938964844,20.84000015258789,19.600000381469727,20.3799991607666,20.3799991607666,1879600,ROKU,2.1368989710705364,2.0559373528601665,1.724239491495967,1.0378093145840102,1.0990896564865262,1.0022809844456753,0.6166595403675434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,20.440000534057617,20.8799991607666,19.770000457763672,19.799999237060547,19.799999237060547,1164400,ROKU,2.1075758156661144,2.307575777133817,1.7828283129924547,1.0388512590749122,1.0687245565912022,1.252991758781967,0.6733857067333862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,20.530000686645508,20.530000686645508,19.59000015258789,19.75,19.75,523900,ROKU,1.9974683930602253,2.212658266477947,1.7255697129647942,1.0310647944789963,0.9664035985812288,1.1946119243579476,0.6210677016792121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,19.64999961853028,19.76000022888184,18.799999237060547,19.549999237060547,19.549999237060547,766200,ROKU,2.263938621421038,2.1718670455997806,1.761636827147377,1.0262436118253355,1.2376950095957024,1.146230640032028,0.6538265084580108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,19.40999984741211,19.950000762939453,19.25,19.34000015258789,19.34000015258789,1416000,ROKU,2.198552229694479,2.2352636608667096,1.7714580171266887,1.0311845275729687,1.16736770212151,1.1991527316642652,0.665729732790582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,19.239999771118164,19.549999237060547,18.799999237060547,19.1299991607666,19.1299991607666,927800,ROKU,2.341348817588367,2.248823959490426,1.850496763140491,1.0414917955670933,1.299857022021274,1.20291414946276,0.7386704040454208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,19.299999237060547,19.429000854492188,18.56100082397461,18.84000015258789,18.84000015258789,4730600,ROKU,2.5467090845880764,2.3805731481355865,1.8439491187421704,1.0390384642435906,1.5076706203444858,1.319568385037848,0.7292958133408187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,24.75,29.440000534057617,23.86000061035156,29.190000534057617,29.190000534057617,33372100,ROKU,1.608427540388711,1.5635491111552973,1.166152802080663,1.0401272810196784,0.5683002593690325,0.487974258421205,0.0534738092543396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,30.90999984741211,36.650001525878906,30.5,33.25,33.25,34527400,ROKU,1.367218017578125,1.4475188291162475,1.0390977214153547,1.0393664161720684,0.3278516014060566,0.3716255804758297,-0.0742402389395733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,34.880001068115234,47.4900016784668,34.86000061035156,42.709999084472656,42.709999084472656,52790900,ROKU,1.0805432572031328,1.1983142449605535,0.84265985600433,1.0305050740272153,0.0500381831759175,0.1316470301942327,-0.2689727048262768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,46.7400016784668,48.79999923706055,36.58000183105469,36.95000076293945,36.95000076293945,56821100,ROKU,1.4156968956211096,1.382949862490232,1.0430311263804533,1.043144349882203,0.3725525457389065,0.3180090800474098,-0.0706210944577976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,34.61000061035156,39.75,34.220001220703125,39.31999969482422,39.31999969482422,22401100,ROKU,1.4267548044133291,1.0694303042580056,0.981688676849153,1.0570826794517585,0.3696721249615706,0.0014805859844084,-0.1289394225814949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,42.0,42.75,38.11000061035156,39.790000915527344,39.790000915527344,18503400,ROKU,1.4219653312190637,1.0434782483646847,0.9663231937231502,1.0412088647392546,0.3807564664798091,-0.0270009639729333,-0.1458915170399979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,38.91999816894531,40.56999969482422,37.75,38.59000015258789,38.59000015258789,7572600,ROKU,1.3705623006094123,1.047939841067791,0.9707177749767524,1.0392013474275237,0.3313609531818886,-0.0273812066111744,-0.1292215969409234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,39.09999847412109,39.95000076293945,38.59999847412109,39.02000045776367,39.02000045776367,5895300,ROKU,1.380061451624272,1.0484366829183978,0.9500256089168888,1.0381241126825425,0.3419373389417295,-0.0092728777104609,-0.1571423428722429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,39.0,39.41999816894531,37.18999862670898,37.2599983215332,37.2599983215332,5433500,ROKU,1.3853999263884205,1.0942029601274024,1.0206656063459532,1.03199537924298,0.3534045471454403,0.0516014203239556,-0.0849038588734514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,37.0,41.09000015258789,35.0260009765625,40.59999847412109,40.59999847412109,11770900,ROKU,1.351477856996954,0.9536946471902876,0.991625611690488,1.0328322263084138,0.3186456306885403,-0.080808999128092,-0.1179984270055223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,41.18999862670898,41.2599983215332,39.15999984741211,39.470001220703125,39.470001220703125,4689900,ROKU,1.387382736963536,0.9518621366324584,0.99949327445794,1.032019884081241,0.3553628528822954,-0.0908488853622502,-0.1175317970312962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,40.86000061035156,47.75,40.59999847412109,46.52000045776367,46.52000045776367,19425300,ROKU,1.1433791509740228,0.8383490889130318,0.8506018767293547,1.0369551897736955,0.106423961200327,-0.2186821478773364,-0.2664656187564448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,49.400001525878906,51.79999923706055,44.65999984741211,46.43000030517578,46.43000030517578,38951800,ROKU,1.1152271901562902,0.8309283131052227,0.845143256957776,1.020376345675996,0.0948508444802942,-0.2224848666481615,-0.2662559930733587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,44.5099983215332,47.5,42.310001373291016,44.869998931884766,44.869998931884766,15760800,ROKU,1.1604635822227112,0.8667261046447915,0.9240026759842654,1.026253639124301,0.1342099430984102,-0.1873272500104182,-0.1882815874579517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,45.5,45.84999847412109,43.40999984741211,43.900001525878906,43.900001525878906,6735400,ROKU,1.2628700842761311,0.881321122594981,0.9444190807153418,1.0246409570196735,0.2382291272564576,-0.1681040598788673,-0.1663826212185933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,43.7400016784668,44.75,42.310001373291016,43.54999923706055,43.54999923706055,4777300,ROKU,1.1765787043886362,0.8840413472897823,0.9972445709761883,1.029880242563007,0.1466984618256293,-0.1841989284015592,-0.1119193596922023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,44.5,45.29999923706055,41.31999969482422,41.72999954223633,41.72999954223633,5744200,ROKU,1.1090342508260838,0.9075005834484918,1.078840185756471,1.036157586789428,0.0728766640366558,-0.1631107145050668,-0.038570536698639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,41.15999984741211,42.45000076293945,39.209999084472656,39.45000076293945,39.45000076293945,5020000,ROKU,1.2032953181916768,0.9472749862907808,1.097591847900239,1.0465343935592823,0.1567609246323944,-0.1241346687344255,-0.0274333611546249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,38.5,44.54999923706055,37.810001373291016,44.2599983215332,44.2599983215332,11888700,ROKU,1.0106190971199034,0.8343877475297766,1.0151378673531628,1.048372731047773,-0.0377536339278696,-0.2347515970565467,-0.1128444877278831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,43.02000045776367,45.43999862670898,42.06999969482422,42.52000045776367,42.52000045776367,10258200,ROKU,1.0515051411837206,0.8530103496539634,1.064675446152256,1.0387885930282448,0.0127165481554758,-0.2040084632548107,-0.0499355566307506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,43.150001525878906,44.97999954223633,42.09999847412109,44.790000915527344,44.790000915527344,8539700,ROKU,0.9794596569583092,0.8006251368019057,1.0437597464704045,1.0447156071702373,-0.0652559502119281,-0.2563569004893788,-0.0700661212338644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,45.0,48.20000076293945,44.43000030517578,47.97999954223633,47.97999954223633,10302900,ROKU,0.9041267503541396,0.7055022675505295,0.94560232106601,1.0484619827112251,-0.1443352323570855,-0.3391212522841215,-0.1588488703749091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,48.060001373291016,48.70000076293945,46.5,46.95000076293945,46.95000076293945,6346600,ROKU,0.8347177420632562,0.7397230879206049,0.9522896348867588,1.0415757419863072,-0.2068579999230509,-0.3090641189279881,-0.1552068370426761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,47.790000915527344,48.65999984741211,44.25,45.459999084472656,45.459999084472656,6715000,ROKU,0.9137703861000686,0.7534096060221535,0.924109088596136,1.0495576207370112,-0.1357872346369426,-0.2954661861332358,-0.1663851229419644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,47.4900016784668,48.52000045776367,45.630001068115234,46.150001525878906,46.150001525878906,6940500,ROKU,0.8832068683394685,0.726110448831562,0.9531961045288184,1.0539026313731312,-0.1706957630336627,-0.3046160439033132,-0.1472560597828467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,47.47999954223633,53.16999816894531,46.7599983215332,52.310001373291016,52.310001373291016,16826600,ROKU,0.768877846775188,0.612884735836779,0.7918179522375995,1.0520989179928428,-0.2832210712176548,-0.3878384617759922,-0.2820166093339998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,54.54999923706055,57.25,53.0099983215332,56.09999847412109,56.09999847412109,14266700,ROKU,0.7775401090609059,0.6165775595973366,0.7418894842053171,1.049480051520865,-0.2719399424599592,-0.3993159288096481,-0.3295028917080834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,57.709999084472656,58.79999923706055,53.91999816894531,56.58000183105469,56.58000183105469,11370600,ROKU,0.7532696633546627,0.5832449440093074,0.7532696633546627,1.0585213557872055,-0.305251692432543,-0.4213620242830765,-0.3243050501124913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,56.58000183105469,56.73699951171875,52.43000030517578,52.88999938964844,52.88999938964844,6668400,ROKU,0.7988277649379046,0.5917942824402177,0.8184912349233266,1.0561912314345747,-0.2573634664966701,-0.4103330978032397,-0.2619648210071394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,52.400001525878906,55.09999847412109,52.29999923706055,53.84999847412109,53.84999847412109,6649900,ROKU,0.8189414990478486,0.5775301998646403,0.8456824922179467,1.054691754118366,-0.2357502550705174,-0.4364661885437613,-0.2327079494589612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,52.5,53.685001373291016,51.31999969482422,51.619998931884766,51.619998931884766,5314300,ROKU,0.8312669650387644,0.5875629707727821,0.8796978068002855,1.0628648969920689,-0.2315979319533042,-0.4035749294324932,-0.2084450075586389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,51.20000076293945,54.900001525878906,51.0099983215332,54.869998931884766,54.869998931884766,5473900,ROKU,0.7720065871139704,0.5520321032469699,0.8511026366323153,1.054562443450246,-0.2825558563362756,-0.449379260744722,-0.2458536009906897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,55.20000076293945,56.70000076293945,54.61000061035156,54.7599983215332,54.7599983215332,5361600,ROKU,0.7582177087364302,0.5892987846399218,0.8460555743449758,1.0427572783556516,-0.2845395696192213,-0.4226489377692477,-0.2582252987466997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,54.84999847412109,55.09000015258789,53.02999877929688,53.18999862670898,53.18999862670898,3505100,ROKU,0.7636773826026708,0.597104738651634,0.8646362636936269,1.039387058829826,-0.2757096762271551,-0.4186392273063978,-0.237277134884428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,53.29999923706055,53.59999847412109,51.5,51.77999877929688,51.77999877929688,3522000,ROKU,0.7709540191203416,0.6056392690161704,0.8866357846607025,1.0452598484191695,-0.2743058292988279,-0.3944054696244822,-0.215145208644067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,52.63999938964844,52.84999847412109,50.34999847412109,52.06999969482422,52.06999969482422,4226700,ROKU,0.7770309068869535,0.6262723411076381,0.9277895459272116,1.0173995405954512,-0.2403686337084977,-0.3672362776210149,-0.1728062640291154,2030000.0,435607000.0,219618000.0,152279000.0,36509000.0,371897000.0,10000.0,3007000.0,-283338000.0,56360000.0,1382000.0,,8832000.0,177250000.0,163258000.0,,,14736000.0,344917000.0,148867000.0,124666000.0,,32740000.0,56413000.0,,5403000.0,54291000.0,-12268000.0,-15755000.0,117664000.0,16439000.0,133419000.0,-63509000.0,142688000.0,37292000.0,4036000.0,-80000.0,10828000.0,-41184000.0,55091000.0,-9229000.0,-41806000.0,29000.0,-500000.0
2018-01-03,52.79999923706055,57.41600036621094,52.720001220703125,55.43999862670898,55.43999862670898,9911800,ROKU,0.7245670844874961,0.5820707297459629,0.8795093710201214,0.9765980219270426,-0.2520309374395465,-0.4218780625778926,-0.2159390898653927,2030000.0,435607000.0,219618000.0,152279000.0,36509000.0,371897000.0,10000.0,3007000.0,-283338000.0,56360000.0,1382000.0,,8832000.0,177250000.0,163258000.0,,,14736000.0,344917000.0,148867000.0,124666000.0,,32740000.0,56413000.0,,5403000.0,54291000.0,-12268000.0,-15755000.0,117664000.0,16439000.0,133419000.0,-63509000.0,142688000.0,37292000.0,4036000.0,-80000.0,10828000.0,-41184000.0,55091000.0,-9229000.0,-41806000.0,29000.0,-500000.0
2018-01-04,51.560001373291016,52.775001525878906,50.209999084472656,51.2400016784668,51.2400016784668,9392600,ROKU,0.817720533828301,0.6247072067326873,0.9418422470859146,0.9849127815791188,-0.1671922477508178,-0.3736497295863048,-0.1477526126972829,2030000.0,435607000.0,219618000.0,152279000.0,36509000.0,371897000.0,10000.0,3007000.0,-283338000.0,56360000.0,1382000.0,,8832000.0,177250000.0,163258000.0,,,14736000.0,344917000.0,148867000.0,124666000.0,,32740000.0,56413000.0,,5403000.0,54291000.0,-12268000.0,-15755000.0,117664000.0,16439000.0,133419000.0,-63509000.0,142688000.0,37292000.0,4036000.0,-80000.0,10828000.0,-41184000.0,55091000.0,-9229000.0,-41806000.0,29000.0,-500000.0
2018-01-05,48.060001373291016,48.9900016784668,46.130001068115234,46.27999877929688,46.27999877929688,13007900,ROKU,0.987251508899092,0.7279602315326774,1.1104148821334343,0.9789917900086822,0.0082597188904097,-0.2716665875489777,0.0205255112450357,2030000.0,435607000.0,219618000.0,152279000.0,36509000.0,371897000.0,10000.0,3007000.0,-283338000.0,56360000.0,1382000.0,,8832000.0,177250000.0,163258000.0,,,14736000.0,344917000.0,148867000.0,124666000.0,,32740000.0,56413000.0,,5403000.0,54291000.0,-12268000.0,-15755000.0,117664000.0,16439000.0,133419000.0,-63509000.0,142688000.0,37292000.0,4036000.0,-80000.0,10828000.0,-41184000.0,55091000.0,-9229000.0,-41806000.0,29000.0,-500000.0
2018-01-08,45.13999938964844,48.36000061035156,42.790000915527344,47.470001220703125,47.470001220703125,12031400,ROKU,0.9205814122431608,0.6886454136523568,1.0427638240382335,0.942840182406444,-0.0222587701632831,-0.30307907082196,-0.0445861816148209,2030000.0,435607000.0,219618000.0,152279000.0,36509000.0,371897000.0,10000.0,3007000.0,-283338000.0,56360000.0,1382000.0,,8832000.0,177250000.0,163258000.0,,,14736000.0,344917000.0,148867000.0,124666000.0,,32740000.0,56413000.0,,5403000.0,54291000.0,-12268000.0,-15755000.0,117664000.0,16439000.0,133419000.0,-63509000.0,142688000.0,37292000.0,4036000.0,-80000.0,10828000.0,-41184000.0,55091000.0,-9229000.0,-41806000.0,29000.0,-500000.0
2018-01-09,46.75,48.11000061035156,44.26100158691406,44.72999954223633,44.72999954223633,7244500,ROKU,0.9492510511738276,0.7382070376858493,1.1131232154052026,0.9530778204901076,-0.0038267693162801,-0.2630172093615658,0.0238253970543245,2030000.0,435607000.0,219618000.0,152279000.0,36509000.0,371897000.0,10000.0,3007000.0,-283338000.0,56360000.0,1382000.0,,8832000.0,177250000.0,163258000.0,,,14736000.0,344917000.0,148867000.0,124666000.0,,32740000.0,56413000.0,,5403000.0,54291000.0,-12268000.0,-15755000.0,117664000.0,16439000.0,133419000.0,-63509000.0,142688000.0,37292000.0,4036000.0,-80000.0,10828000.0,-41184000.0,55091000.0,-9229000.0,-41806000.0,29000.0,-500000.0
2018-01-10,43.20000076293945,45.75,42.90999984741211,44.709999084472656,44.709999084472656,5157000,ROKU,0.9668977952909348,0.80474167477073,1.1131738196579006,0.966664672858564,0.0002331224323708,-0.2085329032254782,0.0273887801982515,2030000.0,435607000.0,219618000.0,152279000.0,36509000.0,371897000.0,10000.0,3007000.0,-283338000.0,56360000.0,1382000.0,,8832000.0,177250000.0,163258000.0,,,14736000.0,344917000.0,148867000.0,124666000.0,,32740000.0,56413000.0,,5403000.0,54291000.0,-12268000.0,-15755000.0,117664000.0,16439000.0,133419000.0,-63509000.0,142688000.0,37292000.0,4036000.0,-80000.0,10828000.0,-41184000.0,55091000.0,-9229000.0,-41806000.0,29000.0,-500000.0
