Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days
1973-02-21,4.546875,4.546875,4.546875,4.546875,2.483773231506348,20000,GWW,0.8384881499755222,0.8419248010597349,0.9725089991072884
1973-02-22,4.578125,4.578125,4.578125,4.578125,2.500844955444336,6400,GWW,0.8259383082042431,0.8327643092430156,0.9658702808117678
1973-02-23,4.734375,4.734375,4.734375,4.734375,2.586195945739746,43200,GWW,0.8448851565902347,0.7722776339016226,0.9339941249852959
1973-02-26,4.734375,4.734375,4.734375,4.734375,2.586195945739746,4800,GWW,0.8943902312208429,0.7491752319380726,0.943894660529098
1973-02-27,4.671875,4.671875,4.671875,4.671875,2.5520553588867188,1600,GWW,0.9364553531657415,0.7558530865194035,0.9632110922771991
1973-02-28,4.625,4.625,4.625,4.625,2.526449680328369,65600,GWW,0.9459463693312766,0.7567567746103551,0.9831081342508772
1973-03-01,4.640625,4.640625,4.640625,4.640625,2.534984588623047,3200,GWW,0.9360274389005178,0.7811448036284238,0.996633151801797
1973-03-02,4.625,4.625,4.625,4.625,2.526449680328369,1600,GWW,0.9087838494595203,0.7601355157993556,1.013513926696788
1973-03-05,4.59375,4.59375,4.59375,4.59375,2.5093793869018555,14400,GWW,0.8911570436385402,0.775510398951079,1.0068025956998032
1973-03-06,4.609375,4.609375,4.609375,4.609375,2.5179145336151123,108000,GWW,0.8677969555432734,0.776271271981675,0.9830506853630548
1973-03-07,4.5,4.5,4.5,4.5,2.458168029785156,36000,GWW,0.86805519992427,0.8055551999242702,1.0
1973-03-08,4.5,4.5,4.5,4.5,2.458168029785156,8000,GWW,0.8958327513912298,0.8298615637327476,1.0
1973-03-09,4.375,4.375,4.375,4.375,2.389885902404785,16800,GWW,0.9428572169656785,0.8571422443222743,1.025000029928447
1973-03-12,4.25,4.25,4.25,4.25,2.321603775024414,17600,GWW,0.9705881748849192,0.9117642165678461,1.0661757335960151
1973-03-13,4.3125,4.3125,4.3125,4.3125,2.355745315551758,14400,GWW,0.9565215543171383,0.8695643593295705,1.050723773752337
1973-03-14,4.265625,4.265625,4.265625,4.265625,2.3301384449005127,13600,GWW,0.9597074030914197,0.8644689326818585,1.1062275837180633
1973-03-15,4.25,4.25,4.25,4.25,2.321603775024414,28000,GWW,0.933823034056338,0.8823521860614909,1.12867629842202
1973-03-16,4.25,4.25,4.25,4.25,2.321603775024414,121600,GWW,0.9485285358313293,0.8676468896777741,1.1617644219591206
1973-03-19,4.265625,4.265625,4.265625,4.265625,2.3301384449005127,16800,GWW,0.9450543311380004,0.8205125817673421,1.1282046848206682
1973-03-20,4.21875,4.21875,4.21875,4.21875,2.3045332431793213,20000,GWW,0.9629630434290066,0.8296291307401588,1.125925610958841
1973-03-21,4.15625,4.15625,4.15625,4.15625,2.270390033721924,16800,GWW,0.9924819688857348,0.8308276029943591,1.1428578179353643
1973-03-22,3.890625,3.890625,3.890625,3.890625,2.1252918243408203,16000,GWW,1.044176766747587,0.899597829062207,1.2088350841137432
1973-03-23,3.8125,3.8125,3.8125,3.8125,2.0826144218444824,44000,GWW,1.065574271578243,0.9262295025665367,1.25409811292761
1973-03-26,3.78125,3.78125,3.78125,3.78125,2.0655436515808105,25600,GWW,1.0826452949021401,0.9586774102622053,1.2603308494309127
1973-03-27,4.0,4.0,4.0,4.0,2.1850385665893555,25600,GWW,1.0195306652164668,0.8906249249840368,1.2031243521348616
1973-03-28,4.234375,4.234375,4.234375,4.234375,2.313068389892578,12800,GWW,0.9483391178794011,0.8265678263795091,1.1476015779483044
1973-03-29,4.375,4.375,4.375,4.375,2.389885902404785,25600,GWW,0.8714283890075607,0.8107139949807998,1.142857057347294
1973-03-30,4.375,4.375,4.375,4.375,2.389885902404785,35200,GWW,0.8857139351239057,0.8071426832728315,1.124999551073294
1973-04-02,4.34375,4.34375,4.34375,4.34375,2.3728151321411133,16000,GWW,0.9208633816397161,0.802157800984455,1.1438849159411064
1973-04-03,4.203125,4.203125,4.203125,4.203125,2.29599666595459,127200,GWW,0.9814130848792142,0.8438661850936665,1.1821565241012872
1973-04-04,4.09375,4.09375,4.09375,4.09375,2.23625111579895,32800,GWW,0.9923663446635899,0.8854953831844434,1.2366408632768617
1973-04-05,4.0,4.0,4.0,4.0,2.1850385665893555,29600,GWW,1.0,0.9101559720999538,1.2499998908858714
1973-04-06,3.90625,3.90625,3.90625,3.90625,2.1338255405426025,55200,GWW,1.0040000388830594,0.9599998346352641,1.2720006328553137
1973-04-09,4.03125,4.03125,4.03125,4.03125,2.2021074295043945,36000,GWW,0.9883725185431235,0.9224815803024325,1.2093033276932732
1973-04-10,4.125,4.125,4.125,4.125,2.2533211708068848,12000,GWW,0.9583329541893155,0.9015153134328927,1.1818181433426789
1973-04-11,4.125,4.125,4.125,4.125,2.2533211708068848,53600,GWW,0.9393934937193648,0.9393934937193648,1.2121210261562816
1973-04-12,4.125,4.125,4.125,4.125,2.2533211708068848,16000,GWW,0.9318181962464954,0.9393934937193648,1.2424239089698843
1973-04-13,4.09375,4.09375,4.09375,4.09375,2.23625111579895,12000,GWW,0.9274807007652953,0.9847317297894976,1.2290074211710476
1973-04-16,3.96875,3.96875,3.96875,3.96875,2.1679670810699463,24000,GWW,0.9409456365493314,1.0314968042297505,1.259842916281806
1973-04-17,4.03125,4.03125,4.03125,4.03125,2.2021074295043945,12800,GWW,0.8604655669776278,1.1124040038508893,1.232559048485607
1973-04-18,4.03125,4.03125,4.03125,4.03125,2.2021074295043945,2400,GWW,0.8449612117742284,1.1124040038508893,1.2558149858146783
1973-04-19,4.0625,4.0625,4.0625,4.0625,2.2191803455352783,25600,GWW,0.8576915221740803,1.1230767313460144,1.2692298395011472
1973-04-23,4.125,4.125,4.125,4.125,2.2533211708068848,10400,GWW,0.878787304861628,1.1363635016993765,1.2651507536571882
1973-04-24,4.0625,4.0625,4.0625,4.0625,2.2191803455352783,3200,GWW,0.9115381024562209,1.1692303444476355,1.2769223232222633
1973-04-25,4.0625,4.0625,4.0625,4.0625,2.2191803455352783,12800,GWW,0.9423075001635707,1.1692303444476355,1.33461471562327
1973-04-26,4.09375,4.09375,4.09375,4.09375,2.23625111579895,25600,GWW,0.9312972085876063,1.1526717207293298,1.3664119378428548
1973-04-27,4.078125,4.078125,4.078125,4.078125,2.227713823318481,4000,GWW,0.8965520009238304,1.1034487482433368,1.3716484535209736
1973-04-30,4.015625,4.015625,4.015625,4.015625,2.193573236465454,20000,GWW,0.8832684112288085,1.097276314918527,1.3463030811434102
1973-05-01,3.8125,3.8125,3.8125,3.8125,2.0826144218444824,41600,GWW,0.9262295025665367,1.1557376786438376,1.368852029245627
1973-05-02,3.875,3.875,3.875,3.875,2.116755247116089,38400,GWW,0.9032257810181323,1.1572585563814755,1.3629039969859145
1973-05-03,0.0,4.0,3.90625,4.0,2.1850385665893555,13600,GWW,0.9062494680686233,1.1406250886552294,1.3437499863607338
1973-05-04,0.0,4.171875,4.03125,4.125,2.2533211708068848,13600,GWW,0.8522727056302569,1.1022721765920929,1.3106051836852248
1973-05-07,0.0,4.09375,4.0625,4.0625,2.2191803455352783,4800,GWW,0.8769227851945824,1.1192300060260532,1.2923065386165347
1973-05-08,0.0,4.09375,3.96875,4.0,2.1850385665893555,7200,GWW,0.8945309925588528,1.124999836328807,1.304686800987614
1973-05-09,0.0,3.96875,3.875,3.921875,2.1423609256744385,283200,GWW,0.9243027236681164,1.1394422457071576,1.3306772651207535
1973-05-10,0.0,3.984375,3.921875,3.984375,2.1765024662017822,4000,GWW,0.9372556184947759,1.1176471941402004,1.2941174924111996
1973-05-11,0.0,3.984375,3.953125,3.953125,2.159431934356689,24800,GWW,0.9486162233085882,1.114624600626632,1.2727278749527733
1973-05-14,0.0,3.921875,3.875,3.875,2.116755247116089,10400,GWW,1.0,1.1532256965426435,1.2661296653700618
1973-05-15,0.0,3.875,3.84375,3.84375,2.0996856689453125,57600,GWW,0.9756089667889974,1.16260094564151,1.1869918653028597
1973-05-16,0.0,3.8125,3.796875,3.796875,2.074079751968384,121600,GWW,0.9711932689919135,1.1769540404360295,1.2139911839096407
1973-05-17,0.0,3.8125,3.734375,3.734375,2.0399391651153564,23200,GWW,1.0041829683413928,1.1589948720945522,1.225940948735555
1973-05-18,0.0,3.734375,3.46875,3.46875,1.8948376178741453,49600,GWW,1.0630632807068872,1.243243902976084,1.2747751029408527
1973-05-21,0.0,3.46875,3.375,3.40625,1.8606953620910645,60000,GWW,1.0275233389908822,1.28440471830865,1.2752303146897321
1973-05-22,0.0,3.5,3.40625,3.484375,1.9033721685409544,39200,GWW,1.0044845369186248,1.2556062035081514,1.264574525778525
1973-05-23,0.0,3.625,3.5,3.625,1.9801900386810305,9600,GWW,0.9525867077060446,1.2155176575961117,1.2241385517268697
1973-05-24,0.0,3.703125,3.625,3.703125,2.022867441177368,9600,GWW,0.9451474043142801,1.1814347563050407,1.2067506226927838
1973-05-25,0.0,3.921875,3.8125,3.828125,2.091150283813477,50400,GWW,0.9224487282976015,1.1551019733391705,1.0326526749759428
1973-05-29,0.0,3.890625,3.8125,3.8125,2.0826144218444824,35200,GWW,0.9508193249364234,1.1598363067333493,1.0491805605831541
1973-05-30,0.0,3.78125,3.65625,3.65625,1.9972612857818604,18400,GWW,0.974359150357265,1.2094020129349927,1.0769227279873361
1973-05-31,0.0,3.625,3.546875,3.546875,1.9375139474868772,10400,GWW,0.9867840764607495,1.259911727310175,1.1629961031917404
