Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,623.9099731445312,628.530029296875,623.1699829101562,626.1599731445312,626.1599731445312,93100,MTD,1.0901846719053163,1.0013895109710933,0.902596791794136,1.0206479989635429,0.0695366729417734,-0.0888708777513527,-0.1866964071970669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,630.5,640.97998046875,630.3599853515625,635.7999877929688,635.7999877929688,155000,MTD,1.08384711950632,1.0024378543924626,0.8961308913254526,1.012478214064533,0.0713689054417869,-0.086269701368937,-0.1929999871514811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,637.8900146484375,642.0999755859375,636.7000122070312,639.8900146484375,639.8900146484375,90200,MTD,1.0495553301529823,0.9895137885901488,0.8879807607012542,1.0113391723313174,0.0382161578216648,-0.1004495864147532,-0.1938198815193179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,638.8099975585938,646.3699951171875,638.2899780273438,643.3200073242188,643.3200073242188,114600,MTD,1.0041658780160254,1.0103680638472583,0.8872101026977307,1.0126829906128405,-0.008517112596815,-0.078115623174308,-0.2027492638989333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,644.219970703125,645.5900268554688,640.3800048828125,644.8499755859375,644.8499755859375,81500,MTD,0.9848957267533044,1.0020780443610178,0.901868697127235,1.0121464877707815,-0.0272507610174771,-0.0807224313220948,-0.1960530516440241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,642.9500122070312,647.969970703125,642.9500122070312,645.760009765625,645.760009765625,81300,MTD,0.9672014489044182,0.9899343410838352,0.9068849046495828,1.0081446760609294,-0.0409432271565112,-0.105008881743201,-0.1936881617861807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,649.4500122070312,656.780029296875,638.75,651.9500122070312,651.9500122070312,74700,MTD,0.9566990705187048,0.9979292329230528,0.8856047002171689,1.0143616235707735,-0.0576625530520686,-0.1057861920295998,-0.212877445959528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,653.1900024414062,655.6199951171875,648.260009765625,652.969970703125,652.969970703125,95600,MTD,0.9599522726125556,0.9945633215120964,0.883287188757798,1.008797349947511,-0.0488450773349553,-0.0982873546318492,-0.2060101239361575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,653.9600219726562,659.780029296875,653.6500244140625,659.7000122070312,659.7000122070312,76500,MTD,0.9438532084627644,0.9951644650865868,0.8706229573415429,1.0091988628593096,-0.0653456543965451,-0.1060677426561195,-0.2174740928514507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,657.8400268554688,661.2100219726562,657.3499755859375,660.0700073242188,660.0700073242188,115900,MTD,0.9557168479942876,0.990425246937308,0.8512430479314652,1.0112728774332036,-0.055556029438916,-0.1082596788860446,-0.2247920530336642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,658.969970703125,662.989990234375,653.4500122070312,658.6500244140625,658.6500244140625,99500,MTD,0.958581904978834,1.0122067527963674,0.8512411176313709,1.0098252549340063,-0.0512433499551725,-0.0960427455909076,-0.2256494862122461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,661.760009765625,668.75,661.3699951171875,666.97998046875,666.97998046875,93400,MTD,0.9373444792181408,1.0058472885667746,0.8450178443968593,1.0047827275420922,-0.0674382483239514,-0.109214476574933,-0.2405761529633471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,668.5499877929688,668.5499877929688,659.8300170898438,662.219970703125,662.219970703125,97100,MTD,0.9521005525257028,1.0074447372913005,0.8516958634859295,1.016827126331923,-0.0647265738062202,-0.1135510328780158,-0.2352424228288707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,664.489990234375,664.489990234375,655.3300170898438,655.6599731445312,655.6599731445312,111500,MTD,0.9622670419917164,1.0259738736455106,0.8539944721505096,1.016900814218988,-0.0546337722272715,-0.0906098504517958,-0.2220008722741456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,653.6500244140625,661.9099731445312,646.2100219726562,661.1900024414062,661.1900024414062,86800,MTD,0.955731303523689,1.025499455964712,0.857877415884538,1.0195478153138224,-0.0638165117901334,-0.0910514463744895,-0.2199561254332861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,664.9000244140625,670.4600219726562,663.2100219726562,668.719970703125,668.719970703125,84100,MTD,0.9385393327752378,1.0352614220045655,0.8386619835806003,1.0187296628598663,-0.0801903300846285,-0.081664103772979,-0.2268120256438638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,671.4000244140625,672.6400146484375,666.6599731445312,667.3699951171875,667.3699951171875,66500,MTD,0.9385348160220373,1.027600855664663,0.8612913256491793,1.0231439317955078,-0.0846091157734705,-0.0866372973000191,-0.2071658262164092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,670.5,670.5,663.3300170898438,669.3599853515625,669.3599853515625,62000,MTD,0.948697312997764,1.0116230869295073,0.8261174596696172,1.023176662025299,-0.0744793490275352,-0.0891697969168872,-0.2532633606282359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,670.27001953125,672.6900024414062,661.4000244140625,665.4299926757812,665.4299926757812,116000,MTD,0.9524067396138742,1.0147724286522102,0.830891349202309,1.028738706809164,-0.0763319671952897,-0.0934413929023554,-0.2629299130829955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,667.47998046875,670.8900146484375,660.2999877929688,667.739990234375,667.739990234375,138800,MTD,0.9496810493944746,1.0245155230427965,0.8183274937359761,1.0357335667629224,-0.0860525173684477,-0.0798530076446448,-0.272694540584885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,669.02001953125,679.72998046875,668.2100219726562,679.0,679.0,100700,MTD,0.9211192966736468,0.9825625524956276,0.8095139516119754,1.0327543330408862,-0.1116350363672393,-0.095856401100413,-0.2866148471230942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,680.5,680.5,671.02001953125,675.219970703125,675.219970703125,107900,MTD,0.9318593188490006,0.9411747690730126,0.8341726021721075,1.0448229351223306,-0.1129636162733299,-0.1049361644994661,-0.2762168902227594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,675.27001953125,684.780029296875,674.7899780273438,682.6300048828125,682.6300048828125,100200,MTD,0.915049163061137,0.9335658039325084,0.8258060247438129,1.0378093145840102,-0.1227601515228731,-0.1200905644819828,-0.2817739263846105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,685.47998046875,694.47998046875,685.47998046875,689.1099853515625,689.1099853515625,126000,MTD,0.8805560805847245,0.9315784644234232,0.8255866189776817,1.0388512590749122,-0.1582951784901877,-0.1230055539284266,-0.2838559872813868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,687.1799926757812,690.5900268554688,670.6599731445312,671.5999755859375,671.5999755859375,187900,MTD,0.9116289789406892,0.8948779360446781,0.8285289199957759,1.0310647944789963,-0.1194358155383071,-0.1231684060753213,-0.2759730912898062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
