,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,2966000.0,-70147000.0,-29498000.0,-366053000.0
Change To Liabilities,45300000.0,19216000.0,60432000.0,9024000.0
Total Cashflows From Investing Activities,-3000000.0,-77676000.0,-37631000.0,-374600000.0
Total Cash From Financing Activities,19296000.0,16315000.0,13333000.0,22886000.0
Change To Operating Activities,-29243000.0,-44400000.0,-5893000.0,-4252000.0
Issuance Of Stock,22798000.0,19115000.0,16073000.0,25485000.0
Net Income,-58407000.0,-48965000.0,-70036000.0,-40703000.0
Change In Cash,43163000.0,-27774000.0,21868000.0,-318117000.0
Repurchase Of Stock,-3502000.0,-2800000.0,-2720000.0,-1989000.0
Effect Of Exchange Rate,-11000.0,-8000.0,-191000.0,206000.0
Total Cash From Operating Activities,26878000.0,33595000.0,46357000.0,33391000.0
Depreciation,7108000.0,7515000.0,5645000.0,9613000.0
Change To Account Receivables,-27868000.0,16370000.0,-47910000.0,-12392000.0
Change To Netincome,59109000.0,54577000.0,75725000.0,47246000.0
Capital Expenditures,-2896000.0,-3061000.0,-3388000.0,-3929000.0
Other Cashflows From Financing Activities,,,-20000.0,-610000.0
