,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-5541000.0,116732000.0,33660000.0,23120000.0
Total Cashflows From Investing Activities,-426988000.0,-247910000.0,-933092000.0,-273738000.0
Net Borrowings,698705000.0,-126396000.0,193023000.0,103789000.0
Total Cash From Financing Activities,673609000.0,-129545000.0,531510000.0,99982000.0
Change To Operating Activities,-360908000.0,-75447000.0,103349000.0,-217925000.0
Net Income,-936457000.0,-40518000.0,63688000.0,-600640000.0
Change In Cash,290100000.0,22460000.0,4542000.0,10700000.0
Repurchase Of Stock,-51000.0,-2632000.0,-2632000.0,-292000.0
Total Cash From Operating Activities,43479000.0,399915000.0,406124000.0,184456000.0
Depreciation,391417000.0,388084000.0,387567000.0,361127000.0
Other Cashflows From Investing Activities,1758000.0,3367000.0,-147000.0,252000.0
Change To Account Receivables,13335000.0,-112899000.0,-176009000.0,-66609000.0
Other Cashflows From Financing Activities,-25045000.0,-517000.0,-2436000.0,-3515000.0
Change To Netincome,941633000.0,147872000.0,-80793000.0,534202000.0
Capital Expenditures,-218982000.0,-251277000.0,-253847000.0,-276289000.0
Issuance Of Stock,,,340923000.0,340923000.0
