,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,1132000.0,-128000.0,-1088000.0,-282000.0
Total Cashflows From Investing Activities,-488784000.0,-1044000.0,-7873000.0,-480000.0
Net Borrowings,-34000.0,-33000.0,-34000.0,-17364000.0
Total Cash From Financing Activities,-86774000.0,-161380000.0,293015000.0,-48494000.0
Change To Operating Activities,-6463000.0,7110000.0,-11761000.0,27020000.0
Issuance Of Stock,70228000.0,70228000.0,320696000.0,320696000.0
Net Income,138216000.0,127184000.0,169341000.0,127126000.0
Change In Cash,-373146000.0,34289000.0,380557000.0,31844000.0
Total Cash From Operating Activities,197363000.0,205208000.0,117546000.0,80818000.0
Depreciation,61156000.0,61544000.0,61901000.0,61101000.0
Dividends Paid,-157063000.0,-151496000.0,-27645000.0,-26212000.0
Other Cashflows From Financing Activities,95000.0,-95000.0,-95000.0,-2162000.0
Change To Netincome,2770000.0,5148000.0,-103292000.0,-136576000.0
Repurchase Of Stock,,-9756000.0,-2000.0,-2756000.0
