Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Long Term Debt,Accounts Payable,Intangible Assets,Good Will,Net Receivables,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome
2017-09-29,36.36000061035156,36.91999816894531,36.27000045776367,36.88999938964844,28.93261337280273,2050200,GLPI,0.990512308572036,1.007007768859456,0.9507982123039972,1.0206479989635429,-0.0301356903915068,-0.0832526198629899,-0.1384949866872057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,36.83000183105469,37.06999969482422,36.630001068115234,36.75,28.82281494140625,1901100,GLPI,0.9882993405797562,1.016384126056417,0.9419959267988472,1.012478214064533,-0.0241788734847767,-0.0723234297049826,-0.1471349516780865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,36.75,36.869998931884766,36.58000183105469,36.70000076293945,28.783605575561523,978400,GLPI,0.9907356082629672,1.011111332731072,0.941299786049857,1.0113391723313174,-0.0206035640683501,-0.0788520422738301,-0.1405008561707151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,36.65999984741211,36.84000015258789,36.53499984741211,36.79999923706055,28.862031936645508,861200,GLPI,0.997826066412693,1.0058741012516703,0.9768105600198572,1.0126829906128405,-0.0148569242001475,-0.082609585769896,-0.1131488065768068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,36.59999847412109,36.93000030517578,36.5629997253418,36.68000030517578,28.76791000366211,2753400,GLPI,1.000272564473001,1.0066671219353072,0.9814209287878076,1.0121464877707815,-0.0118739232977804,-0.0761333537478055,-0.1165008199834515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,36.66999816894531,36.7400016784668,35.93000030517578,36.45000076293945,28.5875244140625,1442400,GLPI,1.0139918372553791,1.021677336467554,0.988467914803855,1.0081446760609294,0.0058471611944497,-0.0732658863594821,-0.1121051516319086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,36.5099983215332,36.7599983215332,36.36000061035156,36.720001220703125,28.799287796020508,800800,GLPI,1.0130718867674482,0.9983618251684984,0.97413471949791,1.0143616235707735,-0.0012897368033253,-0.1053535997841542,-0.1243474266787869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,36.81999969482422,36.93999862670898,36.65700149536133,36.83000183105469,28.88556289672852,1203500,GLPI,0.9997283476072996,1.0031198425499033,0.9650261741108268,1.008797349947511,-0.0090690023402113,-0.0897308335940423,-0.1242711385831287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,36.84999847412109,37.16999816894531,36.619998931884766,36.65999984741211,28.75222587585449,862500,GLPI,1.0032732875706818,1.0208235831138617,0.9717659957940749,1.0091988628593096,-0.0059255752886278,-0.0804086246288446,-0.1163310543989187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,36.630001068115234,36.91999816894531,36.61000061035156,36.790000915527344,28.85418510437012,913300,GLPI,0.9959228321334423,1.0078075593160531,0.96748590997708,1.0112728774332036,-0.0153500452997612,-0.0908773665072995,-0.1085491909880495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,36.93999862670898,36.93999862670898,36.630001068115234,36.7599983215332,28.83065414428711,470000,GLPI,0.9945594495105244,1.008907506341476,0.953031662856687,1.0098252549340063,-0.0152658054234821,-0.0993419920457989,-0.12385894098693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,36.790000915527344,37.119998931884766,36.66999816894531,37.040000915527344,29.05026054382324,1155800,GLPI,0.9748920978893753,1.0004558555176344,0.956193223648311,1.0047827275420922,-0.0298906296527169,-0.1146059096240732,-0.1294007737118954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,37.04999923706055,37.119998931884766,36.63999938964844,36.68000030517578,28.76791000366211,1839100,GLPI,0.9901855573316926,1.0127731363213544,0.9712361935917182,1.016827126331923,-0.0266415690002305,-0.1082226338479619,-0.115702092723082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,36.61000061035156,36.84999847412109,35.5099983215332,36.7599983215332,28.83065414428711,1288500,GLPI,0.9714365310567926,1.00419937963289,0.9674287420001344,1.016900814218988,-0.0454642831621953,-0.1123843444644163,-0.1085666024245208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,36.68999862670898,36.959999084472656,36.630001068115234,36.810001373291016,28.86987495422364,580200,GLPI,0.9750068197753864,1.0103025681136837,0.9686515621001908,1.0195478153138224,-0.044540995538436,-0.1062483342255178,-0.1091819792176334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,36.81999969482422,36.880001068115234,36.43000030517578,36.709999084472656,28.79144096374512,509800,GLPI,0.981749064442302,1.0102816116613922,0.972703755619325,1.0187296628598663,-0.0369805984175642,-0.1066439141161523,-0.0927702536051391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,36.72999954223633,36.83000183105469,36.459999084472656,36.560001373291016,28.673799514770508,536300,GLPI,0.9855034104555284,1.0041234379956694,0.9752753365538664,1.0231439317955078,-0.0376405213399794,-0.1101147149690127,-0.0931818153117221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,36.61000061035156,36.68999862670898,36.400001525878906,36.52000045776367,28.642423629760746,721300,GLPI,0.9849400797595824,1.0082896053167905,0.976343686327898,1.023176662025299,-0.0382365822657169,-0.092503278529604,-0.1030371339699551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,36.45000076293945,36.59999847412109,35.439998626708984,35.810001373291016,28.0855770111084,2040700,GLPI,0.9980453558661836,1.0359567049923697,1.0038155017500592,1.028738706809164,-0.0306933509429804,-0.0722571165621959,-0.0900057605352453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,37.29999923706055,37.29999923706055,35.279998779296875,36.06999969482422,28.289491653442383,1547700,GLPI,0.999722826047016,1.0301829017719375,0.984208905691478,1.0357335667629224,-0.0360107407159063,-0.0741856289155038,-0.1068131286293831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,36.150001525878906,36.5,35.91999816894531,36.16999816894531,28.367919921875,1035100,GLPI,0.9825822835535092,1.0228314336890572,0.984930706463273,1.0327543330408862,-0.0501720494873769,-0.0555875199069835,-0.1111980922717966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,36.22999954223633,36.27000045776367,35.91999816894531,36.15999984741211,28.36008071899414,1027000,GLPI,1.022551105162807,1.006503394680826,1.0078743816771305,1.0448229351223306,-0.0222718299595237,-0.0396075388916528,-0.1025151107177364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,36.25,36.75,36.06999969482422,36.540000915527344,28.658109664916992,1187000,GLPI,1.006901982635327,0.980991211840611,0.9900091200705912,1.0378093145840102,-0.0309073319486832,-0.0726651565738802,-0.1175708310578322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,36.61000061035156,36.84000015258789,36.290000915527344,36.31999969482422,28.48556900024414,822000,GLPI,1.0023496378420051,0.9838498304813734,0.9991486237165912,1.0388512590749122,-0.036501621232907,-0.0707341878704763,-0.1102939825424773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,36.310001373291016,36.68999862670898,36.310001373291016,36.36000061035156,28.51694297790528,785100,GLPI,1.0001270141423122,0.9301293129712072,0.9837795783598668,1.0310647944789963,-0.0309377803366841,-0.0879170291487922,-0.1207224329257152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
