,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,423000000.0,436900000.0,447800000.0,460900000.0
Capital Surplus,1782000000.0,1714600000.0,1732400000.0,1840800000.0
Total Liab,6010000000.0,5964300000.0,5848100000.0,5586000000.0
Total Stockholder Equity,1533000000.0,1424300000.0,1427600000.0,1520900000.0
Minority Interest,204000000.0,416000000.0,406300000.0,559500000.0
Other Current Liab,1000000.0,106200000.0,6200000.0,7200000.0
Total Assets,7747000000.0,7804600000.0,7682000000.0,7666400000.0
Common Stock,3000000.0,2700000.0,2700000.0,2800000.0
Other Current Assets,84000000.0,59200000.0,65700000.0,76500000.0
Retained Earnings,-15000000.0,-47100000.0,-52000000.0,-37100000.0
Other Liab,905000000.0,803500000.0,931500000.0,944400000.0
Good Will,1478000000.0,1477600000.0,1469900000.0,1465800000.0
Treasury Stock,-237000000.0,-245900000.0,-255500000.0,-285600000.0
Other Assets,304000000.0,101600000.0,308500000.0,310300000.0
Cash,116000000.0,179000000.0,55500000.0,83600000.0
Total Current Liabilities,1318000000.0,1856600000.0,1719700000.0,1612800000.0
Short Long Term Debt,50000000.0,488900000.0,484700000.0,475400000.0
Other Stockholder Equity,-237000000.0,-245900000.0,-255500000.0,-285600000.0
Property Plant Equipment,3631000000.0,3768300000.0,3437400000.0,3379400000.0
Total Current Assets,1911000000.0,2020200000.0,2018400000.0,2050000000.0
Net Tangible Assets,-368000000.0,-490200000.0,-490100000.0,-405800000.0
Net Receivables,586000000.0,654400000.0,743400000.0,692400000.0
Long Term Debt,3649000000.0,3012600000.0,3056200000.0,2896700000.0
Inventory,1125000000.0,1127600000.0,1153800000.0,1197500000.0
Accounts Payable,781000000.0,825000000.0,738500000.0,681800000.0
