Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Other Assets,Cash,Total Current Liabilities,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Inventory,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
1981-06-24,0.0,2.875,2.75,2.75,2.180375814437866,37300,RGLD,1.5909088075997366,1.0909088622734715,2.2727270242102957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-25,0.0,2.875,2.75,2.75,2.180375814437866,12300,RGLD,1.4999992892414449,1.136363512105148,2.2272721556836794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-26,0.0,2.875,2.75,2.75,2.180375814437866,53900,RGLD,1.4545449674521789,1.2272722650311492,2.1818177245469434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-29,0.0,2.75,2.625,2.625,2.0812671184539795,13800,RGLD,1.4761905852900297,1.2857142366194867,2.190476234116012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-30,0.0,2.75,2.625,2.625,2.0812671184539795,19700,RGLD,1.4761905852900297,1.3809523536774928,2.0952388043851933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-01,0.0,2.75,2.625,2.625,2.0812671184539795,17600,RGLD,1.4285715267610268,1.4285715267610268,2.190476234116012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-02,0.0,2.75,2.625,2.625,2.0812671184539795,46100,RGLD,1.3333330660394271,1.6190473026589136,2.1428584356868523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-06,0.0,2.75,2.625,2.625,2.0812671184539795,7300,RGLD,1.3333330660394271,1.9047614247238691,2.1428584356868523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-07,0.0,2.75,2.5,2.5,1.982158660888672,20100,RGLD,1.3500002886774911,2.100000529242068,2.250001924516609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-08,0.0,2.75,2.625,2.625,2.0812671184539795,19200,RGLD,1.3809523536774928,2.42857095398837,2.1428584356868523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-09,0.0,2.75,2.625,2.625,2.0812671184539795,26500,RGLD,1.3809523536774928,2.333333524257552,2.1428584356868523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-10,0.0,2.75,2.625,2.625,2.0812671184539795,10100,RGLD,1.4285715267610268,2.333333524257552,2.333333524257552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-13,0.0,2.75,2.625,2.625,2.0812671184539795,3900,RGLD,1.4285715267610268,2.42857095398837,2.2857145802830803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-14,0.0,2.625,2.5,2.5,1.982158660888672,13100,RGLD,1.4500003367904066,2.8500007698066434,2.35000101037122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-15,0.0,2.625,2.5,2.5,1.982158660888672,4900,RGLD,1.4500003367904066,2.800000144338745,2.35000101037122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-16,0.0,2.75,2.625,2.625,2.0812671184539795,64700,RGLD,1.3333330660394271,2.61904787543157,2.2380956363086084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-17,0.0,2.875,2.75,2.75,2.180375814437866,34600,RGLD,1.2272722650311492,2.4545445300622983,2.045455087221556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-20,0.0,3.25,3.125,3.125,2.477699518203736,102800,RGLD,1.0799997113226472,1.9199998075484312,1.760000192451568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-21,0.0,3.25,3.125,3.125,2.477699518203736,33500,RGLD,1.0599995669839708,2.0,1.8799999037742157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-22,0.0,3.625,3.5,3.5,2.775022268295288,77300,RGLD,0.9464285913733372,1.7142862788760171,1.7142862788760171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-23,0.0,3.75,3.625,3.625,2.874130725860596,37800,RGLD,0.8620691800515936,1.5517251047658485,1.620689975543713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-24,0.0,4.125,4.0,4.0,3.171454668045044,48400,RGLD,0.7500000939705136,1.3750004604555164,1.4687502560696497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-27,0.0,4.5,4.375,4.375,3.4687790870666504,29500,RGLD,0.6999999450138338,1.2571430810151052,1.3428571664226427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-28,0.0,4.25,4.125,4.125,3.270562171936035,52000,RGLD,0.7424244036842241,1.3333339651190153,1.4242428704686751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-29,0.0,4.125,4.0,4.0,3.171454668045044,25800,RGLD,0.7500000939705136,1.5000001879410272,1.4375000234926285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-30,0.0,4.0,3.875,3.875,3.0723469257354736,14100,RGLD,0.741935443818606,1.5483871818854622,1.4516136717304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-31,0.0,4.0,3.875,3.875,3.0723469257354736,17200,RGLD,0.7580645949821194,1.5483871818854622,1.483870887637212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-03,0.0,3.875,3.75,3.75,2.973238945007324,19300,RGLD,0.7666666292455224,1.6000000962257996,1.5333332584910448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-04,0.0,3.625,3.5,3.5,2.775022268295288,14400,RGLD,0.7678574297549325,1.6428575049313587,1.6428575049313587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-05,0.0,3.625,3.5,3.5,2.775022268295288,4600,RGLD,0.7142856774646077,1.6428575049313587,1.6071441489500171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-06,0.0,3.5,3.375,3.375,2.675914764404297,20100,RGLD,0.7407405823443459,1.6296302434156598,1.6666677358423323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-07,0.0,3.75,3.625,3.625,2.874130725860596,64300,RGLD,0.6896550122281434,1.4827589067354578,1.5172419227973704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-10,3.625,3.625,3.625,3.625,2.874130725860596,0,RGLD,0.8275863298962469,1.5517251047658485,1.5172419227973704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-11,0.0,3.875,3.75,3.75,2.973238945007324,18800,RGLD,0.9333330820770788,1.5000008018816635,1.4333334830179103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-12,0.0,3.875,3.75,3.75,2.973238945007324,6100,RGLD,1.0,1.4666670622616207,1.3999999037742004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-13,0.0,3.875,3.625,3.625,2.874130725860596,11800,RGLD,1.0,1.4827589067354578,1.4827589067354578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-14,0.0,3.75,3.625,3.625,2.874130725860596,4900,RGLD,1.0,1.4827589067354578,1.5172419227973704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-17,0.0,3.625,3.5,3.5,2.775022268295288,14300,RGLD,1.0,1.6785720637355193,1.5714294183140256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-18,0.0,3.625,3.375,3.375,2.675914764404297,5500,RGLD,1.0,1.7037038027014506,1.6296302434156598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-19,0.0,3.5,3.375,3.375,2.675914764404297,3600,RGLD,1.0370368687408675,1.7037038027014506,1.6296302434156598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-20,0.0,3.5,3.3125,3.3125,2.626360416412353,15500,RGLD,1.0566037513183393,1.8113213130939565,1.6603782183225957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-21,0.0,3.5,3.3125,3.3125,2.626360416412353,6600,RGLD,0.9811322039326588,1.8113213130939565,1.62264208151344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-24,0.0,3.375,3.125,3.125,2.477699518203736,17100,RGLD,1.0399997113226471,1.9199998075484312,1.559999037742158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-25,0.0,3.125,3.0,3.0,2.378591299057007,18700,RGLD,1.0416667710783356,2.0,1.5416667209607344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-26,0.0,3.125,3.0625,3.0625,2.428145170211792,7700,RGLD,0.9795918828236851,1.9591837656473703,1.5918359872506709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-27,0.0,3.125,3.0625,3.0625,2.428145170211792,9600,RGLD,1.020408313555495,1.9591837656473703,1.510204205872543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-28,0.0,3.125,3.0,3.0,2.378591299057007,9400,RGLD,1.1249998120589964,2.0,1.4583333792744675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-31,0.0,3.0,2.875,2.875,2.2794830799102783,17500,RGLD,1.1739129752652615,2.130434914487161,1.4782605512378872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-01,0.0,3.0625,2.9375,2.9375,2.3290374279022217,31700,RGLD,1.2340423092510555,2.255318343061522,1.4468079704844792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-02,0.0,3.0,2.875,2.875,2.2794830799102783,1400,RGLD,1.3043478897524226,2.391304534274952,1.4782605512378872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-03,0.0,2.9375,2.6875,2.6875,2.130821466445923,11000,RGLD,1.581394765966012,2.5581393423280576,1.6279069559273576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-04,0.0,2.75,2.5,2.5,1.982158660888672,12800,RGLD,2.0,2.7500009622583046,1.8000003849033217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-08,0.0,2.625,2.5,2.5,1.982158660888672,19400,RGLD,2.100000529242068,2.800000144338745,2.050000866032474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-09,0.0,2.625,2.5,2.5,1.982158660888672,29000,RGLD,2.550000144338745,2.8500007698066434,2.050000866032474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-10,0.0,3.125,3.0,3.0,2.378591299057007,53000,RGLD,2.0416665706079318,2.374999736882595,1.6666660318437214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-11,0.0,3.625,3.5,3.5,2.775022268295288,67800,RGLD,1.750000494016515,2.035714730635992,1.3928568820409704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-14,0.0,4.0,3.75,3.75,2.973238945007324,46600,RGLD,1.6999995509462684,1.866666164154157,1.299999406607569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-15,0.0,3.875,3.625,3.625,2.874130725860596,33000,RGLD,1.965517315751219,1.965517315751219,1.2758623035230754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-16,0.0,3.75,3.625,3.625,2.874130725860596,24600,RGLD,1.9310341337827408,2.275861805803378,1.241379287461163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-17,0.0,3.625,3.5,3.5,2.775022268295288,9400,RGLD,1.964286300354996,2.250000365142641,1.2857144943672236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-18,0.0,3.5,3.375,3.375,2.675914764404297,11500,RGLD,2.0,2.333333333333333,1.4074082290887058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-21,0.0,3.625,3.5,3.5,2.775022268295288,17000,RGLD,1.7142862788760171,2.1785719348616457,1.3928568820409704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-22,0.0,3.625,3.5,3.5,2.775022268295288,5700,RGLD,1.785715052820675,1.964286300354996,1.3928568820409704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-23,0.0,3.375,3.25,3.25,2.5768067836761475,8500,RGLD,1.8461541735493563,2.0,1.4999994911135002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-24,0.0,3.375,3.25,3.25,2.5768067836761475,15400,RGLD,1.730770358860283,1.8846156301620172,1.4999994911135002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-25,0.0,3.25,3.125,3.125,2.477699518203736,16300,RGLD,1.760000192451568,2.039999133967942,1.5999992301937265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-28,0.0,3.125,3.0,3.0,2.378591299057007,9600,RGLD,1.833333717568274,2.0833335421566708,1.708333404333268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-29,0.0,3.25,3.125,3.125,2.477699518203736,7400,RGLD,1.760000192451568,1.959999711322647,1.6399999037742157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-30,0.0,3.5,3.375,3.375,2.675914764404297,13500,RGLD,1.777778074771018,1.777778074771018,1.4814811646886918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-01,0.0,3.625,3.375,3.375,2.675914764404297,32400,RGLD,1.777778074771018,1.7037038027014506,1.5185188353113084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-02,0.0,3.75,3.625,3.625,2.874130725860596,9600,RGLD,1.6551726597924938,1.5172419227973704,1.3793100244562868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-05,0.0,3.875,3.75,3.75,2.973238945007324,23200,RGLD,1.6000000962257996,1.5333332584910448,1.333332905663113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-06,0.0,4.5,4.25,4.25,3.369669914245605,63000,RGLD,1.3529414678117542,1.323530468916936,1.176470521643028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-07,0.0,5.125,5.0,5.0,3.964317321777344,57300,RGLD,1.1500003127339489,1.1250009622583046,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-08,0.0,5.375,5.25,5.25,4.162534236907959,40600,RGLD,1.0476194021925966,1.0714292178434262,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-09,0.0,6.5,6.375,6.375,5.054504871368408,72200,RGLD,0.843137565665871,0.882353645944624,0.94117677580279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-12,0.0,6.25,6.125,6.125,4.856290340423584,91200,RGLD,0.9183678258635112,0.9183678258635112,1.1020406840711643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-13,0.0,6.25,6.125,6.125,4.856290340423584,36400,RGLD,0.9183678258635112,1.0,1.0408160379734492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-14,0.0,6.5,6.375,6.375,5.054504871368408,45600,RGLD,0.8627455586357253,0.94117677580279,0.960784580094556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-15,0.0,7.25,7.125,7.125,5.649153709411621,42300,RGLD,0.7543860818996392,0.8245615353046568,0.842105356451611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-16,0.0,7.125,7.0,7.0,5.550044536590576,31000,RGLD,0.7678574297549325,0.8392860318677596,0.8750002470082575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-19,0.0,7.0,6.875,6.875,5.4509382247924805,35300,RGLD,0.8545455229373432,0.8545455229373432,0.8727272997659263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-20,0.0,7.0,6.75,6.75,5.351829528808594,20200,RGLD,0.8518519013507253,0.8333338679211661,0.8518519013507253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-21,0.0,6.125,6.0,6.0,4.757182598114014,77800,RGLD,0.9583332289216648,0.916666858784137,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-22,0.0,6.375,6.25,6.25,4.955399036407471,80100,RGLD,0.9599999037742158,0.939999951887108,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-23,0.0,6.25,6.0,6.0,4.757182598114014,15100,RGLD,1.0,1.0,1.1041663262846269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-26,0.0,5.75,5.625,5.625,4.459860801696777,22700,RGLD,1.0666661605905097,1.0444440001428417,1.2222216044766785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-27,0.0,5.625,5.5,5.5,4.360751628875732,26900,RGLD,1.0909088622734715,1.0681816467051035,1.2272722650311492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-28,0.0,5.625,5.5,5.5,4.360751628875732,6400,RGLD,1.0909088622734715,1.0681816467051035,1.1590902902836353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-29,0.0,5.625,5.5,5.5,4.360751628875732,8200,RGLD,1.0909088622734715,1.0681816467051035,1.1590902902836353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-30,0.0,6.125,6.0,6.0,4.757182598114014,28100,RGLD,1.0,0.9583332289216648,1.0624996554414934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-02,0.0,6.125,6.0,6.0,4.757182598114014,10900,RGLD,1.0208332853039657,0.9375004447937084,1.1041663262846269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-03,0.0,6.125,6.0,6.0,4.757182598114014,11600,RGLD,1.1041663262846269,0.9583332289216648,1.166666282431726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-04,0.0,6.125,6.0,6.0,4.757182598114014,8100,RGLD,1.145833297833366,0.9583332289216648,1.145833297833366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-05,0.0,5.875,5.75,5.75,4.558966159820557,14600,RGLD,1.195652267137476,1.0,1.1739129752652615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-06,0.0,5.875,5.75,5.75,4.558966159820557,8100,RGLD,1.195652267137476,0.9782614402806448,1.195652267137476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-09,0.0,5.75,5.5,5.5,4.360751628875732,13400,RGLD,1.272726586820415,1.022727543610778,1.272726586820415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-10,0.0,5.625,5.375,5.375,4.261642932891846,14600,RGLD,1.3255811897826562,1.0232559830902197,1.2790696711640288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-11,0.0,5.75,5.625,5.625,4.459860801696777,33500,RGLD,1.266665925372014,0.9777775187998382,1.1777768559113508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-12,0.0,5.75,5.625,5.625,4.459860801696777,4700,RGLD,1.266665925372014,0.9555551445171744,1.155554802381181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-13,0.0,5.625,5.5,5.5,4.360751628875732,4800,RGLD,1.272726586820415,0.954545131473384,1.2045448307678412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-16,0.0,5.5,5.375,5.375,4.261642932891846,12300,RGLD,1.3255811897826562,1.0,1.1860460744745094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-17,0.0,5.5,5.375,5.375,4.261642932891846,19300,RGLD,1.534883247347385,1.0232559830902197,1.1627907627270075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-18,0.0,6.125,5.875,5.875,4.658074855804443,43300,RGLD,1.3404252422356282,0.9361703630506892,1.1063827282488514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-19,0.0,6.0,5.75,5.75,4.558966159820557,39400,RGLD,1.3695651378094718,0.9565220438151648,1.1304347053006298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-20,0.0,6.0,5.75,5.75,4.558966159820557,1100,RGLD,1.3260869724381057,0.9565220438151648,1.1304347053006298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-23,0.0,6.125,6.0,6.0,4.757182598114014,16000,RGLD,1.145833297833366,0.916666858784137,1.0624996554414934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-24,0.0,6.125,6.0,6.0,4.757182598114014,23500,RGLD,1.083333141215863,0.8958333730097674,1.0624996554414934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-25,0.0,6.125,6.0,6.0,4.757182598114014,8000,RGLD,1.0208332853039657,0.8124995802650921,1.0416667710783354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-27,0.0,6.125,6.0,6.0,4.757182598114014,13300,RGLD,1.0624996554414934,0.7708333604803672,1.0416667710783354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-30,0.0,6.125,6.0,6.0,4.757182598114014,7900,RGLD,1.0416667710783354,0.8124995802650921,1.0416667710783354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-01,0.0,6.125,6.0,6.0,4.757182598114014,5700,RGLD,1.0208332853039657,0.7708333604803672,1.0416667710783354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-02,0.0,6.125,6.0,6.0,4.757182598114014,11300,RGLD,1.0,0.7291666896372337,1.0416667710783354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-03,0.0,6.375,6.125,6.125,4.856290340423584,11700,RGLD,0.9387754520918752,0.6938773586489662,0.8979594141184258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-04,0.0,6.75,6.625,6.625,5.252720832824707,43500,RGLD,0.8301891091612975,0.6415094236853872,0.886792769700558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-07,0.0,7.0,6.875,6.875,5.4509382247924805,31000,RGLD,0.8363635711527658,0.6181816368637878,0.909091028379087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-08,0.0,7.0,6.875,6.875,5.4509382247924805,17900,RGLD,0.818182231714168,0.6363636761263624,0.9272724552956818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-09,0.0,7.0,6.875,6.875,5.4509382247924805,12300,RGLD,0.818182231714168,0.6545453654769484,0.9272724552956818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
