Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2014-10-23,30.0,32.290000915527344,30.0,31.700000762939453,31.700000762939453,138400,HUBS,1.1574131780338424,1.1037855153421223,1.255835975241773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,31.64999961853028,33.41999816894531,31.420000076293945,32.11000061035156,32.11000061035156,189400,HUBS,1.1149174262400796,1.0479601646295478,1.2535035576120257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-27,32.25,33.5,32.119998931884766,33.060001373291016,33.060001373291016,183800,HUBS,1.0738051580566552,1.0069570336564515,1.4488808087157867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-28,33.5,34.5,32.06999969482422,33.849998474121094,33.849998474121094,115400,HUBS,1.0454948592303397,1.015952760409729,1.381093119863541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-29,34.0,34.58700180053711,33.3120002746582,34.31999969482422,34.31999969482422,97200,HUBS,0.9921328537248096,1.0072843823491555,1.3420746440227185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30,34.599998474121094,34.91999816894531,33.25,34.45000076293945,34.45000076293945,159300,HUBS,0.9750362673060742,1.0365746964768918,1.4069666225623447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,34.90999984741211,36.0,34.08000183105469,35.630001068115234,35.630001068115234,168800,HUBS,0.9129946057848282,0.987931510180038,1.376648828701683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,36.130001068115234,36.130001068115234,34.04999923706055,34.939998626708984,34.939998626708984,259600,HUBS,0.9384660047027554,0.9756726242836388,1.396680055956174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-04,35.25,36.59000015258789,35.25,36.5099983215332,36.5099983215332,164800,HUBS,0.912352859617776,0.9520679243918816,1.3451110070686312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,36.0,36.7599983215332,35.47800064086914,36.41999816894531,36.41999816894531,197600,HUBS,0.9332785114593848,0.9450851153060912,1.3539265198353794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-06,36.45000076293945,36.58000183105469,36.15999984741211,36.290000915527344,36.290000915527344,112400,HUBS,0.9572885313321292,1.021493490207192,1.3998346088584648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,36.18000030517578,37.58000183105469,35.61000061035156,36.70000076293945,36.70000076293945,162400,HUBS,0.930517733404638,1.1795640331223816,1.4217983438809192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-10,36.70000076293945,37.54999923706055,35.619998931884766,36.52000045776367,36.52000045776367,140100,HUBS,0.9178532321359202,1.1588170636462176,1.4600218791478434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-11,36.70000076293945,37.03900146484375,36.040000915527344,36.369998931884766,36.369998931884766,84700,HUBS,0.9078911583034384,1.1273027551303063,1.462744083731611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,36.02000045776367,36.34000015258789,35.220001220703125,35.40999984741211,35.40999984741211,107800,HUBS,0.9133013355534204,1.1632306920136657,1.4820672061107552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,37.150001525878906,38.59999847412109,36.5,36.68999862670898,36.68999862670898,267000,HUBS,0.8727174068208954,1.1847915739374968,1.4420823610741584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,37.59999847412109,37.810001373291016,36.060001373291016,37.0,37.0,130000,HUBS,0.912432387068465,1.1424324448044236,1.404324299580342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-17,37.209999084472656,37.38999938964844,35.790000915527344,36.869998931884766,36.869998931884766,123900,HUBS,0.9229726000851092,1.1046921812360964,1.377813960095596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-18,36.81999969482422,37.18000030517578,36.29999923706055,36.86000061035156,36.86000061035156,117000,HUBS,0.9096581178536522,1.1242538779305171,1.3600108583296386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-19,36.95000076293945,36.95000076293945,34.2599983215332,35.88999938964844,35.88999938964844,206100,HUBS,0.9247701084186086,1.1546391566298353,1.3616606230977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-20,35.849998474121094,36.09999847412109,35.40999984741211,36.040000915527344,36.040000915527344,63900,HUBS,0.9433962024499162,1.1401220618417027,1.372641508435413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,36.09999847412109,36.59000015258789,35.68000030517578,36.18999862670898,36.18999862670898,122600,HUBS,0.9262227612527516,1.1505941135603484,1.3663996308207738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-24,36.630001068115234,37.45000076293945,36.02000045776367,36.68999862670898,36.68999862670898,369900,HUBS,0.915508351317724,1.1332789148916993,1.369583043903955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-25,36.630001068115234,36.790000915527344,35.7599983215332,35.79999923706055,35.79999923706055,157000,HUBS,0.9522346614269632,1.123463745191004,1.4008380613026126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-26,35.77000045776367,36.119998931884766,35.0,35.5,35.5,91800,HUBS,0.946197187396842,1.1109858768087035,1.415774600606569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,35.20000076293945,35.5,34.97999954223633,35.38999938964844,35.38999938964844,39800,HUBS,0.9497033396440938,1.0940944303047575,1.4343034528669838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01,35.119998931884766,35.209999084472656,33.34000015258789,34.04999923706055,34.04999923706055,139300,HUBS,0.9832599204817656,1.1533040040430191,1.4851688936246157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-02,34.27000045776367,34.53400039672852,32.93000030517578,33.59000015258789,33.59000015258789,183700,HUBS,0.9946412532194672,1.170288811989256,1.512950266864136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,33.77000045776367,33.83000183105469,32.09000015258789,32.529998779296875,32.529998779296875,143500,HUBS,1.0122963892065524,1.2001230365976416,1.5690133055895108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,32.470001220703125,32.98699951171875,32.310001373291016,32.790000915527344,32.790000915527344,135200,HUBS,1.0073192393128565,1.238182291568507,1.5538273662814277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,32.88999938964844,33.45000076293945,32.61000061035156,33.310001373291016,33.310001373291016,84700,HUBS,1.0108074686524315,1.1828279766289964,1.549084249377893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,33.029998779296875,34.13999938964844,33.029998779296875,33.9900016784668,33.9900016784668,113400,HUBS,0.9749925787924616,1.1306266080452063,1.5033832289126876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,33.25,34.97999954223633,33.06999969482422,34.7400016784668,34.7400016784668,129000,HUBS,0.9513528393853308,1.073978110842096,1.426021834254377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-10,34.43000030517578,35.25,33.810001373291016,34.150001525878906,34.150001525878906,97700,HUBS,0.9525621471684448,1.2228403061677005,1.499853555845043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-11,34.560001373291016,35.2599983215332,33.0,33.52000045776367,33.52000045776367,92800,HUBS,0.9701670648465524,1.2604415102331643,1.5113364903215143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,33.7400016784668,33.83000183105469,32.2400016784668,33.02000045776367,33.02000045776367,204500,HUBS,0.9851604581564568,1.2543912051705206,1.5227134488871588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-15,33.15999984741211,34.52000045776367,31.01000022888184,32.34000015258789,32.34000015258789,175600,HUBS,1.029684572663672,1.271490375320678,1.5695732245527314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,32.099998474121094,32.400001525878906,31.43000030517578,32.02000045776367,32.02000045776367,215000,HUBS,1.0568394649845465,1.2470330960127836,1.5377889123836008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-17,32.08000183105469,34.02000045776367,31.145000457763672,33.7599983215332,33.7599983215332,248100,HUBS,1.0023697226016643,1.1255924730233884,1.438981168434147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,34.5,34.7599983215332,33.310001373291016,34.029998779296875,34.029998779296875,180700,HUBS,1.0282104887924348,1.1310609185764442,1.4569498562902712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,34.29999923706055,34.314998626708984,33.5099983215332,33.529998779296875,33.529998779296875,753200,HUBS,0.9994035055624272,1.1601551727433328,1.4658515751639876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-22,33.5,34.029998779296875,32.66999816894531,33.189998626708984,33.189998626708984,109500,HUBS,0.9993973950409392,1.2100030584241772,1.432660476183197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-23,33.18000030517578,34.099998474121094,32.65999984741211,34.0,34.0,89900,HUBS,1.005294126622817,1.1735294566434973,1.4097058913286995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-24,34.13999938964844,34.13999938964844,33.34000015258789,33.52000045776367,33.52000045776367,77000,HUBS,1.0357995449448605,1.1834724829115335,1.4510739476551162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,33.56999969482422,33.810001373291016,33.400001525878906,33.59000015258789,33.59000015258789,43600,HUBS,1.041679116389377,1.1664185807441034,1.4799046995730014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-29,33.5099983215332,34.369998931884766,33.5,34.09000015258789,34.09000015258789,84100,HUBS,0.9870930294884266,1.15107073930265,1.4667057722557484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-30,33.880001068115234,34.52000045776367,32.900001525878906,33.59000015258789,33.59000015258789,78400,HUBS,0.9910687932212636,1.1762428741307764,1.50223277330307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,33.58000183105469,33.900001525878906,33.5099983215332,33.61000061035156,33.61000061035156,45300,HUBS,1.0232073420152406,1.1585836929356028,1.5105623188274204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,33.91999816894531,34.09000015258789,32.900001525878906,33.47999954223633,33.47999954223633,66800,HUBS,1.0325567553014094,1.1350059892343043,1.5235961475203157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,33.459999084472656,34.06999969482422,32.900001525878906,33.40999984741211,33.40999984741211,80400,HUBS,1.0688416416511508,1.1535468749339908,1.4974558218434753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,33.439998626708984,33.88999938964844,32.18000030517578,32.93000030517578,32.93000030517578,134100,HUBS,1.0689341159042407,1.1770421488711948,1.5690858697266417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,33.099998474121094,33.45000076293945,32.52000045776367,33.029998779296875,33.029998779296875,98300,HUBS,1.0320920803047509,1.1759007444145808,1.552528025264084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,33.150001525878906,33.970001220703125,33.130001068115234,33.66999816894531,33.66999816894531,53000,HUBS,1.0323730386654202,1.1734481874125633,1.506979638783158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,33.31999969482422,35.59000015258789,32.61000061035156,33.13999938964844,33.13999938964844,221500,HUBS,1.0386239831886266,1.194327174412014,1.5316837434037045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,33.220001220703125,33.61000061035156,32.83000183105469,33.04999923706055,33.04999923706055,98800,HUBS,1.121633904706898,1.183055956935587,1.5658094158734577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,33.119998931884766,34.0,32.06999969482422,32.529998779296875,32.529998779296875,121000,HUBS,1.330771673532262,1.2173378407663449,1.6191208160286243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,32.150001525878906,32.83000183105469,31.790000915527344,32.52000045776367,32.52000045776367,193500,HUBS,1.3013529858275552,1.2386223312515552,1.638991343382222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,32.5099983215332,33.150001525878906,31.790000915527344,32.529998779296875,32.529998779296875,103300,HUBS,1.2603750857222196,1.203811906452784,1.6221949719637916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,32.5,33.369998931884766,32.41999816894531,33.29999923706055,33.29999923706055,117000,HUBS,1.236936924036545,1.190690763792909,1.5900901494318909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,33.470001220703125,34.470001220703125,32.650001525878906,33.84000015258789,33.84000015258789,119700,HUBS,1.2845744983656209,1.154255354526171,1.5992907413667956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,33.79999923706055,34.5,33.65999984741211,33.84000015258789,33.84000015258789,210800,HUBS,1.2491134830722246,1.157210392164179,1.582151320156921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,34.11000061035156,35.36600112915039,33.529998779296875,34.9900016784668,34.9900016784668,126200,HUBS,1.1640468016125298,1.1206058074756506,1.5418690532998982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,35.0,35.119998931884766,33.20000076293945,33.5099983215332,33.5099983215332,120100,HUBS,1.236645798340134,1.179051038511824,1.5675918057429925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,33.970001220703125,34.09000015258789,32.540000915527344,33.16999816894531,33.16999816894531,153400,HUBS,1.249321703777068,1.1670184269323851,1.5972264837758627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,32.70000076293945,34.310001373291016,31.770000457763672,34.18000030517578,34.18000030517578,147200,HUBS,1.2021650025077897,1.1366295531670356,1.527794053670491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,34.47999954223633,35.380001068115234,34.45000076293945,34.720001220703125,34.720001220703125,125000,HUBS,1.1993086960152235,1.1575460026984146,1.4547810064999276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,34.84000015258789,35.380001068115234,34.04999923706055,34.9900016784668,34.9900016784668,60900,HUBS,1.1883395209050087,1.1377536285684289,1.4192625740276366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,34.65999984741211,34.849998474121094,33.619998931884766,33.650001525878906,33.650001525878906,48800,HUBS,1.195245152954049,1.1961366470977808,1.5185734370568176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,33.959999084472656,33.959999084472656,32.5099983215332,33.290000915527344,33.290000915527344,89000,HUBS,1.1847400883763002,1.4388705379559503,1.4370681537072003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,33.540000915527344,35.119998931884766,33.52000045776367,34.38999938964844,34.38999938964844,96500,HUBS,1.1259087498663358,1.3594068284302436,1.327711563180661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,34.060001373291016,35.0,34.060001373291016,34.56999969482422,34.56999969482422,78200,HUBS,1.1359560545105567,1.3323691576481866,1.3372866633018174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,34.349998474121094,36.09999847412109,34.349998474121094,35.709999084472656,35.709999084472656,99300,HUBS,1.100812164130906,1.3573229477280706,1.344441320425819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,35.52000045776367,35.9900016784668,35.18000030517578,35.20000076293945,35.20000076293945,42400,HUBS,1.1090909110613103,1.3934658572139338,1.3599431219980256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,34.95000076293945,35.040000915527344,34.060001373291016,34.09000015258789,34.09000015258789,55600,HUBS,1.1909650423113594,1.4315048113414564,1.3757700591362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,34.400001525878906,35.4900016784668,34.20000076293945,34.7599983215332,34.7599983215332,75800,HUBS,1.133486865028739,1.4128309258268517,1.3380322372662798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,35.0,35.435001373291016,33.900001525878906,34.41999816894531,34.41999816894531,135300,HUBS,1.1165021019625854,1.432597443243907,1.33585130703815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,37.70000076293945,39.0,34.439998626708984,37.06999969482422,37.06999969482422,379600,HUBS,1.0064742832598488,1.3703803521787818,1.1704882586148666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,37.27000045776367,43.47999954223633,37.13999938964844,43.290000915527344,43.290000915527344,391400,HUBS,0.9646569054831008,1.2053591869169895,0.9872950051876004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,43.59999847412109,43.619998931884766,41.540000915527344,42.31999969482422,42.31999969482422,197000,HUBS,0.9983459429270086,1.2599243875076236,1.0165406608692642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,42.4900016784668,42.4900016784668,40.65999984741211,41.0,41.0,183900,HUBS,1.010243857779154,1.2975609942180355,1.0887804729182546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,41.0099983215332,42.209999084472656,40.88999938964844,41.18999862670898,41.18999862670898,119400,HUBS,0.998300565740276,1.2740956856504126,1.096139913357563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,41.16999816894531,44.34000015258789,40.40999984741211,43.470001220703125,43.470001220703125,125900,HUBS,0.9185645084858802,1.2171612229496112,1.0676328167506186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,43.97999954223633,43.97999954223633,41.7400016784668,42.27000045776367,42.27000045776367,95100,HUBS,0.8989827203330581,1.22924056119638,1.1187603596735154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,42.34999847412109,42.71500015258789,40.56999969482422,40.72999954223633,40.72999954223633,211300,HUBS,0.9450037346195722,1.2472379034618402,1.113429879298032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,40.83000183105469,41.68000030517578,40.27000045776367,41.43999862670898,41.43999862670898,98400,HUBS,0.938706631636011,1.2097008380643468,1.1100386468244718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,41.61000061035156,42.0,40.84999847412109,41.43999862670898,41.43999862670898,91800,HUBS,0.9691119975454854,1.179295380101364,1.100868736575722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,41.709999084472656,41.75,40.900001525878906,41.09000015258789,41.09000015258789,151100,HUBS,0.9710392158118784,1.203942590338186,1.0834753052430874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,41.220001220703125,41.68999862670898,40.709999084472656,41.63999938964844,41.63999938964844,132700,HUBS,0.952689691412607,1.187560074153905,1.1253602617006957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,41.77000045776367,42.119998931884766,41.0099983215332,41.58000183105469,41.58000183105469,146300,HUBS,0.9422799081243324,1.2085136552945024,1.1094275862600445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,41.31999969482422,41.31999969482422,39.77999877929688,40.220001220703125,40.220001220703125,148000,HUBS,0.9756340250499078,1.2468920935801548,1.1653405646282915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,40.34999847412109,40.34999847412109,39.22999954223633,39.43999862670898,39.43999862670898,104600,HUBS,1.0017748401942597,1.2743407726058302,1.244168392581884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,38.79999923706055,39.0099983215332,38.29999923706055,38.720001220703125,38.720001220703125,107200,HUBS,1.0056817510090423,1.3109503285447324,1.222882153443828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,39.0,39.43000030517578,38.2599983215332,39.27000045776367,39.27000045776367,84000,HUBS,0.9676597799093584,1.2877514414397349,1.221033873287357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,39.220001220703125,40.18999862670898,38.560001373291016,39.310001373291016,39.310001373291016,108400,HUBS,0.980412097917482,1.2928007611150485,1.2363265524366558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,39.36000061035156,40.08000183105469,38.59000015258789,39.040000915527344,39.040000915527344,154600,HUBS,0.9928278025761322,1.3073770419720263,1.295594278814106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,39.2400016784668,40.709999084472656,38.880001068115234,40.59999847412109,40.59999847412109,150800,HUBS,0.9566502860177436,1.2549261743301685,1.2721675730801127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
