,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,823800000.0,817400000.0,855900000.0,860100000.0
Capital Surplus,4146900000.0,4129500000.0,4122900000.0,4120800000.0
Total Liab,2175500000.0,2128900000.0,2165300000.0,2083800000.0
Total Stockholder Equity,2470000000.0,2349500000.0,2319800000.0,2244600000.0
Minority Interest,-1700000.0,-1700000.0,-1700000.0,-1600000.0
Other Current Liab,8100000.0,9900000.0,95200000.0,34300000.0
Total Assets,4643800000.0,4476700000.0,4483400000.0,4326800000.0
Common Stock,2600000.0,2600000.0,2600000.0,2600000.0
Other Current Assets,67700000.0,60700000.0,67500000.0,95900000.0
Retained Earnings,-1337100000.0,-1403300000.0,-1473200000.0,-1490700000.0
Other Liab,293300000.0,277500000.0,269300000.0,233400000.0
Good Will,2267100000.0,2225000000.0,2252700000.0,2189600000.0
Treasury Stock,-342400000.0,-379300000.0,-332500000.0,-388100000.0
Other Assets,165500000.0,128900000.0,88500000.0,95900000.0
Cash,318400000.0,317500000.0,291900000.0,248400000.0
Total Current Liabilities,355500000.0,320000000.0,314300000.0,302400000.0
Short Long Term Debt,24900000.0,24800000.0,25000000.0,25200000.0
Other Stockholder Equity,-203000000.0,-240100000.0,-194800000.0,-271000000.0
Property Plant Equipment,242400000.0,235300000.0,296400000.0,234600000.0
Total Current Assets,1145000000.0,1070100000.0,989900000.0,946600000.0
Net Tangible Assets,-620900000.0,-692900000.0,-788800000.0,-805100000.0
Net Receivables,450000000.0,422300000.0,403400000.0,366000000.0
Long Term Debt,1526700000.0,1531400000.0,1541600000.0,1548000000.0
Inventory,280400000.0,243400000.0,203100000.0,211900000.0
Accounts Payable,140000000.0,122500000.0,95600000.0,103800000.0
