,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,855900000.0,944400000.0,1024500000.0,1160800000.0
Capital Surplus,4122900000.0,4114200000.0,4062100000.0,4032000000.0
Total Liab,2165300000.0,2105100000.0,7220400000.0,7392400000.0
Total Stockholder Equity,2319800000.0,2220900000.0,2109200000.0,2743100000.0
Minority Interest,-1700000.0,-1600000.0,71900000.0,116900000.0
Other Current Liab,95200000.0,114500000.0,917000000.0,860100000.0
Total Assets,4483400000.0,4324400000.0,9401500000.0,10252400000.0
Common Stock,2600000.0,2600000.0,2900000.0,2900000.0
Other Current Assets,67500000.0,61500000.0,1657300000.0,1475800000.0
Retained Earnings,-1473200000.0,-1536500000.0,-1195400000.0,-869700000.0
Other Liab,269300000.0,232100000.0,726900000.0,862800000.0
Good Will,2252700000.0,2179600000.0,2182600000.0,2252600000.0
Treasury Stock,-332500000.0,-359400000.0,-760400000.0,-422100000.0
Other Assets,88500000.0,40800000.0,3442400000.0,4204600000.0
Cash,291900000.0,190100000.0,233600000.0,258400000.0
Total Current Liabilities,314300000.0,293800000.0,1142500000.0,1091700000.0
Short Long Term Debt,25000000.0,14700000.0,600000.0,12900000.0
Other Stockholder Equity,-194800000.0,-280500000.0,-756900000.0,-422000000.0
Property Plant Equipment,296400000.0,325900000.0,266900000.0,287400000.0
Total Current Assets,989900000.0,833400000.0,2482200000.0,2340600000.0
Net Tangible Assets,-788800000.0,-903100000.0,-1097900000.0,-670300000.0
Net Receivables,403400000.0,363900000.0,382400000.0,399800000.0
Long Term Debt,1541600000.0,1532900000.0,5351000000.0,5437900000.0
Inventory,203100000.0,199600000.0,188100000.0,186400000.0
Accounts Payable,95600000.0,96800000.0,100900000.0,111200000.0
Long Term Investments,,300000.0,2900000.0,6400000.0
