,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,113733000.0,-71200000.0,-1307062000.0,-21574000.0
Change To Liabilities,0.0,0.0,-300000.0,300000.0
Total Cashflows From Investing Activities,98845000.0,-78715000.0,-1323572000.0,-40327000.0
Total Cash From Financing Activities,13201000.0,19791000.0,773335000.0,19502000.0
Change To Operating Activities,15483000.0,-25691000.0,13414000.0,138563000.0
Issuance Of Stock,13201000.0,19791000.0,773335000.0,19502000.0
Net Income,-84576000.0,-121420000.0,167095000.0,636167000.0
Change In Cash,39722000.0,-184712000.0,-361030000.0,802134000.0
Effect Of Exchange Rate,120000.0,-462000.0,63000.0,192000.0
Total Cash From Operating Activities,-72444000.0,-125326000.0,189144000.0,822767000.0
Depreciation,18777000.0,18633000.0,18679000.0,18284000.0
Change To Inventory,-16593000.0,-30455000.0,-19409000.0,-6725000.0
Change To Account Receivables,-43912000.0,-10840000.0,-31561000.0,-3093000.0
Change To Netincome,38377000.0,44447000.0,41226000.0,39271000.0
Capital Expenditures,-14888000.0,-7515000.0,-16510000.0,-18753000.0
