,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Change To Liabilities,70800000.0,4200000.0,30400000.0,130900000.0
Total Cashflows From Investing Activities,-441700000.0,-433500000.0,-249300000.0,-659300000.0
Net Borrowings,329100000.0,415700000.0,-50000000.0,85000000.0
Total Cash From Financing Activities,51200000.0,-173100000.0,-449900000.0,-311700000.0
Change To Operating Activities,-294200000.0,-111800000.0,17200000.0,-61900000.0
Issuance Of Stock,41800000.0,31100000.0,52000000.0,60900000.0
Net Income,462500000.0,482100000.0,427900000.0,326800000.0
Change In Cash,203400000.0,9200000.0,-7200000.0,-456700000.0
Repurchase Of Stock,-69300000.0,-397800000.0,-277100000.0,-342800000.0
Effect Of Exchange Rate,-4300000.0,-1100000.0,-1600000.0,-1600000.0
Total Cash From Operating Activities,598200000.0,617000000.0,693600000.0,515900000.0
Depreciation,299300000.0,260000000.0,212000000.0,182200000.0
Other Cashflows From Investing Activities,-3900000.0,-6200000.0,-3100000.0,-6900000.0
Dividends Paid,-241000000.0,-211200000.0,-165800000.0,-152200000.0
Change To Account Receivables,-33500000.0,-34900000.0,-18600000.0,-44400000.0
Other Cashflows From Financing Activities,-9400000.0,-10900000.0,-9000000.0,37400000.0
Change To Netincome,93300000.0,17400000.0,24700000.0,-17700000.0
Capital Expenditures,-62700000.0,-50600000.0,-76700000.0,-85400000.0
