,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Change To Liabilities,148600000.0,87900000.0,-222200000.0,75300000.0
Total Cashflows From Investing Activities,-21100000.0,-35200000.0,-8700000.0,-13800000.0
Net Borrowings,-27800000.0,-7800000.0,-20000000.0,-285600000.0
Total Cash From Financing Activities,-98500000.0,-83900000.0,-72700000.0,-350400000.0
Change To Operating Activities,-71900000.0,-104500000.0,-93600000.0,-67400000.0
Issuance Of Stock,6300000.0,6500000.0,21100000.0,15400000.0
Net Income,165000000.0,56300000.0,65800000.0,229700000.0
Change In Cash,-9800000.0,9000000.0,-120000000.0,74500000.0
Repurchase Of Stock,-200000.0,-200000.0,-800000.0,-18800000.0
Effect Of Exchange Rate,3500000.0,700000.0,5500000.0,-3900000.0
Total Cash From Operating Activities,106200000.0,127500000.0,-44200000.0,442600000.0
Depreciation,78400000.0,75100000.0,74000000.0,75900000.0
Other Cashflows From Investing Activities,-700000.0,-8400000.0,-2700000.0,11400000.0
Dividends Paid,-66600000.0,-66300000.0,-62200000.0,-61800000.0
Change To Account Receivables,-238600000.0,-800000.0,101100000.0,109200000.0
Other Cashflows From Financing Activities,-10200000.0,-16300000.0,-10800000.0,400000.0
Change To Netincome,24700000.0,13500000.0,30700000.0,19900000.0
Capital Expenditures,-11400000.0,-15800000.0,-14300000.0,-14200000.0
