,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,161402000.0,164234000.0,161051000.0,161765000.0
1,Total Liab,1114465000.0,1119872000.0,1062593000.0,1012562000.0
2,Total Stockholder Equity,836850000.0,811107000.0,798329000.0,768896000.0
3,Minority Interest,8349000.0,8214000.0,7993000.0,7638000.0
4,Other Current Liab,171222000.0,162648000.0,153826000.0,143671000.0
5,Total Assets,1963233000.0,1942762000.0,1872484000.0,1792665000.0
6,Common Stock,253773000.0,245887000.0,242693000.0,234703000.0
7,Other Current Assets,34221000.0,30780000.0,26707000.0,18454000.0
8,Retained Earnings,1093261000.0,1085383000.0,1065789000.0,1070218000.0
9,Other Liab,423160000.0,413506000.0,420252000.0,362571000.0
10,Good Will,447267000.0,447059000.0,443272000.0,436273000.0
11,Treasury Stock,-510184000.0,-520163000.0,-510153000.0,-536025000.0
12,Other Assets,316036000.0,300860000.0,270812000.0,220143000.0
13,Cash,174078000.0,184728000.0,160672000.0,132830000.0
14,Total Current Liabilities,317841000.0,306727000.0,310545000.0,284658000.0
15,Deferred Long Term Asset Charges,37007000.0,34301000.0,35665000.0,33490000.0
16,Short Long Term Debt,20000000.0,20000000.0,20000000.0,20000000.0
17,Other Stockholder Equity,-179145000.0,-188948000.0,-182397000.0,-207000000.0
18,Property Plant Equipment,268546000.0,266031000.0,243071000.0,230395000.0
19,Total Current Assets,769982000.0,764578000.0,754278000.0,744089000.0
20,Net Tangible Assets,228181000.0,199814000.0,194006000.0,170858000.0
21,Short Term Investments,49982000.0,54976000.0,74982000.0,69940000.0
22,Net Receivables,243330000.0,240779000.0,268079000.0,240659000.0
23,Long Term Debt,314587000.0,340428000.0,287157000.0,321694000.0
24,Inventory,232658000.0,220021000.0,197819000.0,252856000.0
25,Accounts Payable,89086000.0,90706000.0,86854000.0,79774000.0
0,Investments,5015000.0,20030000.0,-4981000.0,-9935000.0
1,Change To Liabilities,-2095000.0,532000.0,2759000.0,-11871000.0
2,Total Cashflows From Investing Activities,-5666000.0,-52509000.0,-21068000.0,-22548000.0
3,Net Borrowings,-25013000.0,52017000.0,-39000000.0,4000000.0
4,Total Cash From Financing Activities,-43094000.0,31639000.0,-50386000.0,-9967000.0
5,Change To Operating Activities,7961000.0,-14328000.0,-2231000.0,3278000.0
6,Issuance Of Stock,823000.0,1790000.0,5834000.0,3229000.0
7,Net Income,25125000.0,36414000.0,12338000.0,28034000.0
8,Change In Cash,-10649000.0,24026000.0,27848000.0,-3405000.0
9,Repurchase Of Stock,-163000.0,-5348000.0,-453000.0,-437000.0
10,Effect Of Exchange Rate,-187000.0,-720000.0,2902000.0,1986000.0
11,Total Cash From Operating Activities,38298000.0,45616000.0,96400000.0,27124000.0
12,Depreciation,11584000.0,10504000.0,10390000.0,9856000.0
13,Dividends Paid,-17247000.0,-16820000.0,-16767000.0,-16759000.0
14,Change To Inventory,-10650000.0,-10781000.0,61547000.0,-23262000.0
15,Change To Account Receivables,-536000.0,27784000.0,-16067000.0,14458000.0
16,Other Cashflows From Financing Activities,-1494000.0,-1494000.0,-1494000.0,-1494000.0
17,Change To Netincome,6909000.0,-4509000.0,27664000.0,6643000.0
18,Capital Expenditures,-10706000.0,-9582000.0,-16207000.0,-12864000.0
