,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-612124000.0,-612124000.0,-612124000.0,-612124000.0
Change To Liabilities,8820000.0,15020000.0,-23907000.0,-13673000.0
Total Cashflows From Investing Activities,-954913000.0,-1134242000.0,-214295000.0,-891167000.0
Net Borrowings,437972000.0,572120000.0,-14391000.0,649358000.0
Total Cash From Financing Activities,830180000.0,503659000.0,-91113000.0,590393000.0
Change To Operating Activities,-10286000.0,-1949000.0,-5315000.0,-7874000.0
Issuance Of Stock,488750000.0,488750000.0,488750000.0,488750000.0
Net Income,304391000.0,178582000.0,164760000.0,235171000.0
Change In Cash,449638000.0,-138842000.0,102361000.0,23712000.0
Repurchase Of Stock,-5953000.0,-8090000.0,-33737000.0,-5511000.0
Total Cash From Operating Activities,574371000.0,491741000.0,407769000.0,324486000.0
Depreciation,265658000.0,216687000.0,197731000.0,181619000.0
Other Cashflows From Investing Activities,-10576000.0,4511000.0,2005000.0,4167000.0
Dividends Paid,-56574000.0,-48527000.0,-42854000.0,-37216000.0
Change To Account Receivables,139000.0,-3520000.0,-17000.0,18146000.0
Other Cashflows From Financing Activities,-34015000.0,-11844000.0,-131000.0,-16238000.0
Change To Netincome,34262000.0,69498000.0,59626000.0,-75906000.0
Capital Expenditures,-293229000.0,-262352000.0,-217766000.0,-179363000.0
