,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-25267000.0,-154359000.0,-154359000.0,-154359000.0
Change To Liabilities,1917000.0,-11865000.0,702000.0,57000.0
Total Cashflows From Investing Activities,-219231000.0,-525675000.0,-525675000.0,-525675000.0
Net Borrowings,204000000.0,534500000.0,534500000.0,534500000.0
Total Cash From Financing Activities,-534746000.0,-98299000.0,-86696000.0,-31702000.0
Change To Operating Activities,-12987000.0,8346000.0,166000.0,-190000.0
Net Income,-122527000.0,-355114000.0,66608000.0,2325000.0
Change In Cash,-595000.0,-1587000.0,-3165000.0,-3622000.0
Repurchase Of Stock,-25189000.0,-127534000.0,-127534000.0,-127534000.0
Total Cash From Operating Activities,753382000.0,622387000.0,83531000.0,28080000.0
Depreciation,179642000.0,152723000.0,152723000.0,152723000.0
Other Cashflows From Investing Activities,1938000.0,-149000.0,-149000.0,-149000.0
Dividends Paid,-590190000.0,-496197000.0,-86466000.0,-16011000.0
Change To Account Receivables,28740000.0,42669000.0,42669000.0,42669000.0
Other Cashflows From Financing Activities,-123367000.0,-9068000.0,-230000.0,-15691000.0
Change To Netincome,691345000.0,798123000.0,14087000.0,18704000.0
Capital Expenditures,-196724000.0,-391990000.0,-391990000.0,-391990000.0
