,2021-06-30,2021-03-31,2020-12-31,2020-06-30
Change To Liabilities,-11830000.0,-9309000.0,-8901000.0,12652000.0
Total Cashflows From Investing Activities,-58274000.0,-40581000.0,6815000.0,-14444000.0
Net Borrowings,8494000.0,-1162947000.0,-31296000.0,12096000.0
Total Cash From Financing Activities,-34064000.0,-134158000.0,-33274000.0,12738000.0
Change To Operating Activities,-70730000.0,-10707000.0,169368000.0,40872000.0
Net Income,6597000.0,-60647000.0,-11012000.0,-15901000.0
Change In Cash,-85586000.0,-181197000.0,265682000.0,137896000.0
Effect Of Exchange Rate,14482000.0,-55198000.0,53588000.0,17561000.0
Total Cash From Operating Activities,-7730000.0,48740000.0,236303000.0,123463000.0
Depreciation,70114000.0,65462000.0,62606000.0,67492000.0
Change To Account Receivables,-486000.0,-20856000.0,672000.0,-12257000.0
Other Cashflows From Financing Activities,-42558000.0,1028789000.0,-1978000.0,642000.0
Change To Netincome,26022000.0,75030000.0,22420000.0,56776000.0
Capital Expenditures,-757000.0,-412000.0,-3083000.0,-749000.0
