Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Inventory,Accounts Payable,Other Current Assets,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures
2017-10-13,38.34999847412109,38.70000076293945,37.93000030517578,38.5,38.5,153400,RGEN,0.8449350332284903,0.9293506176440748,0.9774026251458502,1.0098252549340063,-0.1648902217055162,-0.1788988807432002,-0.0994879786977668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,38.5,38.91999816894531,38.13999938964844,38.20000076293945,38.20000076293945,465800,RGEN,0.8536649203941601,0.9500000049930593,0.9908376366013604,1.0047827275420922,-0.1511178071479321,-0.1650617601486483,-0.094756360758846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,38.04999923706055,38.13999938964844,34.90999984741211,36.22999954223633,36.22999954223633,1386200,RGEN,0.9309964109415584,1.0165609245486986,1.0295335276937232,1.016827126331923,-0.0858307153903646,-0.1044348456206176,-0.057404758621077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,36.59000015258789,36.959999084472656,35.91999816894531,36.27000045776367,36.27000045776367,607900,RGEN,0.9208712738995724,1.0107526712083337,1.020126813703419,1.016900814218988,-0.0960295403194155,-0.1058310528889727,-0.0558685307212363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,36.040000915527344,37.16999816894531,35.65999984741211,37.11000061035156,37.11000061035156,518800,RGEN,0.8962543189033408,0.9932632714662294,1.00026942391185,1.0195478153138224,-0.1232934964104816,-0.1232876308729721,-0.0775641174059742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,37.380001068115234,38.470001220703125,37.18000030517578,37.91999816894531,37.91999816894531,367400,RGEN,0.9098101705145616,0.9728375836225542,0.9778481967707862,1.0187296628598663,-0.1089194923453047,-0.1440879421549903,-0.0876258124536779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,37.91999816894531,38.040000915527344,37.34000015258789,37.41999816894531,37.41999816894531,252800,RGEN,0.906199933370223,0.9927846965184922,0.9823623762771896,1.0231439317955078,-0.1169439984252848,-0.1214534564461898,-0.0860947755883989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,37.68999862670898,38.08000183105469,37.08000183105469,37.11000061035156,37.11000061035156,510700,RGEN,0.931015862808234,0.9684720570089074,1.00053895061802,1.023176662025299,-0.0921607992170653,-0.1323208268374871,-0.0788418696798332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,37.11000061035156,37.400001525878906,36.65999984741211,37.0,37.0,198400,RGEN,0.934864868988862,0.9559459170779666,1.036486445246516,1.028738706809164,-0.093873837820302,-0.152267904476599,-0.0573348170387886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,36.91999816894531,37.650001525878906,36.060001373291016,37.619998931884766,37.619998931884766,274500,RGEN,0.9314195085164996,0.9335459842907884,1.077086698782998,1.0357335667629224,-0.1043140582464228,-0.1708225463966529,-0.0139353355378633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,37.59000015258789,38.20000076293945,36.880001068115234,38.119998931884766,38.119998931884766,302400,RGEN,0.9194648535979792,0.8871983379447608,1.0571878375199104,1.0327543330408862,-0.1132894794429069,-0.1912206156512799,-0.0389409612151592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,37.900001525878906,38.619998931884766,37.15999984741211,38.56999969482422,38.56999969482422,433400,RGEN,0.9191081421682396,0.8112522987581513,1.0604096927531828,1.0448229351223306,-0.125714792954091,-0.2348586348143274,-0.0499797996416842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,38.58000183105469,38.720001220703125,37.13999938964844,37.20000076293945,37.20000076293945,750500,RGEN,0.9545698277756512,0.8838709783272901,1.1357526648787497,1.0378093145840102,-0.0832394868083589,-0.1697853900872011,0.0281727137503262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,37.59999847412109,37.869998931884766,36.68000030517578,37.540000915527344,37.540000915527344,734400,RGEN,0.914757573657494,0.8700053023680998,1.1220031407741131,1.0388512590749122,-0.1240936854174181,-0.1845787159837499,0.0125605345150445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,37.75,38.630001068115234,37.400001525878906,38.4900016784668,38.4900016784668,267900,RGEN,0.9119250959596024,0.8033255060519292,1.0857365313887926,1.0310647944789963,-0.1191396985193939,-0.2147208360680702,-0.0187654798967895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,38.40999984741211,39.0,37.95000076293945,38.91999816894531,38.91999816894531,229100,RGEN,0.8926002906697519,0.7944501934988617,1.0809352948118154,1.0262436118253355,-0.1336433211555838,-0.2311862120688907,-0.0268750238775508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,38.720001220703125,39.0,38.22999954223633,38.29999923706055,38.29999923706055,620900,RGEN,0.902872128456696,0.8342036918899833,1.0981723814916462,1.0311845275729687,-0.1283123991162728,-0.201907237312461,-0.0075559028444605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,38.43000030517578,38.470001220703125,37.400001525878906,37.90999984741211,37.90999984741211,319100,RGEN,0.938011118871542,0.8525454978874265,1.1231865471495477,1.0414917955670933,-0.1034806766955512,-0.1933643121402395,0.0113601880544775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,37.70000076293945,38.04999923706055,37.25,37.38999938964844,37.38999938964844,477800,RGEN,0.9454399318312874,0.8823215356243147,1.139342047860933,1.0390384642435906,-0.0935985324123032,-0.1786832274734239,0.0246887424595814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,38.65999984741211,38.70000076293945,32.04999923706055,36.18000030517578,36.18000030517578,1403900,RGEN,0.9831398395465382,0.9082366040127072,1.1666666315211236,1.0401272810196784,-0.0569874414731402,-0.167338248721385,0.0539876386948001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,35.849998474121094,36.04999923706055,34.08000183105469,34.72999954223633,34.72999954223633,535600,RGEN,1.0181399676481155,0.9429887829446014,1.232363944750705,1.0393664161720684,-0.0212264485239528,-0.1329044656958163,0.119025984395777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,34.72999954223633,34.72999954223633,33.279998779296875,33.529998779296875,33.529998779296875,512000,RGEN,1.050700889496874,0.9472114937413024,1.2833283729752412,1.0305050740272153,0.0201958154696586,-0.1194557210250183,0.1716958121446343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,33.5,33.5,31.959999084472656,32.529998779296875,32.529998779296875,556400,RGEN,1.1091301317237414,0.99600377318487,1.3359975627214589,1.043144349882203,0.0659857818415383,-0.0689370092579523,0.2223453418832079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,32.58000183105469,33.029998779296875,32.08000183105469,32.61000061035156,32.61000061035156,521500,RGEN,1.1146886781284608,1.072677058801785,1.3268935801254862,1.0570826794517585,0.0576059986767023,0.004727340528188,0.2162654806948383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,32.65999984741211,34.040000915527344,32.63999938964844,33.72999954223633,33.72999954223633,418600,RGEN,1.0474355858444306,1.0486213878418482,1.2863919353249906,1.0412088647392546,0.006226721105176,-0.0218578244957698,0.1741772245618424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,33.439998626708984,33.83000183105469,33.06999969482422,33.400001525878906,33.400001525878906,320700,RGEN,1.058083788565274,1.0691616003910636,1.3077843805285982,1.0392013474275237,0.0188824411377503,-0.0061594472879018,0.2078450086109224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,33.52000045776367,33.7400016784668,33.119998931884766,33.2599983215332,33.2599983215332,244600,RGEN,1.0655442097170644,1.0664462721195966,1.3108839649547894,1.0381241126825425,0.0274200970345219,0.0087367114907379,0.2037160131656576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,33.58000183105469,34.529998779296875,32.970001220703125,34.5,34.5,624200,RGEN,1.035362354223279,0.9939130700152852,1.2727536187655684,1.03199537924298,0.0033669749802989,-0.0486884697881615,0.1671841535461637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,34.459999084472656,34.65999984741211,33.689998626708984,33.90999984741211,33.90999984741211,174900,RGEN,1.0471836768304557,0.9988203799555488,1.2948982614272455,1.0328322263084138,0.0143514505220418,-0.0356832663628308,0.1852742227312351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,34.130001068115234,34.599998474121094,33.849998474121094,34.54999923706055,34.54999923706055,131100,RGEN,1.0457308788985409,0.9985528440473332,1.2775687515008984,1.032019884081241,0.0137109948173002,-0.0441581779473754,0.1605436800116622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,34.41999816894531,34.81999969482422,34.41999816894531,34.59000015258789,34.59000015258789,392200,RGEN,1.0430760818703066,1.0121421846514185,1.274356797820274,1.0369551897736955,0.0061208920966109,-0.0448890521389497,0.1572893023344743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,34.72999954223633,35.13999938964844,34.4900016784668,35.040000915527344,35.040000915527344,309300,RGEN,1.0353880659637784,1.021974898334619,1.2625570925388483,1.020376345675996,0.0150117202877824,-0.0314382814187652,0.1511578425077135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,34.97999954223633,35.47999954223633,34.880001068115234,35.04999923706055,35.04999923706055,213100,RGEN,1.057346709842583,1.0388017300985717,1.2664764723507362,1.026253639124301,0.0310930707182821,-0.015251624556638,0.154192208908519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,34.970001220703125,35.540000915527344,34.59000015258789,35.45000076293945,35.45000076293945,248000,RGEN,1.044287719634284,1.0256699528301123,1.260366695164804,1.0246409570196735,0.0196467626146104,-0.0237552296437359,0.1495649932308689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,35.47999954223633,35.529998779296875,34.209999084472656,35.5099983215332,35.5099983215332,321600,RGEN,1.0450577968022072,1.0495635657398272,1.2523233827847464,1.029880242563007,0.0151775542392003,-0.0186767099515143,0.1431594521163557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,35.95000076293945,35.970001220703125,34.29999923706055,34.34000015258789,34.34000015258789,412400,RGEN,1.081246386229765,1.0777518391695202,1.3040185958159416,1.036157586789428,0.045088799440337,0.0071405412159615,0.1866078733608316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,34.83000183105469,37.0,34.83000183105469,35.099998474121094,35.099998474121094,413500,RGEN,1.0509971792975177,1.0264957363420248,1.288319179103196,1.0465343935592823,0.0044627857382353,-0.0449139186831815,0.1632939700483322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,34.959999084472656,35.08000183105469,34.560001373291016,34.7400016784668,34.7400016784668,327900,RGEN,1.0503742059714614,1.048071332419665,1.3068508731253052,1.048372731047773,0.0020014749236882,-0.0210680121666582,0.1788685180442593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,34.849998474121094,35.45000076293945,34.5,34.58000183105469,34.58000183105469,401000,RGEN,1.0546558499008267,1.0555233680531808,1.312319221086957,1.0387885930282448,0.0158672568725819,-0.0014954448555932,0.1977082183039502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,35.22999954223633,36.22999954223633,35.22999954223633,35.560001373291016,35.560001373291016,265600,RGEN,1.030371146643673,1.0334645270177854,1.293025808957694,1.0447156071702373,-0.0143444605265643,-0.0235175102734992,0.1791999412534251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,35.599998474121094,36.27000045776367,35.099998474121094,35.349998474121094,35.349998474121094,258000,RGEN,1.0356436263258366,1.0118812447460233,1.2899575797012772,1.0484619827112251,-0.0128183563853885,-0.0327422750886277,0.185506388260358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,35.4900016784668,35.7599983215332,35.209999084472656,35.56999969482422,35.56999969482422,226300,RGEN,0.9803204731811872,0.9994377155486288,1.3013776022680987,1.0415757419863072,-0.06125526880512,-0.0493494912999642,0.1938811303386638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,35.5099983215332,35.81999969482422,35.189998626708984,35.36000061035156,35.36000061035156,517900,RGEN,0.9980203706556576,1.0183822878948523,1.3026018263078607,1.0495576207370112,-0.0515372500813535,-0.0304935042605369,0.2121076147697602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,35.369998931884766,35.869998931884766,35.18000030517578,35.22999954223633,35.22999954223633,319800,RGEN,0.9900653284510694,1.001135421971249,1.3332387689756289,1.0539026313731312,-0.0638373029220618,-0.0295910707636262,0.2327866046639637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,35.34000015258789,36.4900016784668,35.130001068115234,36.08000183105469,36.08000183105469,896000,RGEN,0.9916850599630626,0.953991031655642,1.2591462860202347,1.0520989179928428,-0.0604138580297802,-0.0467321659571292,0.1853117244486353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,36.18999862670898,36.61000061035156,35.95000076293945,36.34999847412109,36.34999847412109,295300,RGEN,0.9983494481124544,0.97221462547647,1.287482839108761,1.049480051520865,-0.0511306034084106,-0.0436788629305148,0.2160904631953604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,36.31999969482422,36.59000015258789,35.310001373291016,35.33000183105469,35.33000183105469,243000,RGEN,1.0424568333501052,0.978488477304226,1.3314463197728932,1.0585213557872055,-0.0160645224371005,-0.0261184909881579,0.2538716063057391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,35.290000915527344,35.93000030517578,35.22999954223633,35.34000015258789,35.34000015258789,216200,RGEN,1.0373514343272452,1.003395555499905,1.3305036857596186,1.0561912314345747,-0.0188397971073295,0.0012681752564476,0.2500476298291525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,35.459999084472656,35.72999954223633,35.060001373291016,35.439998626708984,35.439998626708984,244900,RGEN,1.0400677776147658,1.0208804093437267,1.3481941487234703,1.054691754118366,-0.0146239765036002,0.0068840209353251,0.2698037070465624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,35.45000076293945,36.02000045776367,35.13999938964844,35.720001220703125,35.720001220703125,206000,RGEN,1.0327547068578258,0.9879619179596624,1.357222785147543,1.0628648969920689,-0.0301101901342428,-0.0031759822456128,0.2690799707886184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,35.66999816894531,35.790000915527344,35.380001068115234,35.5099983215332,35.5099983215332,176000,RGEN,1.0461842658931135,0.9929597293208432,1.3784850204641168,1.054562443450246,-0.0083781775571325,-0.0084516346708487,0.2815287828411117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,35.650001525878906,36.45000076293945,35.4900016784668,36.130001068115234,36.130001068115234,300200,RGEN,0.9947411448715974,0.9977857229811906,1.330473243114461,1.0427572783556516,-0.0480161334840542,-0.0141619994279789,0.2261923700227854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,36.09999847412109,36.459999084472656,35.65999984741211,36.08000183105469,36.08000183105469,175900,RGEN,0.9803214284052832,1.0108092951733931,1.327882411751297,1.039387058829826,-0.0590656304245427,-0.0049346707846387,0.2259690131732421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,36.27999877929688,36.77999877929688,36.16999816894531,36.27999877929688,36.27999877929688,228400,RGEN,0.9680264639900136,1.0052371126736277,1.3238699116689363,1.0452598484191695,-0.0772333844291559,0.0051923740329751,0.2220889183641667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,36.36000061035156,37.08000183105469,36.04999923706055,37.060001373291016,37.060001373291016,247500,RGEN,0.9125741619426422,0.9859686875743496,1.2951969298790529,1.0173995405954512,-0.104825378652809,-0.0075399311543034,0.1946011199227257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,37.130001068115234,37.22999954223633,36.470001220703125,37.02000045776367,37.02000045776367,201100,RGEN,0.8452188149275223,1.0216099196966049,1.2928146952606148,0.9765980219270426,-0.1313792069995203,0.0176611273727493,0.1973662343751006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,37.150001525878906,37.36000061035156,36.70000076293945,37.11000061035156,37.11000061035156,172100,RGEN,0.8860145655439197,1.010239856153741,1.287254100568206,0.9849127815791188,-0.0988982160351992,0.0118829198347487,0.1976592407850086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,37.16999816894531,37.5,36.88999938964844,37.130001068115234,37.130001068115234,195500,RGEN,0.8796121440313757,1.0169673373362482,1.2919472082077734,0.9789917900086822,-0.0993796459773065,0.017340518254593,0.2020578373193748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,37.150001525878906,37.150001525878906,36.290000915527344,36.88999938964844,36.88999938964844,191700,RGEN,0.838167541010323,1.012469479319149,1.2989969900187084,0.942840182406444,-0.1046726413961209,0.0207449948448322,0.2116469843656538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,36.91999816894531,37.25,36.43999862670898,36.4900016784668,36.4900016784668,256900,RGEN,0.8473554029607026,1.0180871421499984,1.3370786152722742,0.9530778204901076,-0.1057224175294051,0.0168628951025833,0.2477807969213961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,36.29999923706055,36.52999877929688,35.81999969482422,36.470001220703125,36.470001220703125,139500,RGEN,0.8760625087339515,1.0392103168991398,1.3378118805170331,0.966664672858564,-0.0906021641246124,0.0259357389029315,0.252026841057384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,36.380001068115234,37.09999847412109,36.25,36.63999938964844,36.63999938964844,201100,RGEN,0.8820960762339776,1.0515829536335202,1.336790402787894,0.9609362737659176,-0.07884019753194,0.0467091837853694,0.2617087965811731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,36.7400016784668,37.130001068115234,36.43999862670898,36.61000061035156,36.61000061035156,119300,RGEN,0.9011199434161932,1.0226713466954362,1.318492205763996,0.9729510699723092,-0.0718311265561161,0.0279461226910813,0.2552271741186165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,36.900001525878906,36.9900016784668,34.84000015258789,34.869998931884766,34.869998931884766,305600,RGEN,0.9423573735846812,1.0791511964661047,1.4066533048330476,0.9917823196316324,-0.0494249460469513,0.0828381893971104,0.3244450147142563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,35.04999923706055,35.33000183105469,34.65999984741211,35.290000915527344,35.290000915527344,294800,RGEN,0.9280249121668408,1.0739586438832645,1.3833946848480747,0.9854883712686996,-0.0574634591018586,0.0860388465230084,0.3075663095596921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,35.31999969482422,35.31999969482422,34.5,34.880001068115234,34.880001068115234,186500,RGEN,0.9105504373941814,1.075974702695869,1.3635321077087614,0.981540936006692,-0.0709904986125106,0.0961682994417435,0.2980142043800253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,34.81999969482422,35.900001525878906,34.66999816894531,35.779998779296875,35.779998779296875,194100,RGEN,0.9055338913154544,1.0517049287852076,1.3079933156437136,0.9694690060853024,-0.0639351147698481,0.0799928961090397,0.2621779522949776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,35.97999954223633,36.400001525878906,35.52000045776367,36.290000915527344,36.290000915527344,284800,RGEN,0.963901864418788,1.042986980414384,1.331771854830012,0.962138874344328,0.0017629900744601,0.0697503804526443,0.2823276342413792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,36.369998931884766,36.900001525878906,36.18000030517578,36.83000183105469,36.83000183105469,155700,RGEN,0.9603583267286492,1.0127612648015012,1.3046428685361962,0.9712482450100663,-0.0108899182814172,0.0438300799629054,0.262388163399422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,36.84000015258789,37.34999847412109,36.27999877929688,36.65999984741211,36.65999984741211,191800,RGEN,0.9740861765713696,1.0092744177305797,1.2896890064399291,0.9795485186833895,-0.0054623421120199,0.0463629689194913,0.2361598983283341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,36.959999084472656,37.16999816894531,36.29999923706055,36.86000061035156,36.86000061035156,205100,RGEN,0.962289762164082,1.007053671113076,1.2905588417560936,0.966216685842239,-0.0039269236781569,0.0427274201418301,0.2346660497888286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,37.06999969482422,37.22999954223633,36.72999954223633,36.88999938964844,36.88999938964844,192200,RGEN,0.9295202353716854,1.0051505135416068,1.3263757417926616,0.9510576163473856,-0.0215373809757003,0.0523696616875843,0.2735345610943998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,36.84999847412109,37.81999969482422,36.34000015258789,37.150001525878906,37.150001525878906,230900,RGEN,0.9117092204771708,0.9895019330194637,1.3192461994218911,0.9505813448789944,-0.0388721244018236,0.0312785005469276,0.2550163684081621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
