Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities,Change To Inventory,Change To Account Receivables
2017-10-13,67.0999984741211,67.0999984741211,65.80000305175781,65.94999694824219,65.94999694824219,182600,KEX,0.9522365753306438,1.130401918142088,1.2577710505937043,1.0098252549340063,-0.0575886796033627,0.0221524197548128,0.1808804467500873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,66.3499984741211,66.9000015258789,65.0999984741211,65.25,65.25,320800,KEX,0.9532567166734016,1.1992337164750957,1.3333333333333333,1.0047827275420922,-0.0515260108686905,0.084171951333388,0.2477393359731268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,65.25,65.5999984741211,64.94999694824219,65.25,65.25,340200,KEX,0.970114930836177,1.1915708812260537,1.3386972946225455,1.016827126331923,-0.0467121954957461,0.0705751110567374,0.2517590083077452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,65.55000305175781,66.05000305175781,64.9000015258789,66.0,66.0,249900,KEX,0.948484825365471,1.17272729584665,1.292424288662997,1.016900814218988,-0.0684159888535169,0.0561435717493434,0.2164289442383418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,65.69999694824219,66.22000122070312,65.0,66.05000305175781,66.05000305175781,208500,KEX,0.956093847208358,1.1703255031068556,1.3005298646022214,1.0195478153138224,-0.0634539681054644,0.053774600767654,0.2226963232843972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,66.25,66.44999694824219,65.9000015258789,66.25,66.25,185000,KEX,0.9675471467791864,1.1675471467791865,1.2988679705925708,1.0187296628598663,-0.0511825160806799,0.0506216210016419,0.2333939613681066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,66.1500015258789,66.6500015258789,66.0,66.55000305175781,66.55000305175781,208800,KEX,0.9616829010544956,1.148760232043639,1.3283245300098294,1.0231439317955078,-0.0614610307410121,0.0345220790789568,0.2598673781442409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,66.55000305175781,67.3499984741211,66.4000015258789,66.5,66.5,177300,KEX,0.9511278195488722,1.1270676232818375,1.330827067669173,1.023176662025299,-0.0720488424764271,0.026274739435443,0.2514462473713197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,66.5,67.8499984741211,66.0,67.6500015258789,67.6500015258789,354500,KEX,0.9253510282652988,1.107169251093462,1.2771618562761946,1.028738706809164,-0.1033876785438652,-0.0010445704611035,0.1833405939908901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,67.9000015258789,68.62999725341797,67.55000305175781,68.25,68.25,303500,KEX,0.926007337185926,1.1318681318681318,1.2739926292782735,1.0357335667629224,-0.1097262295769964,0.0274996011806905,0.1829705949574123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,68.30000305175781,69.44999694824219,67.69999694824219,69.4000015258789,69.4000015258789,351500,KEX,0.9495677244517802,1.090778030026614,1.279538920739717,1.0327543330408862,-0.0831866085891059,0.0123590764305734,0.1834101220046473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,69.69999694824219,70.55000305175781,69.05000305175781,69.6500015258789,69.6500015258789,533900,KEX,0.9662598934294648,1.1162957400813769,1.2806890882134347,1.0448229351223306,-0.0785630416928657,0.0701848065088981,0.1702995958185678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,70.0,71.0999984741211,69.5,70.8499984741211,70.8499984741211,774700,KEX,0.9400141130341396,1.088920299046428,1.273112193237223,1.0378093145840102,-0.0977952015498705,0.0352639306319366,0.1655322421087994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,72.0,72.94999694824219,70.5,70.5999984741211,70.5999984741211,624900,KEX,0.9376770308643596,1.0828611699795638,1.269830077386485,1.0388512590749122,-0.1011742282105525,0.028277151627714,0.1603874711274164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,70.8499984741211,70.8499984741211,65.0999984741211,66.69999694824219,66.69999694824219,753200,KEX,0.9437781655640456,1.092953596121568,1.3328336670669334,1.0310647944789963,-0.0872866289149507,0.0749072540015685,0.2283316557813512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,66.69999694824219,68.1500015258789,66.6500015258789,67.1500015258789,67.1500015258789,554500,KEX,0.9381980427166552,1.078927703677277,1.3469842873106077,1.0262436118253355,-0.0880455691086805,0.0532912981095246,0.2391739686212415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,67.55000305175781,67.5999984741211,65.9000015258789,66.05000305175781,66.05000305175781,319600,KEX,0.968205871433908,1.109765324224418,1.36941699877537,1.0311845275729687,-0.0629786561390607,0.0736543950219736,0.2636887144392632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,66.1500015258789,67.0,65.6500015258789,65.8499984741211,65.8499984741211,285500,KEX,0.975702376443488,1.1328777555467786,1.3705391357824868,1.0414917955670933,-0.0657894191236052,0.0869679455191125,0.2587127766874166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,65.5,66.0999984741211,64.5999984741211,65.55000305175781,65.55000305175781,730300,KEX,0.97254000048884,1.142639176793606,1.3890160001955358,1.0390384642435906,-0.0664984637547505,0.0816344136958673,0.2743626947941842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,65.0,65.44999694824219,63.84999847412109,63.900001525878906,63.900001525878906,323700,KEX,0.9976525583365102,1.17605633382409,1.4201877595143264,1.0401272810196784,-0.0424747226831682,0.1004814810899976,0.307508766688003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,63.79999923706055,63.95000076293945,62.59999847412109,62.79999923706055,62.79999923706055,301100,KEX,1.0127388415092278,1.2093948705563256,1.444267484874695,1.0393664161720684,-0.0266275746628406,0.1335016219159077,0.330929524519767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,62.70000076293945,63.0,61.79999923706055,62.75,62.75,451500,KEX,1.0103585900538472,1.2087649159222484,1.4398406131334038,1.0305050740272153,-0.020146483973368,0.1420977011559276,0.328208052302797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,62.5,63.20000076293945,62.34999847412109,62.79999923706055,62.79999923706055,382400,KEX,1.0167197332773357,1.1998407546103016,1.4355095958771626,1.043144349882203,-0.0264246166048673,0.1348999721674793,0.3218573750389117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,62.34999847412109,62.70000076293945,61.84999847412109,62.20000076293945,62.20000076293945,380100,KEX,1.0506430493978145,1.2138263516708037,1.4389067347620783,1.0570826794517585,-0.0064396300539439,0.1458766333972065,0.3282786353314304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,62.5,63.400001525878906,61.79999923706055,63.29999923706055,63.29999923706055,421800,KEX,1.036334901497344,1.2077408826173042,1.4612954362540276,1.0412088647392546,-0.0048739632419105,0.137261670279686,0.3490807254908794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,63.150001525878906,63.650001525878906,62.59999847412109,62.59999847412109,62.59999847412109,302900,KEX,1.0678913754567736,1.2276357882962403,1.4488817757038397,1.0392013474275237,0.0286900280292499,0.1523147406172749,0.3489424037861639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,62.75,63.20000076293945,62.20000076293945,63.150001525878906,63.150001525878906,315200,KEX,1.0831353899152092,1.2003167255775111,1.4711005428528523,1.0381241126825425,0.0450112772326667,0.1426071649486524,0.3639325910637205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,63.5,64.55000305175781,63.400001525878906,64.0999984741211,64.0999984741211,444900,KEX,1.082683356909869,1.1700468297246456,1.4555383037867862,1.03199537924298,0.0506879776668889,0.1274452899211988,0.3499688385673816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,64.3499984741211,64.5999984741211,63.650001525878906,64.0,64.0,342600,KEX,1.078125,1.16796875,1.4484374523162844,1.0328322263084138,0.0452927736915862,0.1334651036816203,0.338813413620274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,63.75,64.0,62.59999847412109,63.25,63.25,505200,KEX,1.072727248602705,1.1786561747313489,1.4577074616322878,1.032019884081241,0.0407073645214643,0.1359451527366402,0.3406823901430515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,63.04999923706055,64.25,62.5,62.59999847412109,62.59999847412109,432000,KEX,1.0726837565920837,1.190894646468352,1.4664537586164323,1.0369551897736955,0.0357285668183879,0.1338634096779838,0.3493862631306328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,62.84999847412109,63.20000076293945,61.900001525878906,63.20000076293945,63.20000076293945,410600,KEX,1.0569620608443,1.193829051225046,1.455696184958733,1.020376345675996,0.036585715168304,0.1404158714716616,0.3442969349275984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,63.20000076293945,66.0,63.20000076293945,65.9000015258789,65.9000015258789,485500,KEX,1.0288315854610834,1.1320181600424652,1.3702579811974211,1.026253639124301,0.0025779463367825,0.0779648053872554,0.2579737177552039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,66.05000305175781,67.8499984741211,66.05000305175781,67.30000305175781,67.30000305175781,464400,KEX,1.0022287353593289,1.1166418739696633,1.275631420225898,1.0246409570196735,-0.0224122216603446,0.067216691495815,0.1648297182919629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,67.4000015258789,68.0,64.75,66.5999984741211,66.5999984741211,480000,KEX,1.0352852631826146,1.14714719634064,1.295795871306087,1.029880242563007,0.0054050206196076,0.0789069206492985,0.1866319406376964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,67.30000305175781,68.0,66.1500015258789,66.19999694824219,66.19999694824219,639800,KEX,1.045317222632888,1.1722054690545058,1.293806729218485,1.036157586789428,0.00915963584346,0.1015941711009471,0.1763960067633749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,66.05000305175781,66.4000015258789,62.95000076293945,62.95000076293945,62.95000076293945,488000,KEX,1.121524982024868,1.213661645749461,1.3502779820463806,1.0465343935592823,0.0749905884655857,0.1422519907242545,0.2252527729915168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,62.79999923706055,63.25,62.45000076293945,63.0,63.0,494900,KEX,1.122222173781622,1.2087301829504589,1.3452380952380951,1.048372731047773,0.0738494427338489,0.1395908383641355,0.2172557401570491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,62.84999847412109,64.25,62.84999847412109,63.95000076293945,63.95000076293945,388400,KEX,1.1149335762491166,1.1806098373614726,1.321344784861516,1.0387885930282448,0.0761449832208718,0.1235910244526985,0.2067337820785093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,64.30000305175781,64.44999694824219,63.25,64.25,64.25,845300,KEX,1.1525292303775534,1.1906614785992218,1.3190661478599222,1.0447156071702373,0.1078136232073161,0.1336794413079371,0.2052402801556532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,64.1500015258789,64.55000305175781,63.25,63.75,63.75,647900,KEX,1.173333381204044,1.185098087086397,1.3262745576746324,1.0484619827112251,0.1248713984928189,0.140474567251746,0.2218233662337132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,64.0,64.5,63.20000076293945,63.75,63.75,358400,KEX,1.1545097799862132,1.1819607603783702,1.3239215925628065,1.0415757419863072,0.1129340379999059,0.1331735535297771,0.2164251206333716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,63.95000076293945,64.5,63.400001525878906,63.59999847412109,63.59999847412109,452500,KEX,1.1635220404936124,1.1926100675141451,1.2963836309177144,1.0495576207370112,0.1139644197566012,0.1437342753587558,0.2058894193796139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,63.650001525878906,64.1500015258789,63.04999923706055,63.400001525878906,63.400001525878906,550200,KEX,1.1703469268522793,1.1758675277212358,1.2981072724133014,1.0539026313731312,0.116444295479148,0.1451410349863606,0.1976551081016362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,63.54999923706055,64.94999694824219,63.5,63.84999847412109,63.84999847412109,582700,KEX,1.16758034194744,1.1636649150723504,1.299138589358972,1.0520989179928428,0.1154814239545971,0.162941717459579,0.2253040277873725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,64.5999984741211,65.6500015258789,64.1500015258789,65.3499984741211,65.3499984741211,549700,KEX,1.1973986507587655,1.156847746585014,1.277735301448651,1.049480051520865,0.1479185992379004,0.1409542581780292,0.2063429255352504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,65.19999694824219,66.3499984741211,64.94999694824219,65.5999984741211,65.5999984741211,552900,KEX,1.1852134422026248,1.1402439754821958,1.274390250284852,1.0585213557872055,0.126692086415419,0.1356370071898118,0.196815536817698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,65.75,66.94999694824219,65.25,66.8499984741211,66.8499984741211,433200,KEX,1.1578160552365897,1.1114436013116853,1.2528048154319886,1.0561912314345747,0.1016248238020149,0.1093162210682279,0.1723487595015225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,67.0999984741211,68.9000015258789,67.05000305175781,68.4000015258789,68.4000015258789,456800,KEX,1.1301169784698268,1.1249999302869669,1.2244151773638992,1.054691754118366,0.0754252243514608,0.1110035418785653,0.1460247356869912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,68.55000305175781,69.52999877929688,68.3499984741211,69.4000015258789,69.4000015258789,323600,KEX,1.1145532676289305,1.1195964731970252,1.2146974236062915,1.0628648969920689,0.0516883706368618,0.1284585729917499,0.126554609247367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,69.3499984741211,69.8499984741211,68.80000305175781,69.0,69.0,276700,KEX,1.1079709702643796,1.165941984757133,1.2405796880307405,1.054562443450246,0.0534085268141335,0.1645306207654411,0.1436234504077354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,69.1500015258789,69.19999694824219,67.3499984741211,67.8499984741211,67.8499984741211,328400,KEX,1.1046425738215622,1.1761238739333888,1.2925570953651848,1.0427572783556516,0.0618852954659105,0.1641761515242192,0.1882762222735092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,68.0999984741211,68.3499984741211,66.55000305175781,67.1500015258789,67.1500015258789,280800,KEX,1.1154132512865726,1.2464630684481084,1.3052866646935148,1.039387058829826,0.0760261924567466,0.2307191024900765,0.2033732661154599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,67.0999984741211,67.55000305175781,66.6500015258789,66.80000305175781,66.80000305175781,353900,KEX,1.1564370729166786,1.2058383139495703,1.2904190570388585,1.0452598484191695,0.1111772244975091,0.2057935753089177,0.1886380637340889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,67.1500015258789,67.94999694824219,66.94999694824219,67.80000305175781,67.80000305175781,267100,KEX,1.1165190787742827,1.1887904844575288,1.2728613446503432,1.0173995405954512,0.0991195381788314,0.1952818657288757,0.172265534694016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,67.6500015258789,67.8499984741211,66.80000305175781,67.44999694824219,67.44999694824219,424300,KEX,1.1527057600856754,1.2342476466512216,1.2861379381020237,0.9765980219270426,0.1761077381586328,0.230298854327366,0.1906894772165095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,67.80000305175781,69.05000305175781,67.1500015258789,68.94999694824219,68.94999694824219,797200,KEX,1.118926830175092,1.2110225336584115,1.2262510049888165,0.9849127815791188,0.1340140485959732,0.2126655973394193,0.1366561452056189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,68.0999984741211,69.4000015258789,68.0999984741211,69.19999694824219,69.19999694824219,470700,KEX,1.1047687907475283,1.2145954733874138,1.2261561013880429,0.9789917900086822,0.1257770007388461,0.2149686543057586,0.1362667304996443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,69.0,70.72000122070312,69.0,70.5999984741211,70.5999984741211,473600,KEX,1.0325779476128585,1.1933428019957026,1.2188385964809902,0.942840182406444,0.0897377652064145,0.2016183175213858,0.1314885908279357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,70.80000305175781,71.05000305175781,69.94999694824219,70.69999694824219,70.69999694824219,584400,KEX,1.0247524763159628,1.227722868436643,1.2227722868436643,0.9530778204901076,0.071674655825855,0.2264986213892279,0.1334744684927862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,71.05000305175781,71.75,70.18000030517578,71.30000305175781,71.30000305175781,367700,KEX,1.0280504896829832,1.2117811757056975,1.2117811757056975,0.966664672858564,0.0613858168244192,0.1985065977094893,0.1259961362460484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,71.3499984741211,74.25,71.3499984741211,74.05000305175781,74.05000305175781,617600,KEX,1.007427351785237,1.1823092429930633,1.1735313699465952,0.9609362737659176,0.0464910780193194,0.1774354731449126,0.0984497637398742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,74.4000015258789,75.0999984741211,73.6500015258789,74.80000305175781,74.80000305175781,379000,KEX,1.0013368779417282,1.151069451354758,1.163770046794298,0.9729510699723092,0.0283858079694189,0.156344227350403,0.1005050151489184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,75.0999984741211,75.8499984741211,73.44999694824219,73.5999984741211,73.5999984741211,609500,KEX,1.0210598245094098,1.1610054173885307,1.164402156589387,0.9917823196316324,0.0292775048777772,0.1646924103195364,0.0821938664705956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,74.0999984741211,74.75,73.8499984741211,74.0,74.0,340400,KEX,1.0263513101113808,1.152027027027027,1.0831081287280933,0.9854883712686996,0.0408629388426813,0.1641072296667709,0.0072797534397106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,74.0999984741211,74.80000305175781,73.9000015258789,74.19999694824219,74.19999694824219,773500,KEX,1.0222372182444948,1.1415094397823793,1.0808625370185023,0.981540936006692,0.0406962822378027,0.1617030365282538,0.0153446336897662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,74.30000305175781,74.6500015258789,73.8499984741211,74.55000305175781,74.55000305175781,208100,KEX,1.0107309911417155,1.1126759698541195,1.1046277009130097,0.9694690060853024,0.0412619850564129,0.1409639371779516,0.0588123375642737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,76.9000015258789,79.0999984741211,75.44999694824219,78.25,78.25,852300,KEX,0.9648562300319488,1.1118210862619808,1.066453635121306,0.962138874344328,0.0027173556876208,0.1385844863002411,0.0170094145326733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,78.3499984741211,79.6500015258789,77.19999694824219,77.75,77.75,469500,KEX,0.983279703514369,1.1234726491848372,1.06945339583124,0.9712482450100663,0.0120314585043025,0.1545414643462415,0.0271986906944659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,77.8499984741211,78.44999694824219,77.30000305175781,77.4000015258789,77.4000015258789,408900,KEX,0.9928940175592385,1.1020672011645571,1.0801033181655584,0.9795485186833895,0.0133454988758489,0.1391557523534687,0.0265742100539634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,77.5999984741211,77.6500015258789,76.4000015258789,77.30000305175781,77.30000305175781,288900,KEX,0.9805950848540634,1.1112548270970026,1.0808538131080692,0.966216685842239,0.0143783990118244,0.1469285761257568,0.0249610211408042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,77.75,77.9000015258789,76.1500015258789,77.3499984741211,77.3499984741211,241300,KEX,0.96961863580505,1.1124758209342107,1.0898513860987595,0.9510576163473856,0.0185610194576643,0.1596949690801883,0.0370102054004977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,77.0,78.05000305175781,76.30000305175781,76.44999694824219,76.44999694824219,410400,KEX,0.9777632829809908,1.1563113807019123,1.1085677355536985,0.9505813448789944,0.0271819381019963,0.1980879482293762,0.0443379045399694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,76.05000305175781,76.55000305175781,73.9000015258789,74.94999694824219,74.94999694824219,580200,KEX,0.9946631899563572,1.180787239539382,1.1267511726059225,0.9691515138835962,0.0255116760727609,0.2012200601655929,0.0532249813704635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,75.4000015258789,76.6500015258789,74.62999725341797,74.9000015258789,74.9000015258789,495300,KEX,0.9953271232711502,1.1535380476064023,1.1188251180849955,0.9806085357513576,0.0147185875197927,0.1685472635945433,0.0427778907005691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,75.5999984741211,77.6500015258789,74.4000015258789,77.25,77.25,698700,KEX,0.976698989621258,1.1255663035371155,1.103559870550162,0.9878286984701532,-0.011129708848895,0.1389860625704148,0.0307638728742647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
