,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-39795000.0,-57405000.0,22622000.0,20758000.0
Total Cashflows From Investing Activities,-485847000.0,-452998000.0,-782616000.0,-593094000.0
Net Borrowings,100024000.0,-42376000.0,420840000.0,256138000.0
Total Cash From Financing Activities,96508000.0,-41878000.0,423315000.0,254184000.0
Change To Operating Activities,-29436000.0,-69377000.0,-7378000.0,-20154000.0
Issuance Of Stock,353000.0,5743000.0,13264000.0,3039000.0
Net Income,-272546000.0,142347000.0,78452000.0,313187000.0
Change In Cash,55601000.0,16937000.0,-12302000.0,14468000.0
Repurchase Of Stock,-3193000.0,-2031000.0,-5598000.0,-2881000.0
Total Cash From Operating Activities,444940000.0,511813000.0,346999000.0,353378000.0
Depreciation,219921000.0,219632000.0,224972000.0,202881000.0
Change To Inventory,47076000.0,122773000.0,-144685000.0,19673000.0
Change To Account Receivables,-124941000.0,43078000.0,12511000.0,-60405000.0
Other Cashflows From Financing Activities,-676000.0,-3214000.0,-5191000.0,-2112000.0
Change To Netincome,605621000.0,89306000.0,140202000.0,-132932000.0
Capital Expenditures,-148185000.0,-248164000.0,-301861000.0,-177222000.0
