,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,691549000.0,770904000.0,897191000.0,920124000.0
Capital Surplus,1759668000.0,1725091000.0,1691190000.0,1663367000.0
Total Liab,5138716000.0,4260764000.0,4189253000.0,4295899000.0
Total Stockholder Equity,2705486000.0,2573755000.0,2608434000.0,2345626000.0
Other Current Liab,53721000.0,51938000.0,41730000.0,70822000.0
Total Assets,7844202000.0,6834519000.0,6797687000.0,6641525000.0
Common Stock,2220000.0,2212000.0,2203000.0,2289000.0
Other Current Assets,19033000.0,24100000.0,15227000.0,8985000.0
Retained Earnings,1777729000.0,1616357000.0,1340636000.0,1031612000.0
Other Liab,358574000.0,331866000.0,298929000.0,411855000.0
Good Will,3111349000.0,3093598000.0,3081302000.0,3005464000.0
Treasury Stock,-834131000.0,-769905000.0,-425595000.0,-351642000.0
Other Assets,142527000.0,64334000.0,64861000.0,117597000.0
Cash,1861980000.0,774119000.0,729833000.0,753089000.0
Total Current Liabilities,1495157000.0,634746000.0,639944000.0,629495000.0
Deferred Long Term Asset Charges,84785000.0,21150000.0,27971000.0,33003000.0
Short Long Term Debt,754802000.0,4944000.0,9704000.0,9802000.0
Other Stockholder Equity,-49535000.0,-20484000.0,-26178000.0,-63164000.0
Property Plant Equipment,853805000.0,886331000.0,787178000.0,750049000.0
Total Current Assets,2979972000.0,1965652000.0,1917155000.0,1848291000.0
Long Term Investments,65000000.0,53700000.0,50000000.0,
Net Tangible Assets,-1097412000.0,-1290747000.0,-1370059000.0,-1579962000.0
Net Receivables,576647000.0,557874000.0,581769000.0,556541000.0
Long Term Debt,3213747000.0,3220026000.0,3219762000.0,3225810000.0
Inventory,451005000.0,506678000.0,492319000.0,446129000.0
Accounts Payable,393907000.0,376968000.0,379824000.0,322671000.0
