,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-4645000.0,-1799000.0,1831000.0,-24794000.0
Change To Liabilities,42355000.0,26409000.0,101418000.0,88528000.0
Total Cashflows From Investing Activities,-440068000.0,-49037000.0,-23624000.0,-97973000.0
Net Borrowings,246739000.0,-2753000.0,-2346000.0,348036000.0
Total Cash From Financing Activities,244491000.0,-23528000.0,8976000.0,342149000.0
Change To Operating Activities,-2788000.0,-7923000.0,24955000.0,1976000.0
Issuance Of Stock,7401000.0,10556000.0,13220000.0,1091000.0
Net Income,112916000.0,53733000.0,121667000.0,76729000.0
Change In Cash,-32157000.0,31946000.0,251789000.0,367242000.0
Repurchase Of Stock,-7727000.0,-221000.0,-576000.0,-21000.0
Total Cash From Operating Activities,163420000.0,104511000.0,266437000.0,123066000.0
Depreciation,66493000.0,63261000.0,55982000.0,61490000.0
Other Cashflows From Investing Activities,2522000.0,340000.0,1305000.0,14515000.0
Change To Inventory,-28807000.0,-16857000.0,-12817000.0,53336000.0
Change To Account Receivables,-35708000.0,-62198000.0,-11463000.0,-119367000.0
Other Cashflows From Financing Activities,-1922000.0,-31110000.0,-1322000.0,-6957000.0
Change To Netincome,3079000.0,44092000.0,-29554000.0,-51951000.0
Capital Expenditures,-36400000.0,-27172000.0,-26780000.0,-23242000.0
