,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-271062000.0,96942000.0,-385081000.0,59705000.0
Change To Liabilities,-2964000.0,12706000.0,1507000.0,369000.0
Total Cashflows From Investing Activities,-317853000.0,90025000.0,-386279000.0,58677000.0
Total Cash From Financing Activities,576422000.0,6131000.0,424307000.0,58688000.0
Change To Operating Activities,5947000.0,-2698000.0,1164000.0,47000.0
Issuance Of Stock,576706000.0,6443000.0,424530000.0,59940000.0
Net Income,-259581000.0,-197556000.0,-123580000.0,-92064000.0
Change In Cash,53435000.0,-62733000.0,-63221000.0,38656000.0
Repurchase Of Stock,-284000.0,-312000.0,-223000.0,-1252000.0
Total Cash From Operating Activities,-205134000.0,-158889000.0,-101249000.0,-78709000.0
Depreciation,1140000.0,1169000.0,956000.0,952000.0
Change To Netincome,50324000.0,27490000.0,18704000.0,11987000.0
Capital Expenditures,-46791000.0,-6917000.0,-1198000.0,-1028000.0
