Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-16,45.27999877929688,46.4900016784668,45.05500030517578,45.459999084472656,45.459999084472656,4971800,CNC,1.0135284137890987,1.227342703313047,1.1988561614075142,1.0047827275420922,0.0087456862470065,0.1122809381713394,0.1132621640473077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,46.0099983215332,47.400001525878906,45.77000045776367,46.900001525878906,46.900001525878906,6010600,CNC,1.0228144916846922,1.1830490150354376,1.1745201981300013,1.016827126331923,0.0059873653527691,0.0620532448661212,0.087581911815201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,46.68000030517578,47.1150016784668,46.15499877929688,46.77000045776367,46.77000045776367,3800600,CNC,1.0171049653459592,1.186871878944331,1.160786837377834,1.016900814218988,0.0002041511269712,0.0702881548470246,0.0847914929531787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,46.72499847412109,47.36000061035156,46.060001373291016,47.34999847412109,47.34999847412109,2857200,CNC,0.990285129898704,1.1685322832965883,1.1485744471830777,1.0195478153138224,-0.0292626854151184,0.0519813809573868,0.0707409058652535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,47.65499877929688,48.46500015258789,47.04999923706055,48.25,48.25,2941600,CNC,0.9732642297300031,1.1481865601218426,1.1838341747540884,1.0187296628598663,-0.0454654331298631,0.031261034344298,0.1183601655296242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,48.619998931884766,49.18999862670898,48.07500076293945,48.994998931884766,48.994998931884766,3580600,CNC,0.9893866625349536,1.1355240235616637,1.1736912403664197,1.0231439317955078,-0.0337572692605542,0.0212858705969816,0.1052340885008311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,46.56999969482422,47.41999816894531,45.25,46.5099983215332,46.5099983215332,9087600,CNC,1.0446140795059708,1.168458464457576,1.2540314527583232,1.023176662025299,0.0214374174806715,0.0676655806111814,0.1746506324604699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,46.5,46.525001525878906,44.540000915527344,45.380001068115234,45.380001068115234,5437800,CNC,1.0807623846312593,1.1815777362235254,1.2724768085661724,1.028738706809164,0.0520236778220952,0.0733639146689597,0.1786555462808678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,45.59000015258789,45.709999084472656,44.935001373291016,45.56499862670898,45.56499862670898,4712800,CNC,1.073301881998304,1.1711840949598025,1.2444859769581065,1.0357335667629224,0.0375683152353816,0.0668155642723611,0.1534639426372452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,45.54499816894531,47.48500061035156,45.27000045776367,47.20500183105469,47.20500183105469,4363000,CNC,1.048723634103271,1.098930155445372,1.1951064236250848,1.0327543330408862,0.0159693010623849,0.0205112018493314,0.0989776248900151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,47.04499816894531,47.5,46.470001220703125,46.90499877929688,46.90499877929688,2141800,CNC,1.0882635006372874,1.0593753314122534,1.205202009391125,1.0448229351223306,0.0434405655149567,0.0132643978397746,0.0948125169962581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,46.98500061035156,47.71500015258789,46.46500015258789,46.834999084472656,46.834999084472656,2828400,CNC,1.0793210254127994,1.1067577687144157,1.221735931231681,1.0378093145840102,0.0415117108287892,0.0531014002999243,0.1141559801032574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,47.04499816894531,48.540000915527344,47.04499816894531,48.32500076293945,48.32500076293945,4476200,CNC,1.0168649480360483,1.0799792613088504,1.1870667516359388,1.0388512590749122,-0.0219863110388638,0.0253952429570005,0.0776241453768702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,48.584999084472656,48.744998931884766,47.3650016784668,47.90499877929688,47.90499877929688,3024400,CNC,1.0409143711327464,1.0474898566715356,1.1804613438691869,1.0310647944789963,0.00984957665375,0.0294435145515361,0.0759593325836047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,47.744998931884766,48.34000015258789,47.5,48.01499938964844,48.01499938964844,1707400,CNC,1.0258252982240823,1.0586275638277554,1.1773404039964268,1.0262436118253355,-0.0004183136012534,0.0329911582600028,0.0695300853070606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,48.130001068115234,48.65499877929688,47.54999923706055,47.65999984741211,47.65999984741211,2195600,CNC,1.0585396752929035,1.0815148622318795,1.2019513225097636,1.0311845275729687,0.0273551477199347,0.0454039330294351,0.0962230381736568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,47.59999847412109,48.05500030517578,47.1150016784668,47.40499877929688,47.40499877929688,1218000,CNC,1.0688745801861377,1.0863833208765217,1.216960238630021,1.0414917955670933,0.0273827846190444,0.0404735108488556,0.1051338795349507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,47.36000061035156,47.369998931884766,46.09000015258789,46.57500076293945,46.57500076293945,2487600,CNC,1.0703166432106128,1.0964036025812005,1.2458400552952953,1.0390384642435906,0.0312781789670222,0.0353988394834619,0.1311867498939436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,46.38999938964844,46.67499923706055,45.78499984741211,46.63999938964844,46.63999938964844,2118200,CNC,1.0812607411047377,1.069468304478278,1.2406732940761938,1.0401272810196784,0.0411334600850592,-0.0061065482558142,0.1279943012498703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,46.685001373291016,46.93999862670898,46.165000915527344,46.84000015258789,46.84000015258789,1307000,CNC,1.0801665468805035,1.069812135933202,1.2432749876311455,1.0393664161720684,0.0408001307084351,-0.0060811127072157,0.1299370272762174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,46.55500030517578,47.494998931884766,46.55500030517578,47.18000030517578,47.18000030517578,3056200,CNC,1.0493852904045406,1.0625265100436176,1.2357990658762152,1.0305050740272153,0.0188802163773254,-0.0041407047227031,0.1241665050456084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,46.97499847412109,47.18000030517578,46.375,46.51499938964844,46.51499938964844,1715400,CNC,1.0196710937876734,1.0770718936152552,1.272922710123681,1.043144349882203,-0.0234732560945296,0.0121311111724329,0.1592704892854302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,46.400001525878906,46.5099983215332,45.03499984741211,46.07500076293945,46.07500076293945,2552800,CNC,1.0627238055733903,1.0796526990379842,1.2686923681631954,1.0570826794517585,0.0056411261216318,0.0117029807643871,0.1580642687325475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,46.255001068115234,48.46500015258789,46.255001068115234,47.970001220703125,47.970001220703125,3466600,CNC,1.0521159044482375,1.047008488556067,1.2383780960518005,1.0412088647392546,0.0109070397089829,-0.023470723781551,0.1261633852886523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,47.834999084472656,47.97499847412109,47.52000045776367,47.56999969482422,47.56999969482422,2009200,CNC,1.082089527104238,1.0792516393094251,1.231448438235504,1.0392013474275237,0.0428881796767142,0.0039305916304597,0.1315090663178282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,47.6150016784668,47.81999969482422,46.69499969482422,46.88999938964844,46.88999938964844,2466600,CNC,1.0939432466759498,1.0915973990093664,1.2536788358412656,1.0381241126825425,0.0558191339934073,0.0338878383805076,0.1465108840521338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,47.19499969482422,47.41999816894531,46.57500076293945,46.959999084472656,46.959999084472656,2384200,CNC,1.087734302106158,1.0798551974682626,1.259050280082942,1.03199537924298,0.0557389228631779,0.0372536576648159,0.1534808148635373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,47.20000076293945,49.33000183105469,47.165000915527344,48.47499847412109,48.47499847412109,2761600,CNC,1.054770555493912,1.0294997493592335,1.217225434253819,1.0328322263084138,0.0219383291854982,-0.0050038969591461,0.1076013955578085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,48.53499984741211,48.94499969482422,48.26499938964844,48.584999084472656,48.584999084472656,818000,CNC,1.0602037520259078,1.0371513911534196,1.2243491145678018,1.032019884081241,0.028183867944667,-0.005559630841289,0.1073240430785655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,48.345001220703125,49.45000076293945,48.32500076293945,49.04499816894531,49.04499816894531,2990400,CNC,1.0490366537625229,1.0390457944137492,1.2150066750398931,1.0369551897736955,0.0120814639888271,-0.017985442376619,0.0979391795540935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,49.040000915527344,49.59000015258789,48.220001220703125,48.90499877929688,48.90499877929688,2577400,CNC,1.031387381366461,1.032920982528132,1.224925882314032,1.020376345675996,0.0110110356904649,-0.0204921972252523,0.1135266322828973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,48.79999923706055,49.9900016784668,48.7599983215332,49.505001068115234,49.505001068115234,2188800,CNC,1.0361579044987228,1.0272699413189306,1.23159276649268,1.026253639124301,0.0099042653744219,-0.0267834133362792,0.1193085030504628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,49.665000915527344,51.220001220703125,49.665000915527344,51.04499816894531,51.04499816894531,3098400,CNC,1.0229209917839586,0.9822705688752976,1.2117739594683263,1.0246409570196735,-0.0017199652357149,-0.0671546135985506,0.1009722575343912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,51.19499969482422,51.494998931884766,48.72499847412109,50.54999923706055,50.54999923706055,2710000,CNC,1.0138476908705123,1.015430318610614,1.2331355098967436,1.029880242563007,-0.0160325516924946,-0.0528099570807276,0.1239715792283528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,51.345001220703125,51.57500076293945,49.095001220703125,49.13999938964844,49.13999938964844,3026600,CNC,1.073361814957526,1.020553564281143,1.2566137722217374,1.036157586789428,0.0372042281680979,-0.0500577336724157,0.1392030497666274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,49.209999084472656,50.28499984741211,48.71500015258789,49.8650016784668,49.8650016784668,5166400,CNC,1.0520404556032823,1.019452469133772,1.241050761826345,1.0465343935592823,0.0055060620439999,-0.0519571858914342,0.1160255527714813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,49.935001373291016,49.95500183105469,48.80500030517578,49.255001068115234,49.255001068115234,2125200,CNC,1.0757283415155767,1.0512637835027108,1.2693127418940493,1.048372731047773,0.0273556104678036,-0.0178755610836125,0.1413303868130033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,49.3849983215332,50.65499877929688,49.244998931884766,50.45000076293945,50.45000076293945,2583000,CNC,1.0485629479859042,1.043012847098694,1.2316154089570903,1.0387885930282448,0.0097743549576594,-0.0140059658100801,0.1170044061740835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,50.55500030517578,51.150001525878906,50.375,50.66999816894531,50.66999816894531,2316600,CNC,1.0536807049337955,1.0421354295121916,1.2408723558733994,1.0447156071702373,0.0089650977635582,-0.0148466077790929,0.1270464881691304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,50.584999084472656,50.959999084472656,49.52999877929688,49.84999847412109,49.84999847412109,2256200,CNC,1.0980943501309088,1.047241793962264,1.2498495930249731,1.0484619827112251,0.0496323674196836,0.002618274127613,0.1453984015840539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,50.084999084472656,50.43999862670898,49.71500015258789,50.43000030517578,50.43000030517578,2722400,CNC,1.0836803726981143,1.0276621147991645,1.245290479020981,1.0415757419863072,0.0421046307118071,-0.0211250920494285,0.137794007091546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,50.43000030517578,51.18999862670898,50.39500045776367,50.595001220703125,50.595001220703125,3979600,CNC,1.1004051367485437,1.034588397228537,1.223737512040857,1.0495576207370112,0.0508475160115324,-0.0142873949268522,0.1332433005027564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,50.8849983215332,50.95500183105469,49.400001525878906,49.5099983215332,49.5099983215332,2653000,CNC,1.1209856974659114,1.0486770335107027,1.2457079646119975,1.0539026313731312,0.0670830660927801,0.0179505407758275,0.1452558003003323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,50.01499938964844,50.084999084472656,47.345001220703125,47.43000030517578,47.43000030517578,9075400,CNC,1.166666639857353,1.0696816420811857,1.2872654419635998,1.0520989179928428,0.1145677218645102,0.0689584444684143,0.2134308803920004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,47.68000030517578,49.810001373291016,47.66999816894531,48.96500015258789,48.96500015258789,6441200,CNC,1.139487348005174,1.038496851131605,1.2639640395544334,1.049480051520865,0.0900072964843088,0.0226033627246202,0.1925716636410328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,49.26499938964844,50.625,49.10499954223633,50.470001220703125,50.470001220703125,4620400,CNC,1.0993659454795348,1.001981344792995,1.2206260759305383,1.0585213557872055,0.040844589692329,-0.0026256234993888,0.1430513624633842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,50.845001220703125,52.32500076293945,50.630001068115234,51.47499847412109,51.47499847412109,3335200,CNC,1.0783875661393307,0.9747450359281872,1.2050510076359164,1.0561912314345747,0.022196334704756,-0.0273823443152702,0.1245949517054503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,51.810001373291016,51.994998931884766,50.76499938964844,51.29499816894531,51.29499816894531,3226200,CNC,1.0786627118850785,1.041719529793088,1.2201969468142164,1.054691754118366,0.0239709577667124,0.0277231413846863,0.1418065051373085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,51.334999084472656,51.334999084472656,50.630001068115234,51.08000183105469,51.08000183105469,1533400,CNC,1.084573209474668,1.0400352015590968,1.2528386185957074,1.0628648969920689,0.0217083124825994,0.0488973013538215,0.1646958042367829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,51.14500045776367,51.63999938964844,50.94499969482422,51.130001068115234,51.130001068115234,1023400,CNC,1.0881086868630498,1.0386269984913554,1.2630549673766172,1.054562443450246,0.0335462434128037,0.0372156344996634,0.166098729753612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,51.31999969482422,51.97999954223633,51.16999816894531,51.5099983215332,51.5099983215332,1434800,CNC,1.0550379148039066,1.0329063010047297,1.2550961683656796,1.0427572783556516,0.012280636448255,0.0209585785955601,0.150815295274004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,51.23500061035156,51.709999084472656,50.90499877929688,51.45000076293945,51.45000076293945,1258200,CNC,1.042176834533857,1.0587949011919278,1.269290560481709,1.039387058829826,0.0027897757040309,0.0430509352338959,0.1673771619036541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,51.75,51.92499923706055,50.41999816894531,50.43999862670898,50.43999862670898,1615000,CNC,1.057989752803224,1.060963537800558,1.3030333121246045,1.0452598484191695,0.0127299043840545,0.0609187991599053,0.2012523188198349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,50.34999847412109,51.34000015258789,49.53499984741211,51.29499816894531,51.29499816894531,2240400,CNC,1.0113071810460816,1.0388927345315675,1.293303415654545,1.0173995405954512,-0.0060923595493695,0.0453841158029144,0.192707605698218,1398000000.0,4349000000.0,14979000000.0,6850000000.0,26000000.0,328000000.0,21855000000.0,4349000000.0,705000000.0,2748000000.0,880000000.0,4749000000.0,-247000000.0,588000000.0,4072000000.0,9332000000.0,4000000.0,-3000000.0,1104000000.0,8703000000.0,5313000000.0,703000000.0,531000000.0,3395000000.0,4749000000.0,9000000000.0,-794000000.0,72000000.0,-1254000000.0,47000000.0,-82000000.0,271000000.0,828000000.0,153000000.0,-65000000.0,-2000000.0,1489000000.0,361000000.0,12000000.0,-50000000.0,-64000000.0,7000000.0,-422000000.0,2779000000.0
2018-01-03,51.72499847412109,52.2599983215332,51.28499984741211,52.21500015258789,52.21500015258789,2298000,CNC,0.9516422193143712,1.0338025353727966,1.288231335690509,0.9765980219270426,-0.0249558026126713,0.0298537430489411,0.1927828748049949,1398000000.0,4349000000.0,14979000000.0,6850000000.0,26000000.0,328000000.0,21855000000.0,4349000000.0,705000000.0,2748000000.0,880000000.0,4749000000.0,-247000000.0,588000000.0,4072000000.0,9332000000.0,4000000.0,-3000000.0,1104000000.0,8703000000.0,5313000000.0,703000000.0,531000000.0,3395000000.0,4749000000.0,9000000000.0,-794000000.0,72000000.0,-1254000000.0,47000000.0,-82000000.0,271000000.0,828000000.0,153000000.0,-65000000.0,-2000000.0,1489000000.0,361000000.0,12000000.0,-50000000.0,-64000000.0,7000000.0,-422000000.0,2779000000.0
2018-01-04,52.5,52.5,51.095001220703125,51.25,51.25,2075200,CNC,1.0114146162823934,1.033463417611471,1.299804836366235,0.9849127815791188,0.0265018347032744,0.0351064812924788,0.2102099765830374,1398000000.0,4349000000.0,14979000000.0,6850000000.0,26000000.0,328000000.0,21855000000.0,4349000000.0,705000000.0,2748000000.0,880000000.0,4749000000.0,-247000000.0,588000000.0,4072000000.0,9332000000.0,4000000.0,-3000000.0,1104000000.0,8703000000.0,5313000000.0,703000000.0,531000000.0,3395000000.0,4749000000.0,9000000000.0,-794000000.0,72000000.0,-1254000000.0,47000000.0,-82000000.0,271000000.0,828000000.0,153000000.0,-65000000.0,-2000000.0,1489000000.0,361000000.0,12000000.0,-50000000.0,-64000000.0,7000000.0,-422000000.0,2779000000.0
2018-01-05,51.54999923706055,53.0099983215332,51.33000183105469,52.744998931884766,52.744998931884766,2875000,CNC,0.989477669610108,1.005024161437384,1.2694094831155616,0.9789917900086822,0.0104858796014257,0.0053973423557288,0.179520112227163,1398000000.0,4349000000.0,14979000000.0,6850000000.0,26000000.0,328000000.0,21855000000.0,4349000000.0,705000000.0,2748000000.0,880000000.0,4749000000.0,-247000000.0,588000000.0,4072000000.0,9332000000.0,4000000.0,-3000000.0,1104000000.0,8703000000.0,5313000000.0,703000000.0,531000000.0,3395000000.0,4749000000.0,9000000000.0,-794000000.0,72000000.0,-1254000000.0,47000000.0,-82000000.0,271000000.0,828000000.0,153000000.0,-65000000.0,-2000000.0,1489000000.0,361000000.0,12000000.0,-50000000.0,-64000000.0,7000000.0,-422000000.0,2779000000.0
2018-01-08,52.70000076293945,52.790000915527344,51.790000915527344,52.459999084472656,52.459999084472656,2705400,CNC,0.9565383374173234,1.0163934545436564,1.2773542376226306,0.942840182406444,0.0136981550108794,0.0246689700693395,0.190004231969576,1398000000.0,4349000000.0,14979000000.0,6850000000.0,26000000.0,328000000.0,21855000000.0,4349000000.0,705000000.0,2748000000.0,880000000.0,4749000000.0,-247000000.0,588000000.0,4072000000.0,9332000000.0,4000000.0,-3000000.0,1104000000.0,8703000000.0,5313000000.0,703000000.0,531000000.0,3395000000.0,4749000000.0,9000000000.0,-794000000.0,72000000.0,-1254000000.0,47000000.0,-82000000.0,271000000.0,828000000.0,153000000.0,-65000000.0,-2000000.0,1489000000.0,361000000.0,12000000.0,-50000000.0,-64000000.0,7000000.0,-422000000.0,2779000000.0
2018-01-09,52.70500183105469,53.369998931884766,52.52000045776367,52.98500061035156,52.98500061035156,2170400,CNC,0.9593281352369022,1.0372746711592042,1.2763045998113711,0.9530778204901076,0.0062503147467944,0.0360504241117891,0.187006781460493,1398000000.0,4349000000.0,14979000000.0,6850000000.0,26000000.0,328000000.0,21855000000.0,4349000000.0,705000000.0,2748000000.0,880000000.0,4749000000.0,-247000000.0,588000000.0,4072000000.0,9332000000.0,4000000.0,-3000000.0,1104000000.0,8703000000.0,5313000000.0,703000000.0,531000000.0,3395000000.0,4749000000.0,9000000000.0,-794000000.0,72000000.0,-1254000000.0,47000000.0,-82000000.0,271000000.0,828000000.0,153000000.0,-65000000.0,-2000000.0,1489000000.0,361000000.0,12000000.0,-50000000.0,-64000000.0,7000000.0,-422000000.0,2779000000.0
