,2021-07-03,2021-04-03,2021-01-02,2020-09-26
Change To Liabilities,16232000.0,-13462000.0,22032000.0,22543000.0
Total Cashflows From Investing Activities,-65627000.0,-64258000.0,-123288000.0,-61477000.0
Net Borrowings,-12544000.0,-36683000.0,-14993000.0,-147404000.0
Total Cash From Financing Activities,-89813000.0,-81044000.0,-19535000.0,-159475000.0
Change To Operating Activities,-4507000.0,18834000.0,-2014000.0,4137000.0
Net Income,196582000.0,151766000.0,44745000.0,101125000.0
Change In Cash,6542000.0,-10344000.0,15765000.0,-10333000.0
Repurchase Of Stock,-77248000.0,-42268000.0,-3938000.0,-3117000.0
Effect Of Exchange Rate,2850000.0,-3847000.0,4350000.0,3855000.0
Total Cash From Operating Activities,159132000.0,138805000.0,154238000.0,206764000.0
Depreciation,79222000.0,78534000.0,96467000.0,85730000.0
Change To Inventory,-12804000.0,-27188000.0,25314000.0,-8567000.0
Change To Account Receivables,-45632000.0,10721000.0,-13721000.0,10006000.0
Other Cashflows From Financing Activities,-21000.0,-2143000.0,-604000.0,-8954000.0
Change To Netincome,-80844000.0,-81278000.0,-16251000.0,-14199000.0
Capital Expenditures,-65343000.0,-60751000.0,-95196000.0,-61715000.0
Investments,,-4449000.0,-4449000.0,-4449000.0
Issuance Of Stock,,50000.0,50000.0,50000.0
Other Cashflows From Investing Activities,,,293000.0,293000.0
