,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,20279000000.0,20710000000.0,19730000000.0,20707000000.0
Capital Surplus,25579000000.0,25584000000.0,25563000000.0,25513000000.0
Total Liab,848504000000.0,872512000000.0,844699000000.0,848879000000.0
Total Stockholder Equity,58036000000.0,67425000000.0,66217000000.0,65897000000.0
Minority Interest,740000000.0,785000000.0,673000000.0,611000000.0
Other Current Liab,24396000000.0,12814000000.0,37573000000.0,41055000000.0
Total Assets,907280000000.0,940722000000.0,911589000000.0,915387000000.0
Common Stock,6000000.0,6000000.0,6000000.0,6000000.0
Other Current Assets,4984000000.0,12616000000.0,4476000000.0,5099000000.0
Retained Earnings,33110000000.0,30749000000.0,30372000000.0,29326000000.0
Other Liab,782001000000.0,790752000000.0,761679000000.0,762777000000.0
Treasury Stock,-659000000.0,11086000000.0,10276000000.0,11052000000.0
Other Assets,426379000000.0,415818000000.0,405433000000.0,400358000000.0
Cash,16099000000.0,13701000000.0,20658000000.0,21149000000.0
Total Current Liabilities,46488000000.0,61382000000.0,61609000000.0,64743000000.0
Short Long Term Debt,462000000.0,527000000.0,626000000.0,623000000.0
Other Stockholder Equity,19219000000.0,30738000000.0,30001000000.0,30837000000.0
Total Current Assets,33018000000.0,38689000000.0,40623000000.0,42831000000.0
Long Term Investments,427604000000.0,462004000000.0,445803000000.0,451491000000.0
Net Tangible Assets,58036000000.0,64117000000.0,66217000000.0,65897000000.0
Short Term Investments,5733000000.0,8458000000.0,11118000000.0,12650000000.0
Long Term Debt,20015000000.0,20023000000.0,21411000000.0,21359000000.0
Accounts Payable,7168000000.0,33094000000.0,8978000000.0,8623000000.0
Deferred Long Term Liab,,820000000.0,,
Good Will,,3035000000.0,,
Property Plant Equipment,,466000000.0,,
