,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-750309000.0,-3170397000.0,3237106000.0,-674628000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-1218540000.0,-4383909000.0,-2453518000.0,-884585000.0
Net Borrowings,-405298000.0,-21458000.0,-1520721000.0,-148145000.0
Total Cash From Financing Activities,2697496000.0,4475275000.0,1651693000.0,729580000.0
Change To Operating Activities,28822000.0,-72935000.0,-46589000.0,-40405000.0
Issuance Of Stock,1180000.0,1180000.0,1156000.0,1156000.0
Net Income,224742000.0,204994000.0,164084000.0,159537000.0
Change In Cash,1378672000.0,601162000.0,-488970000.0,-26561000.0
Repurchase Of Stock,-271000.0,-14983000.0,-597000.0,-31000.0
Effect Of Exchange Rate,-132580000.0,138281000.0,50144000.0,-31254000.0
Total Cash From Operating Activities,32296000.0,371515000.0,262711000.0,159698000.0
Depreciation,32912000.0,37490000.0,23819000.0,27163000.0
Other Cashflows From Investing Activities,3695000.0,-1307000.0,-4717000.0,-1472000.0
Dividends Paid,-46847000.0,-48213000.0,-39037000.0,-38914000.0
Other Cashflows From Financing Activities,3148732000.0,4559929000.0,3210892000.0,916670000.0
Change To Netincome,5306000.0,16289000.0,-3945000.0,22239000.0
Capital Expenditures,1563000.0,-1563000.0,-396000.0,-414000.0
