Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt,Deferred Long Term Asset Charges,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-23,61.470001220703125,61.58000183105469,60.56999969482422,60.90999984741211,56.09699249267578,805400,EWBC,0.9555559182318984,1.1146781916141524,1.1054383770959009,1.0231439317955078,-0.0675880135636093,0.0004400386494702,0.0369812252303123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,61.0,61.900001525878906,60.63999938964844,60.77999877929688,55.97726058959961,817000,EWBC,0.951492026463219,1.0967580778191348,1.1192611909566126,1.023176662025299,-0.0716846355620803,-0.0040348060272596,0.0398803706587593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,61.09000015258789,61.22999954223633,59.97999954223633,60.18999862670898,55.43387985229492,742900,EWBC,0.9639861491382368,1.0986743495701352,1.1372754480407228,1.028738706809164,-0.0647525576709272,-0.0095394719844303,0.0434541857554182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,60.209999084472656,61.47999954223633,60.11000061035156,61.220001220703125,56.38249588012695,802900,EWBC,0.9705478895502556,1.0962504024774002,1.1273739908295706,1.0357335667629224,-0.0651856772126667,-0.008118128210041,0.0363519565087093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,61.22999954223633,61.70000076293945,60.630001068115234,61.18999862670898,56.35486602783203,1312100,EWBC,1.0093925509152113,1.0821508567266565,1.144916195596182,1.0327543330408862,-0.0233617821256748,0.0037319031306157,0.0487873968611123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,60.84999847412109,61.09999847412109,60.11000061035156,60.34000015258789,55.57203674316406,672500,EWBC,1.023278822527045,1.0425249363737032,1.1632192640848948,1.0448229351223306,-0.0215441125952855,-0.0035859971987755,0.0528297716900278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,60.15999984741211,60.400001525878906,59.70000076293945,59.84000015258789,55.29481887817383,1088100,EWBC,1.024899889308223,1.073228974685077,1.1702276718404463,1.0378093145840102,-0.012909425275787,0.0195726062705856,0.0626477207120228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,60.38999938964844,60.630001068115234,59.54999923706055,59.72999954223633,55.193172454833984,577300,EWBC,1.0410179755979845,1.0948522931689326,1.183667150267003,1.0388512590749122,0.0021667165230723,0.0402682748170828,0.0742245440079345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,59.65999984741211,60.33000183105469,59.540000915527344,59.88999938964844,55.34101486206055,724000,EWBC,1.0090166236826044,1.047044542701389,1.1838642781245186,1.0310647944789963,-0.0220481707963919,0.0289982005813895,0.0793622668389364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,59.709999084472656,60.0099983215332,59.33000183105469,59.720001220703125,55.18393325805664,868700,EWBC,1.0005023455812705,1.0779046265080996,1.193129997317183,1.0262436118253355,-0.0257412662440652,0.0522682209403471,0.0853196786278167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,59.619998931884766,59.619998931884766,58.959999084472656,59.18000030517578,54.6849479675293,807800,EWBC,1.0172354583232155,1.0889265828602075,1.2106463394532012,1.0311845275729687,-0.0139490692497532,0.052815653657763,0.1049180551170945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,59.41999816894531,59.41999816894531,57.470001220703125,57.63999938964844,53.26191711425781,987400,EWBC,1.047016062978772,1.1267207418380878,1.230076838387279,1.0414917955670933,0.0055242674116786,0.0808109318104217,0.118250479292209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,57.54999923706055,57.7400016784668,56.68000030517578,57.33000183105469,52.97547149658203,1146500,EWBC,1.0418627884868386,1.1713023256952697,1.2519941742044225,1.0390384642435906,0.0028243242432479,0.1102975625975311,0.1373408688030708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,56.95000076293945,57.33000183105469,56.18999862670898,56.77000045776367,52.4579963684082,756100,EWBC,1.0574248035621296,1.1805602408863176,1.2733823658702013,1.0401272810196784,0.0172975225424512,0.1049853881522253,0.1607033730438778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,56.83000183105469,57.22999954223633,56.52999877929688,56.65999984741211,52.35636138916016,794900,EWBC,1.0460642134816804,1.1833827495794869,1.2698172213347034,1.0393664161720684,0.006697797309612,0.107489500939069,0.1564792609797753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,56.13999938964844,57.09999847412109,55.970001220703125,57.02999877929688,52.69824981689453,917400,EWBC,1.032965146117892,1.167439427906704,1.2550527596668146,1.0305050740272153,0.0024600720906766,0.1007722131403832,0.1434201988362078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,56.7599983215332,57.43000030517578,56.68999862670898,57.22999954223633,52.883056640625,869500,EWBC,1.0604579420753526,1.181060617864447,1.23783464675983,1.043144349882203,0.0173135921931495,0.1161198354216246,0.1241824259215791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,56.56999969482422,57.70000076293945,56.36000061035156,57.400001525878906,53.04015350341797,791000,EWBC,1.071428417312289,1.144012819762261,1.2113848245970738,1.0570826794517585,0.0143457378605305,0.0760631014886639,0.1007567251664258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,57.72999954223633,57.72999954223633,56.84999847412109,57.220001220703125,52.87382125854492,712600,EWBC,1.0685074298972876,1.1616347253050112,1.2391056490883663,1.0412088647392546,0.027298565158033,0.0911555129673931,0.1268909383252181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,56.869998931884766,57.959999084472656,56.869998931884766,57.900001525878906,53.50217056274414,814200,EWBC,1.0528498090554104,1.1621969140992834,1.207178783614408,1.0392013474275237,0.0136484616278866,0.0868758664203179,0.1072394116967321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,57.93999862670898,58.209999084472656,57.720001220703125,58.119998931884766,53.7054557800293,558800,EWBC,1.0566072687958283,1.1448544144739774,1.23116869242976,1.0381241126825425,0.0184831561132858,0.0871448538451187,0.1240007406406282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,58.400001525878906,58.43999862670898,57.810001373291016,58.2400016784668,53.816349029541016,926300,EWBC,1.0612980221416306,1.1288905091307664,1.2369228771403395,1.03199537924298,0.0293026428986504,0.0862889693273196,0.1313534119209349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,58.18999862670898,58.95000076293945,57.880001068115234,58.0099983215332,53.60381317138672,478000,EWBC,1.0515430704904485,1.1515210948427113,1.237838421772743,1.0328322263084138,0.0187108441820347,0.1170174485243316,0.1282143830767326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,58.22999954223633,58.27999877929688,57.59999847412109,57.63999938964844,53.26191711425781,410200,EWBC,1.0537822156992562,1.1743996616028372,1.2744072391552903,1.032019884081241,0.0217623316180155,0.1316886396081285,0.157382167666054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,57.650001525878906,58.31999969482422,57.56999969482422,57.83000183105469,53.43749237060547,476700,EWBC,1.0603492153733232,1.1809476341128178,1.263609949460028,1.0369551897736955,0.0233940255996274,0.1239163973224495,0.1465424539742283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,57.93999862670898,59.5,57.68000030517578,59.220001220703125,54.7219123840332,1245900,EWBC,1.027186924299379,1.169826799138182,1.2342904203486351,1.020376345675996,0.0068105786233829,0.1164136193847977,0.1228911703175004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,59.810001373291016,62.04999923706055,59.59000015258789,61.560001373291016,56.88418197631836,901800,EWBC,0.9961012207273854,1.1142801424934148,1.1658017950425592,1.026253639124301,-0.0301524183969155,0.060226787838205,0.053517531600342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,62.209999084472656,62.7599983215332,61.40999984741211,61.540000915527344,56.86568832397461,1302800,EWBC,0.9900878104305232,1.1016037500237303,1.1584980987789697,1.0246409570196735,-0.0345531465891503,0.052178567549882,0.0476963968450345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,61.45000076293945,61.70000076293945,58.93000030517578,61.33000183105469,56.671653747558594,932800,EWBC,0.9980430978880508,1.114206832006227,1.1527869902088927,1.029880242563007,-0.0318371446749561,0.0459665563148854,0.043623059540502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,62.45000076293945,63.91999816894531,62.04999923706055,62.18000030517578,57.45708465576172,711300,EWBC,1.0051462518664482,1.0873618629095811,1.1354105655081022,1.036157586789428,-0.0310113349229796,0.0167505649560224,0.0179998430529921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,62.290000915527344,62.38999938964844,60.31999969482422,60.43000030517578,55.84000396728516,979300,EWBC,1.0335926972052834,1.1069005983144558,1.1621318636366056,1.0465343935592823,-0.012941696353999,0.0354909432892494,0.0371066545817417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,60.310001373291016,60.880001068115234,59.68000030517578,59.75,55.21165466308594,635900,EWBC,1.078828380662904,1.0963323486306331,1.1788932306456723,1.048372731047773,0.0304556496151309,0.0271930040443098,0.0509108755646263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,59.5,60.400001525878906,59.27999877929688,60.20000076293945,55.62746810913086,644800,EWBC,1.0946843686368102,1.0853048471353186,1.17292200114837,1.0387885930282448,0.0558957756085654,0.0282860342265445,0.0583109983653633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,60.68999862670898,60.68999862670898,59.810001373291016,60.34999847412109,55.76608276367188,483000,EWBC,1.1125105549423395,1.091249768105933,1.1701733062703608,1.0447156071702373,0.0677949477721022,0.0342677308146484,0.0563474385660918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,60.29999923706055,60.619998931884766,59.5099983215332,59.72999954223633,55.193172454833984,581300,EWBC,1.1270717422515952,1.0933409470839497,1.1787826279037186,1.0484619827112251,0.07860975954037,0.0487174272492987,0.0743314364627993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,59.86000061035156,60.22999954223633,59.61000061035156,60.02999877929688,55.47038650512695,1058200,EWBC,1.1137763527415736,1.087041679902022,1.1574746536210936,1.0415757419863072,0.0722006107552664,0.0382544730534288,0.0499781816916586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,60.15999984741211,60.47999954223633,59.20000076293945,59.27000045776367,54.76811599731445,795900,EWBC,1.1339632362533665,1.1035187874905108,1.1556830322599922,1.0495576207370112,0.0844056155163552,0.0546429953351215,0.0651888207218918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,59.630001068115234,59.86000061035156,58.540000915527344,58.90999984741211,54.435455322265625,781700,EWBC,1.135630537168793,1.0722946184451665,1.1591593874895514,1.0539026313731312,0.0817279057956616,0.0415681257102913,0.0587072231778862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,59.13999938964844,61.41999816894531,59.02000045776367,60.68999862670898,56.08025741577149,2553700,EWBC,1.120118674088604,0.9998589221502632,1.0953255004063298,1.0520989179928428,0.0680197560957611,-0.0008642754625081,0.0214909388347304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,61.2599983215332,61.97999954223633,61.040000915527344,61.5,56.82872772216797,959200,EWBC,1.1084553520065032,1.0243637945374031,1.0802451583540922,1.049480051520865,0.0589753004856381,0.0084703061304183,0.0088527824406916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,61.65999984741211,61.77000045776367,61.09000015258789,61.13999938964844,56.496070861816406,1092500,EWBC,1.1157999814451025,0.9970932686099616,1.0727845567074266,1.0585213557872055,0.0572786256578967,-0.0075136996824223,-0.0047901567597274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,61.81999969482422,61.900001525878906,60.15999984741211,60.959999084472656,56.32975006103516,604200,EWBC,1.1223753269730834,1.017148809610073,1.0838733956428148,1.0561912314345747,0.0661840955385086,0.0150214293666155,0.0034173397123486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,61.400001525878906,61.90999984741211,61.08000183105469,61.40999984741211,56.74557495117188,710100,EWBC,1.11235956113645,1.021454858158832,1.0710162446845526,1.054691754118366,0.057667807018084,0.0074584697504305,-0.0073741969923553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,61.68999862670898,61.84999847412109,61.18000030517578,61.810001373291016,57.11518478393555,674500,EWBC,1.107749504204502,0.9851490104828196,1.0665266624201872,1.0628648969920689,0.0448846072124333,-0.0059888897224557,-0.0216161519387372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,61.720001220703125,61.81999969482422,60.59000015258789,61.0,56.36671829223633,385300,EWBC,1.1093442378982905,1.015166419343218,1.0877799612444257,1.054562443450246,0.0547817944480444,0.0137550553515259,-0.0091762763785794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,60.880001068115234,61.27000045776367,60.61000061035156,60.7400016784668,56.126461029052734,405400,EWBC,1.0938425762146478,1.0261171334749069,1.120591998417749,1.0427572783556516,0.0510852978589961,0.0141694110657373,0.0163111253260734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,60.959999084472656,61.33000183105469,60.59000015258789,61.31999969482422,56.66240310668945,407700,EWBC,1.0748534928212206,1.015103096472403,1.0881736676004623,1.039387058829826,0.0354664339913946,-0.0006408694856288,-0.0137397309775926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,61.43999862670898,61.66999816894531,60.720001220703125,60.83000183105469,56.20963287353516,554400,EWBC,1.0996217310355507,0.9960737068661876,1.0880085792905037,1.0452598484191695,0.0543618826163811,-0.003971031774465,-0.0137724140142658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,61.31999969482422,61.58000183105469,60.630001068115234,61.31999969482422,56.66240310668945,1069400,EWBC,1.0762774469326146,0.9863150005160328,1.062909203351163,1.0173995405954512,0.0588779063371633,-0.0071936182126202,-0.0376866066051642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,61.18000030517578,61.45000076293945,60.66999816894531,60.93000030517578,56.302024841308594,627700,EWBC,1.0290080016326046,1.0136990812127291,1.0604668072972332,0.9765980219270426,0.052409979705562,0.0097502888888736,-0.0349816535882809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,61.380001068115234,62.04999923706055,61.119998931884766,61.209999084472656,56.56075286865234,826800,EWBC,1.0492081303767395,1.004146134952427,1.06876379150502,0.9849127815791188,0.0642953487976206,0.0057891986334348,-0.0208310682781773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,61.4900016784668,62.52999877929688,61.27000045776367,62.5,57.75277328491211,804600,EWBC,1.0463284790036265,0.9972217787551448,1.0537864980468696,0.9789917900086822,0.0673366889949442,-0.0024050403265103,-0.0361028728415289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,62.5,62.650001525878906,62.130001068115234,62.459999084472656,57.7158203125,685600,EWBC,1.0039622981210132,0.9880645922869326,1.076687511103873,0.942840182406444,0.0611221157145692,-0.0036598921873842,-0.0106624945491815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,62.84999847412109,64.80000305175781,62.75,64.45999908447266,59.56389999389648,1122100,EWBC,0.9986420797474422,0.9617649671432998,1.0211204856260463,0.9530778204901076,0.0455642592573345,-0.0394592799041152,-0.0681773327248318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,64.38999938964844,66.55000305175781,64.38999938964844,65.9000015258789,60.8945198059082,1511300,EWBC,0.9778859200133206,0.9345090966792046,1.0110200171858494,0.966664672858564,0.0112212471547566,-0.0787654813170036,-0.0747650222737996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,66.48999786376953,67.5999984741211,66.23999786376953,67.13999938964844,62.04035568237305,957300,EWBC,0.9672946923440312,0.9173988734410112,0.9969921001663418,0.9609362737659176,0.0063584185781135,-0.0874748964071394,-0.0780895060403792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,67.4800033569336,67.61000061035156,66.7699966430664,67.31999969482422,62.2066650390625,1114100,EWBC,0.9974862489378862,0.9694763705437828,0.9858090682441224,0.9729510699723092,0.0245351789655768,-0.0252488534605721,-0.0774559634012571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,67.73999786376953,67.76000213623047,66.47000122070312,66.86000061035156,61.7816047668457,785400,EWBC,1.002399096993599,0.9831969358242943,0.9799525515358204,0.9917823196316324,0.0106167773619664,-0.0131160712446999,-0.1022557385829708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,67.23999786376953,67.5,66.4000015258789,67.20999908447266,62.10503005981445,718800,EWBC,0.997626357140624,0.9913587827764828,0.9880209780300448,0.9854883712686996,0.0121379858719244,0.0034389854162267,-0.0878073972583377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,67.2699966430664,67.66000366210938,66.70999908447266,66.9000015258789,61.81856536865234,789400,EWBC,0.9952028852665225,0.9986511875140618,0.9918474534916398,0.981540936006692,0.0136619492598304,0.0188447842599362,-0.0736704498370962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,67.11000061035156,68.05000305175781,67.11000061035156,67.9800033569336,62.81654357910156,565800,EWBC,0.9942937320625884,0.9749656585481976,0.9630674234134008,0.9694690060853024,0.0248247259772859,0.0032536258720297,-0.0827479399353351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,67.9800033569336,68.2300033569336,67.44000244140625,68.16999816894531,62.99210739135742,781000,EWBC,0.9632733064967044,0.9787222832818476,0.9587543222756032,0.962138874344328,0.0011344321523765,0.0054856833201079,-0.0906898983130295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,67.87999725341797,68.52999877929688,67.3499984741211,68.22000122070312,63.03831481933594,548400,EWBC,0.9743291363279992,0.9915311335787294,0.968558344764418,0.9712482450100663,0.0030808913179327,0.0225999487401336,-0.073696360372356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,68.66999816894531,68.91999816894531,67.80000305175781,68.41999816894531,63.223121643066406,926800,EWBC,0.9835018567523384,0.9795168353067372,0.9729572918603738,0.9795485186833895,0.0039533380689488,0.0166053864956488,-0.0805718162512211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,66.5,69.25,66.45999908447266,68.30999755859375,63.12148284912109,1449800,EWBC,0.9740729361201887,0.9953787768815922,0.9613706310746208,0.966216685842239,0.0078562502779497,0.0310525259103463,-0.094522160892644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
