,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,17100000.0,4500000.0,-7500000.0,9000000.0
Change To Liabilities,18700000.0,5700000.0,20700000.0,9700000.0
Total Cashflows From Investing Activities,-267200000.0,-203900000.0,-2017700000.0,-480800000.0
Net Borrowings,-208800000.0,-398100000.0,1600700000.0,85900000.0
Total Cash From Financing Activities,-296900000.0,-486700000.0,1540200000.0,-51700000.0
Change To Operating Activities,45700000.0,9800000.0,37700000.0,-22300000.0
Issuance Of Stock,22900000.0,24400000.0,26200000.0,27100000.0
Net Income,343200000.0,346900000.0,276600000.0,441200000.0
Change In Cash,218900000.0,86700000.0,71600000.0,-66400000.0
Repurchase Of Stock,-36100000.0,-39200000.0,-1200000.0,-133500000.0
Effect Of Exchange Rate,-4400000.0,600000.0,-6600000.0,300000.0
Total Cash From Operating Activities,787400000.0,776700000.0,555700000.0,465800000.0
Depreciation,367900000.0,362100000.0,306900000.0,238000000.0
Other Cashflows From Investing Activities,-100000.0,-3900000.0,-1300000.0,1600000.0
Dividends Paid,-57600000.0,-56800000.0,-41600000.0,-41600000.0
Change To Account Receivables,-23600000.0,7300000.0,-113800000.0,-44700000.0
Other Cashflows From Financing Activities,-17300000.0,-17000000.0,-43900000.0,-31200000.0
Change To Netincome,35500000.0,44900000.0,27600000.0,-158800000.0
Capital Expenditures,-214100000.0,-198500000.0,-180100000.0,-135300000.0
