,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Change To Liabilities,123080000.0,144371000.0,161817000.0,104673000.0
Total Cashflows From Investing Activities,-13879000.0,-20613000.0,-9250000.0,-26531000.0
Net Borrowings,-120000000.0,-515189000.0,1036129000.0,1036129000.0
Total Cash From Financing Activities,-97802000.0,329392000.0,-161482000.0,-75501000.0
Change To Operating Activities,-9923000.0,-77695000.0,-32369000.0,-12066000.0
Issuance Of Stock,22247000.0,855297000.0,855297000.0,855297000.0
Net Income,75714000.0,-413817000.0,-116194000.0,9222000.0
Change In Cash,111792000.0,161856000.0,-26267000.0,19633000.0
Repurchase Of Stock,-49000.0,-156000.0,-649000.0,-885000.0
Effect Of Exchange Rate,3037000.0,-4468000.0,-2676000.0,2827000.0
Total Cash From Operating Activities,220436000.0,-142455000.0,147141000.0,118838000.0
Depreciation,43747000.0,48172000.0,54973000.0,59290000.0
Change To Account Receivables,-81992000.0,-44021000.0,17979000.0,-14727000.0
Change To Netincome,52593000.0,182386000.0,35797000.0,-50502000.0
Capital Expenditures,-14076000.0,-19721000.0,-7377000.0,-11606000.0
Other Cashflows From Financing Activities,,-10560000.0,-1196962000.0,-74616000.0
