,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,-68391000.0,104193000.0,89538000.0,-142000.0
Total Cashflows From Investing Activities,-6497000.0,-4763000.0,-2532000.0,-2035000.0
Net Borrowings,-30000000.0,-60000000.0,-30000000.0,-30000000.0
Total Cash From Financing Activities,-15535000.0,-53810000.0,-22388000.0,-25183000.0
Change To Operating Activities,-3953000.0,-30062000.0,23310000.0,-5986000.0
Issuance Of Stock,14479000.0,6203000.0,7623000.0,4829000.0
Net Income,13294000.0,26954000.0,18416000.0,17479000.0
Change In Cash,62256000.0,25457000.0,51068000.0,-1940000.0
Repurchase Of Stock,-14000.0,-13000.0,-11000.0,-12000.0
Effect Of Exchange Rate,816000.0,-1841000.0,2272000.0,1437000.0
Total Cash From Operating Activities,83472000.0,85871000.0,73716000.0,23841000.0
Depreciation,10157000.0,9599000.0,11975000.0,11390000.0
Change To Account Receivables,110079000.0,-44299000.0,-87046000.0,-14912000.0
Change To Netincome,18456000.0,13756000.0,13692000.0,12182000.0
Capital Expenditures,-2954000.0,-5208000.0,-2468000.0,-1982000.0
